event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-10-18 21:21:08,HC-0096,HC-0010 dir HC-0096,24,102.49,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0259,HC-0267 dir HC-0259,24,345.25,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0293,HC-0399 dir HC-0293,24,631.69,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0375,HC-0361 dir HC-0375,24,88.22,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0417,HC-0128 dir HC-0417,24,43.36,89,8X MIMO-B,-55,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0114,HC-0115 dir HC-0114,24,1329.52,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0028,HC-0382 dir HC-0028,24,17.24,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0166,HC-0287 dir HC-0166,24,100.63,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0166,HC-0171 dir HC-0166,24,96.63,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0166,HC-0209 dir HC-0166,24,92.05,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0371,HC-0286 dir HC-0371,24,22.54,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0371,HC-0303 dir HC-0371,24,20.13,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0371,HC-0282 dir HC-0371,24,40.88,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0076,HC-0054 dir HC-0076,24,27.16,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0094,HC-0145 dir HC-0094,24,9.27,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0211,HC-0405 dir HC-0211,24,2156.47,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0166,HC-0025 dir HC-0166,24,92.18,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0099,HC-0036 dir HC-0099,24,44.5,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0211,HC-0268 dir HC-0211,24,1231.46,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0308,HC-0123 dir HC-0308,24,11.36,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0289,HC-0226 dir HC-0289,24,24.96,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0381,HC-0337 dir HC-0381,24,23.38,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0120,HC-0202 dir HC-0120,24,124.42,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0166,HC-0340 dir HC-0166,24,88.83,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0368,HC-0074 dir HC-0368,24,13288.8,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0253,HC-0155 dir HC-0253,24,598.56,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0283,HC-0270 dir HC-0283,24,10.99,75.5,8X MIMO-B,-41.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0253,HC-0266 dir HC-0253,24,58.13,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0042,HC-0407 dir HC-0042,24,102.2,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0264,HC-0358 dir HC-0264,24,64.55,88,8X MIMO-B,-54,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0242,HC-0090 dir HC-0242,24,387.24,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0210,HC-0184 dir HC-0210,24,92.36,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0242,HC-0110 dir HC-0242,24,833.79,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0230,HC-0052 dir HC-0230,24,35.17,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0368,HC-0164 dir HC-0368,24,1028.5,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0253,HC-0068 dir HC-0253,24,37.93,91.2,8X MIMO-B,-57.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0256,HC-0035 dir HC-0256,24,86.04,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0042,HC-0238 dir HC-0042,24,49.57,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0379,HC-0343 dir HC-0379,24,41.29,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0261,HC-0402 dir HC-0261,24,673.5,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0261,HC-0401 dir HC-0261,24,80.97,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0219,HC-0290 dir HC-0219,24,19.37,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0219,HC-0349 dir HC-0219,24,15.47,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0256,HC-0413 dir HC-0256,24,80.67,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0293,HC-0027 dir HC-0293,24,37.96,97.2,8X MIMO-B,-63.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0096,HC-0255 dir HC-0096,24,102.14,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0134,HC-0274 dir HC-0134,24,11.97,106.8,6X MIMO-B,-72.8,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0386,HC-0100 dir HC-0386,24,82.74,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0346,HC-0317 dir HC-0346,24,98.26,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0161,HC-0329 dir HC-0161,24,51.04,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0289,HC-0396 dir HC-0289,24,19.23,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0157,HC-0217 dir HC-0157,24,13.04,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0022,HC-0245 dir HC-0022,24,91.25,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0376,HC-0277 dir HC-0376,24,81.33,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0289,HC-0418 dir HC-0289,24,2217.53,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0418,HC-0414 dir HC-0418,24,2226.87,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0140,HC-0139 dir HC-0140,24,33.29,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0350,HC-0021 dir HC-0350,24,36.5,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0211,HC-0029 dir HC-0211,24,49.2,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0386,HC-0321 dir HC-0386,24,878.89,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0374,HC-0360 dir HC-0374,24,537.79,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0374,HC-0146 dir HC-0374,24,560.39,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0380,HC-0073 dir HC-0380,24,20.76,86.9,8X MIMO-B,-52.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0385,HC-0011 dir HC-0385,24,1217.63,90,8X MIMO-B,-56,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0374,HC-0188 dir HC-0374,24,106.59,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0297,HC-0102 dir HC-0297,24,20.18,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0385,HC-0302 dir HC-0385,24,125.92,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-10-18 21:21:08,HC-0385,HC-0085 dir HC-0385,24,15091,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
