event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-18 05:31:18,HC-0096,HC-0010 dir HC-0096,24,93.71,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0259,HC-0267 dir HC-0259,24,30.97,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0293,HC-0399 dir HC-0293,24,59.21,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0375,HC-0361 dir HC-0375,24,84.21,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0417,HC-0128 dir HC-0417,24,43.77,89,8X MIMO-B,-55,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0114,HC-0115 dir HC-0114,24,59.71,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0028,HC-0382 dir HC-0028,24,13.46,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0166,HC-0287 dir HC-0166,24,93.46,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0166,HC-0171 dir HC-0166,24,1705.82,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0166,HC-0209 dir HC-0166,24,83.86,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0371,HC-0286 dir HC-0371,24,20.35,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0371,HC-0303 dir HC-0371,24,15.37,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0371,HC-0282 dir HC-0371,24,39.07,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0076,HC-0054 dir HC-0076,24,20.36,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0094,HC-0145 dir HC-0094,24,7.88,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0211,HC-0405 dir HC-0211,24,391.5,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0166,HC-0025 dir HC-0166,24,87.09,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0099,HC-0036 dir HC-0099,24,45.28,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0211,HC-0268 dir HC-0211,24,109.14,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0308,HC-0123 dir HC-0308,24,9.35,91.5,8X MIMO-B,-57.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0289,HC-0226 dir HC-0289,24,20.51,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0381,HC-0337 dir HC-0381,24,19.47,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0120,HC-0202 dir HC-0120,24,100.11,78.2,8X MIMO-B,-44.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0166,HC-0340 dir HC-0166,24,84.61,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0368,HC-0074 dir HC-0368,24,9308.11,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0253,HC-0155 dir HC-0253,24,37.25,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0283,HC-0270 dir HC-0283,24,12.42,74.5,8X MIMO-B,-40.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0253,HC-0266 dir HC-0253,24,30.13,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0042,HC-0407 dir HC-0042,24,55.15,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0264,HC-0358 dir HC-0264,24,58.07,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0242,HC-0090 dir HC-0242,24,889.14,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0210,HC-0184 dir HC-0210,24,87.26,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0242,HC-0110 dir HC-0242,24,57.35,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0230,HC-0052 dir HC-0230,24,33.63,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0368,HC-0164 dir HC-0368,24,54.11,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0253,HC-0068 dir HC-0253,24,57.45,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0256,HC-0035 dir HC-0256,24,87.74,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0042,HC-0238 dir HC-0042,24,31.94,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0379,HC-0343 dir HC-0379,24,43.56,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0261,HC-0402 dir HC-0261,24,106.19,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0261,HC-0401 dir HC-0261,24,83.9,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0219,HC-0290 dir HC-0219,24,18.14,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0219,HC-0349 dir HC-0219,24,14.78,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0256,HC-0413 dir HC-0256,24,85.22,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0293,HC-0027 dir HC-0293,24,31.69,99.9,6X MIMO-B,-65.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0096,HC-0255 dir HC-0096,24,94.61,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0134,HC-0274 dir HC-0134,24,9.89,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0386,HC-0100 dir HC-0386,24,97.43,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0346,HC-0317 dir HC-0346,24,90.82,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0161,HC-0329 dir HC-0161,24,49.03,86.2,8X MIMO-B,-52.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0289,HC-0396 dir HC-0289,24,16.59,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0157,HC-0217 dir HC-0157,24,11.83,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0022,HC-0245 dir HC-0022,24,98.29,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0376,HC-0277 dir HC-0376,24,91.52,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-18 05:31:18,HC-0289,HC-0418 dir HC-0289,24,72.71,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
