event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-17 09:20:31,HC-0096,HC-0010 dir HC-0096,24,100.87,84.8,8X MIMO-B,-50.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0259,HC-0267 dir HC-0259,24,31.47,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0293,HC-0399 dir HC-0293,24,63.93,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0375,HC-0361 dir HC-0375,24,95.77,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0417,HC-0128 dir HC-0417,24,44.27,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0114,HC-0115 dir HC-0114,24,288.6,77.2,8X MIMO-B,-43.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0028,HC-0382 dir HC-0028,24,821.72,76.9,8X MIMO-B,-42.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0166,HC-0287 dir HC-0166,24,635.31,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0166,HC-0171 dir HC-0166,24,96.24,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0166,HC-0209 dir HC-0166,24,89.53,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0371,HC-0286 dir HC-0371,24,23,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0371,HC-0303 dir HC-0371,24,47.38,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0371,HC-0282 dir HC-0371,24,44.59,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0076,HC-0054 dir HC-0076,24,21.86,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0094,HC-0145 dir HC-0094,24,8.37,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0211,HC-0405 dir HC-0211,24,482.09,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0166,HC-0025 dir HC-0166,24,92.77,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0099,HC-0036 dir HC-0099,24,48.65,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0211,HC-0268 dir HC-0211,24,1171.79,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0308,HC-0123 dir HC-0308,24,594.4,91.5,8X MIMO-B,-57.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0289,HC-0226 dir HC-0289,24,36.07,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0381,HC-0337 dir HC-0381,24,19.19,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0120,HC-0202 dir HC-0120,24,110.94,78.5,8X MIMO-B,-44.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0166,HC-0340 dir HC-0166,24,90.46,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0368,HC-0074 dir HC-0368,24,9730.81,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0253,HC-0155 dir HC-0253,24,37.65,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0283,HC-0270 dir HC-0283,24,12.57,75.2,8X MIMO-B,-41.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0253,HC-0266 dir HC-0253,24,31.73,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0042,HC-0407 dir HC-0042,24,62.42,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0264,HC-0358 dir HC-0264,24,978.59,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0242,HC-0090 dir HC-0242,24,1996.8,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0210,HC-0184 dir HC-0210,24,93.43,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0242,HC-0110 dir HC-0242,24,1101.63,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0230,HC-0052 dir HC-0230,24,100.38,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0368,HC-0164 dir HC-0368,24,53.23,87.8,8X MIMO-B,-53.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0253,HC-0068 dir HC-0253,24,1264.96,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0256,HC-0035 dir HC-0256,24,220.25,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0042,HC-0238 dir HC-0042,24,1697.7,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0379,HC-0343 dir HC-0379,24,42.55,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0261,HC-0402 dir HC-0261,24,342.6,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0261,HC-0401 dir HC-0261,24,359.81,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0219,HC-0290 dir HC-0219,24,23.61,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0219,HC-0349 dir HC-0219,24,13.27,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0256,HC-0413 dir HC-0256,24,83.52,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0293,HC-0027 dir HC-0293,24,42.75,94.5,8X MIMO-B,-60.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0096,HC-0255 dir HC-0096,24,786.82,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0134,HC-0274 dir HC-0134,24,399.85,95.9,8X MIMO-B,-61.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0386,HC-0100 dir HC-0386,24,544.24,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0346,HC-0317 dir HC-0346,24,984.36,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0161,HC-0329 dir HC-0161,24,978.08,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0289,HC-0396 dir HC-0289,24,18.86,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0157,HC-0217 dir HC-0157,24,12.42,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0022,HC-0245 dir HC-0022,24,99.54,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0376,HC-0277 dir HC-0376,24,93.22,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0289,HC-0418 dir HC-0289,24,849.35,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0418,HC-0414 dir HC-0418,24,1151.37,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0140,HC-0139 dir HC-0140,24,36.19,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0350,HC-0021 dir HC-0350,24,32.86,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0211,HC-0029 dir HC-0211,24,48.03,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0386,HC-0321 dir HC-0386,24,2008.28,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0374,HC-0360 dir HC-0374,24,95.99,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0374,HC-0146 dir HC-0374,24,99.12,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0380,HC-0073 dir HC-0380,24,20.27,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0011 dir HC-0385,24,100.11,90,8X MIMO-B,-56,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0374,HC-0188 dir HC-0374,24,1219.76,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0297,HC-0102 dir HC-0297,24,23.64,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0302 dir HC-0385,24,1134.47,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0085 dir HC-0385,24,10463.09,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0347,HC-0013 dir HC-0347,24,650.73,73.8,8X MIMO-B,-39.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0291,HC-0194 dir HC-0291,24,114.73,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0354 dir HC-0385,24,103.21,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0339 dir HC-0385,24,99.01,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0385,HC-0250 dir HC-0385,24,11926.37,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0370,HC-0197 dir HC-0370,24,21.86,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0323,HC-0045 dir HC-0323,24,374.03,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0323,HC-0251 dir HC-0323,24,83.78,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0005,HC-0252 dir HC-0005,24,196.87,70.2,8X MIMO-B,-36.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0077,HC-0097 dir HC-0077,24,96.28,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0137,HC-0333 dir HC-0137,24,96.02,109.5,2X MIMO-B,-75.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0376,HC-0260 dir HC-0376,24,92.94,86.2,8X MIMO-B,-52.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0373,HC-0362 dir HC-0373,24,98.95,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0157,HC-0086 dir HC-0157,24,12.46,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0330,HC-0070 dir HC-0330,24,95.58,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0389,HC-0227 dir HC-0389,24,110.95,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0389,HC-0397 dir HC-0389,24,120.54,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0370,HC-0275 dir HC-0370,24,7.7,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0237,HC-0071 dir HC-0237,24,89.97,100.5,6X MIMO-B,-66.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0048,HC-0066 dir HC-0048,24,191.24,80.2,8X MIMO-B,-46.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0342,HC-0301 dir HC-0342,24,3819.97,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0048,HC-0280 dir HC-0048,24,100.57,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0111,HC-0095 dir HC-0111,24,1726.05,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0111,HC-0162 dir HC-0111,24,631.26,80.2,8X MIMO-B,-46.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0295,HC-0353 dir HC-0295,24,11.95,103.5,6X MIMO-B,-69.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0093,HC-0365 dir HC-0093,24,72.68,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0208,HC-0271 dir HC-0208,24,167.67,80.8,8X MIMO-B,-46.8,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0048,HC-0272 dir HC-0048,24,2050.56,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0240,HC-0180 dir HC-0240,24,111.17,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0240,HC-0313 dir HC-0240,24,139.37,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0016,HC-0355 dir HC-0016,24,51.82,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0300,HC-0201 dir HC-0300,24,40.44,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0263,HC-0181 dir HC-0263,24,9.32,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0081,HC-0127 dir HC-0081,24,1989.4,97.2,8X MIMO-B,-63.2,FTP/CAMBIUM
2019-11-17 09:20:31,HC-0081,HC-0398 dir HC-0081,24,92.57,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
