event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-25 00:23:41,HC-0096,HC-0010 dir HC-0096,24,109.93,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0259,HC-0267 dir HC-0259,24,684.68,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0293,HC-0399 dir HC-0293,24,64.58,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0375,HC-0361 dir HC-0375,24,90.11,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0417,HC-0128 dir HC-0417,24,255.17,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0114,HC-0115 dir HC-0114,24,508.15,77.2,8X MIMO-B,-43.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0028,HC-0382 dir HC-0028,24,46.34,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0166,HC-0287 dir HC-0166,24,91.26,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0166,HC-0171 dir HC-0166,24,93.51,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0166,HC-0209 dir HC-0166,24,85.25,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0371,HC-0286 dir HC-0371,24,18.4,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0371,HC-0303 dir HC-0371,24,13.82,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0371,HC-0282 dir HC-0371,24,36.23,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0076,HC-0054 dir HC-0076,24,17.98,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0094,HC-0145 dir HC-0094,24,7.3,91.9,8X MIMO-B,-57.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0211,HC-0405 dir HC-0211,24,25.17,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0166,HC-0025 dir HC-0166,24,87.16,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0099,HC-0036 dir HC-0099,24,36.35,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0211,HC-0268 dir HC-0211,24,32.08,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0308,HC-0123 dir HC-0308,24,8.66,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0289,HC-0226 dir HC-0289,24,20.45,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0381,HC-0337 dir HC-0381,24,19.79,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0120,HC-0202 dir HC-0120,24,115.35,78.2,8X MIMO-B,-44.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0166,HC-0340 dir HC-0166,24,85.48,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0368,HC-0074 dir HC-0368,24,3738.23,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0253,HC-0155 dir HC-0253,24,35.76,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0283,HC-0270 dir HC-0283,24,8.36,74.5,6X MIMO-B,-40.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0253,HC-0266 dir HC-0253,24,29.15,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0042,HC-0407 dir HC-0042,24,51.11,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0264,HC-0358 dir HC-0264,24,60.11,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0242,HC-0090 dir HC-0242,24,1440.29,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0210,HC-0184 dir HC-0210,24,88.17,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0242,HC-0110 dir HC-0242,24,56.28,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0230,HC-0052 dir HC-0230,24,30.84,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0368,HC-0164 dir HC-0368,24,45.97,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-25 00:23:41,HC-0253,HC-0068 dir HC-0253,24,54.97,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
