event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-10-17 21:40:04,HC-0096,HC-0010 dir HC-0096,24,111.51,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0259,HC-0267 dir HC-0259,24,1049.91,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0293,HC-0399 dir HC-0293,24,1248.03,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0375,HC-0361 dir HC-0375,24,93.96,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0417,HC-0128 dir HC-0417,24,45.77,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0114,HC-0115 dir HC-0114,24,468.96,77.2,8X MIMO-B,-43.2,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0028,HC-0382 dir HC-0028,24,117.29,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0166,HC-0287 dir HC-0166,24,102.25,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0166,HC-0171 dir HC-0166,24,106.34,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0166,HC-0209 dir HC-0166,24,98.18,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0371,HC-0286 dir HC-0371,24,21.56,90.2,8X MIMO-B,-56.2,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0371,HC-0303 dir HC-0371,24,16.88,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0371,HC-0282 dir HC-0371,24,40.77,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0076,HC-0054 dir HC-0076,24,22.83,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0094,HC-0145 dir HC-0094,24,8.76,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-10-17 21:40:04,HC-0211,HC-0405 dir HC-0211,24,262.91,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
