event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-25 06:23:59,HC-0211,HC-0268 dir HC-0211,24,30.26,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0308,HC-0123 dir HC-0308,24,8.66,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0289,HC-0226 dir HC-0289,24,25.95,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0381,HC-0337 dir HC-0381,24,19.66,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0120,HC-0202 dir HC-0120,24,115.41,77.9,8X MIMO-B,-43.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0166,HC-0340 dir HC-0166,24,86.34,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0368,HC-0074 dir HC-0368,24,13575.05,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0253,HC-0155 dir HC-0253,24,35.35,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0283,HC-0270 dir HC-0283,24,8.43,75.5,6X MIMO-B,-41.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0253,HC-0266 dir HC-0253,24,28.83,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0042,HC-0407 dir HC-0042,24,51.37,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0264,HC-0358 dir HC-0264,24,61.41,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0242,HC-0090 dir HC-0242,24,242.39,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0210,HC-0184 dir HC-0210,24,91.7,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0242,HC-0110 dir HC-0242,24,57.12,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0230,HC-0052 dir HC-0230,24,30.8,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0368,HC-0164 dir HC-0368,24,46.24,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0253,HC-0068 dir HC-0253,24,55.84,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0256,HC-0035 dir HC-0256,24,139.66,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0042,HC-0238 dir HC-0042,24,22.92,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0379,HC-0343 dir HC-0379,24,38.23,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0261,HC-0402 dir HC-0261,24,215.2,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0261,HC-0401 dir HC-0261,24,77.03,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0219,HC-0290 dir HC-0219,24,17.57,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0219,HC-0349 dir HC-0219,24,13.93,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0256,HC-0413 dir HC-0256,24,79.62,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0293,HC-0027 dir HC-0293,24,43.87,97.9,8X MIMO-B,-63.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0096,HC-0255 dir HC-0096,24,113.57,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0134,HC-0274 dir HC-0134,24,9.36,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0386,HC-0100 dir HC-0386,24,85.99,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0346,HC-0317 dir HC-0346,24,96.41,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0161,HC-0329 dir HC-0161,24,40.56,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0289,HC-0396 dir HC-0289,24,15.2,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0157,HC-0217 dir HC-0157,24,13.18,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0022,HC-0245 dir HC-0022,24,87.63,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0376,HC-0277 dir HC-0376,24,82.97,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0289,HC-0418 dir HC-0289,24,1845.5,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0418,HC-0414 dir HC-0418,24,1650.08,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0140,HC-0139 dir HC-0140,24,31.98,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0350,HC-0021 dir HC-0350,24,32.3,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0211,HC-0029 dir HC-0211,24,22.57,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0386,HC-0321 dir HC-0386,24,106.32,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0374,HC-0360 dir HC-0374,24,114.41,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0374,HC-0146 dir HC-0374,24,113.89,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0380,HC-0073 dir HC-0380,24,17.6,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0011 dir HC-0385,24,108.63,90,8X MIMO-B,-56,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0374,HC-0188 dir HC-0374,24,113.22,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0297,HC-0102 dir HC-0297,24,1319.87,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0302 dir HC-0385,24,136.89,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0085 dir HC-0385,24,6587.52,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0347,HC-0013 dir HC-0347,24,136.69,74.8,8X MIMO-B,-40.8,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0291,HC-0194 dir HC-0291,24,120.71,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0354 dir HC-0385,24,109.97,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0339 dir HC-0385,24,109.41,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0385,HC-0250 dir HC-0385,24,110.55,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0370,HC-0197 dir HC-0370,24,14.2,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0323,HC-0045 dir HC-0323,24,530.3,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0323,HC-0251 dir HC-0323,24,79.77,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0005,HC-0252 dir HC-0005,24,112.01,70.9,8X MIMO-B,-36.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0077,HC-0097 dir HC-0077,24,109.36,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0137,HC-0333 dir HC-0137,24,87.93,104.5,6X MIMO-B,-70.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0376,HC-0260 dir HC-0376,24,82.94,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0373,HC-0362 dir HC-0373,24,139.81,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0157,HC-0086 dir HC-0157,24,11.17,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0330,HC-0070 dir HC-0330,24,106.51,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0389,HC-0227 dir HC-0389,24,114.66,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0389,HC-0397 dir HC-0389,24,121.58,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0370,HC-0275 dir HC-0370,24,14.87,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0237,HC-0071 dir HC-0237,24,81.1,100.9,8X MIMO-B,-66.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0048,HC-0066 dir HC-0048,24,116.54,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0342,HC-0301 dir HC-0342,24,2465.02,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0048,HC-0280 dir HC-0048,24,109.91,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0111,HC-0095 dir HC-0111,24,124.82,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0111,HC-0162 dir HC-0111,24,127.23,80.2,8X MIMO-B,-46.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0295,HC-0353 dir HC-0295,24,7.45,103.5,6X MIMO-B,-69.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0093,HC-0365 dir HC-0093,24,45.23,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0208,HC-0271 dir HC-0208,24,184.89,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0240,HC-0180 dir HC-0240,24,114.7,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0240,HC-0313 dir HC-0240,24,144.02,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0016,HC-0355 dir HC-0016,24,48.46,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0300,HC-0201 dir HC-0300,24,41.58,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0263,HC-0181 dir HC-0263,24,8.31,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0081,HC-0127 dir HC-0081,24,117.55,97.4,8X MIMO-B,-63.4,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0081,HC-0398 dir HC-0081,24,1181.25,76.9,8X MIMO-B,-42.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0376,HC-0136 dir HC-0376,24,84.72,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0055,HC-0159 dir HC-0055,24,21.25,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0055,HC-0207 dir HC-0055,24,1899.95,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0335,HC-0281 dir HC-0335,24,18.6,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0140,HC-0098 dir HC-0140,24,1342.3,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0381,HC-0411 dir HC-0381,24,20.44,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0347,HC-0258 dir HC-0347 ,24,140.12,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0081,HC-0039 dir HC-0081,24,79.25,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0140,HC-0392 dir HC-0140 ,24,35.36,73.2,8X MIMO-B,-39.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0381,HC-0126 dir HC-0381,24,703.73,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0347,HC-0195 dir HC-0347,24,117.89,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0060,HC-0216 dir HC-0060,24,85.11,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0336,HC-0341 dir HC-0336,24,109.3,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0017,HC-0408 dir HC-0017,24,101.73,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0060,HC-0012 dir HC-0060,24,85.65,78.9,8X MIMO-B,-44.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0037,HC-0344 dir HC-0037,24,15.92,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0298,HC-0403 dir HC-0298,24,133.25,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0407,HC-0107 dir HC-0407,24,47.18,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0316,HC-0254 dir HC-0316,24,76.8,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0261,HC-0225 dir HC-0261,24,628.62,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0140,HC-0083 dir HC-0140,24,34.95,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0375,HC-0014 dir HC-0375,24,141.77,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0151,HC-0046 dir HC-0151,24,102.3,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0380,HC-0065 dir HC-0380,24,24.53,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0137,HC-0288 dir HC-0137,24,86.27,90.5,8X MIMO-B,-56.5,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0382,HC-0416 dir HC-0382,24,11.84,96.2,8X MIMO-B,-62.2,FTP/CAMBIUM
2019-11-25 06:23:59,HC-0048,HC-0272 dir HC-0048,24,2302.19,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0096,HC-0010 dir HC-0096,24,108.11,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0259,HC-0267 dir HC-0259,24,27.27,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0293,HC-0399 dir HC-0293,24,65.64,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0375,HC-0361 dir HC-0375,24,90.22,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0417,HC-0128 dir HC-0417,24,34.66,89.8,8X MIMO-B,-55.8,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0114,HC-0115 dir HC-0114,24,18.48,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0028,HC-0382 dir HC-0028,24,19.08,76.2,8X MIMO-B,-42.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0166,HC-0287 dir HC-0166,24,91.39,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0166,HC-0171 dir HC-0166,24,459.2,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0166,HC-0209 dir HC-0166,24,85.27,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0371,HC-0286 dir HC-0371,24,19.15,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0371,HC-0303 dir HC-0371,24,20.98,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0371,HC-0282 dir HC-0371,24,36.48,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0076,HC-0054 dir HC-0076,24,18.04,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0094,HC-0145 dir HC-0094,24,7.14,92.9,8X MIMO-B,-58.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0211,HC-0405 dir HC-0211,24,75.45,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0166,HC-0025 dir HC-0166,24,87.61,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0099,HC-0036 dir HC-0099,24,36.31,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0211,HC-0268 dir HC-0211,24,31.96,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0308,HC-0123 dir HC-0308,24,8.66,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0289,HC-0226 dir HC-0289,24,24.45,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0381,HC-0337 dir HC-0381,24,19.54,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0120,HC-0202 dir HC-0120,24,114.15,77.9,8X MIMO-B,-43.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0166,HC-0340 dir HC-0166,24,86.14,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0368,HC-0074 dir HC-0368,24,12220.82,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0253,HC-0155 dir HC-0253,24,38.84,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0283,HC-0270 dir HC-0283,24,7.95,75.5,6X MIMO-B,-41.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0253,HC-0266 dir HC-0253,24,28.78,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0042,HC-0407 dir HC-0042,24,48.28,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0264,HC-0358 dir HC-0264,24,57.7,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0242,HC-0090 dir HC-0242,24,176.9,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0210,HC-0184 dir HC-0210,24,88.78,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0242,HC-0110 dir HC-0242,24,57.19,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0230,HC-0052 dir HC-0230,24,30.43,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0368,HC-0164 dir HC-0368,24,47.64,87.8,8X MIMO-B,-53.8,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0253,HC-0068 dir HC-0253,24,55.15,87.5,6X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0256,HC-0035 dir HC-0256,24,137.42,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0042,HC-0238 dir HC-0042,24,25.45,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0379,HC-0343 dir HC-0379,24,38.15,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0261,HC-0402 dir HC-0261,24,317.03,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0261,HC-0401 dir HC-0261,24,77.1,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0219,HC-0290 dir HC-0219,24,17.62,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0219,HC-0349 dir HC-0219,24,13.97,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0256,HC-0413 dir HC-0256,24,80.23,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0293,HC-0027 dir HC-0293,24,43.95,99.9,8X MIMO-B,-65.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0096,HC-0255 dir HC-0096,24,115.09,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0134,HC-0274 dir HC-0134,24,9.32,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0386,HC-0100 dir HC-0386,24,83.29,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0346,HC-0317 dir HC-0346,24,92.06,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0161,HC-0329 dir HC-0161,24,39.62,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0289,HC-0396 dir HC-0289,24,15.19,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0157,HC-0217 dir HC-0157,24,11.13,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0022,HC-0245 dir HC-0022,24,86.73,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0376,HC-0277 dir HC-0376,24,80.49,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0289,HC-0418 dir HC-0289,24,1003.18,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0418,HC-0414 dir HC-0418,24,1192.98,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0140,HC-0139 dir HC-0140,24,31.82,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0350,HC-0021 dir HC-0350,24,32.21,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0211,HC-0029 dir HC-0211,24,22.54,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0386,HC-0321 dir HC-0386,24,102.75,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0374,HC-0360 dir HC-0374,24,130.54,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0374,HC-0146 dir HC-0374,24,110.89,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0380,HC-0073 dir HC-0380,24,17.63,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0011 dir HC-0385,24,107.83,90,8X MIMO-B,-56,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0374,HC-0188 dir HC-0374,24,113.19,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0297,HC-0102 dir HC-0297,24,855.89,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0302 dir HC-0385,24,133.06,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0085 dir HC-0385,24,9434.01,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0347,HC-0013 dir HC-0347,24,137.97,74.8,8X MIMO-B,-40.8,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0291,HC-0194 dir HC-0291,24,117.92,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0354 dir HC-0385,24,108.84,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0339 dir HC-0385,24,108.8,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-25 06:28:59,HC-0385,HC-0250 dir HC-0385,24,109.72,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
