event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-10-30 00:22:52,HC-0096,HC-0010 dir HC-0096,24,111.76,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0259,HC-0267 dir HC-0259,24,35.12,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0293,HC-0399 dir HC-0293,24,161.77,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0375,HC-0361 dir HC-0375,24,97.09,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0417,HC-0128 dir HC-0417,24,39.93,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0114,HC-0115 dir HC-0114,24,640.49,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0028,HC-0382 dir HC-0028,24,16.12,76.2,8X MIMO-B,-42.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0166,HC-0287 dir HC-0166,24,101.55,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0166,HC-0171 dir HC-0166,24,98.17,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0166,HC-0209 dir HC-0166,24,90.64,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0371,HC-0286 dir HC-0371,24,20.24,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0371,HC-0303 dir HC-0371,24,15.13,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0371,HC-0282 dir HC-0371,24,35.07,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0076,HC-0054 dir HC-0076,24,24.04,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0094,HC-0145 dir HC-0094,24,9.32,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0211,HC-0405 dir HC-0211,24,33.46,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0166,HC-0025 dir HC-0166,24,95.11,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0099,HC-0036 dir HC-0099,24,43.27,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0211,HC-0268 dir HC-0211,24,34.1,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0308,HC-0123 dir HC-0308,24,10.07,90.9,8X MIMO-B,-56.9,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0289,HC-0226 dir HC-0289,24,24.32,84,8X MIMO-B,-50,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0381,HC-0337 dir HC-0381,24,22.9,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-30 00:22:52,HC-0120,HC-0202 dir HC-0120,24,125.21,78.2,8X MIMO-B,-44.2,FTP/CAMBIUM
