event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-19 16:12:46,HC-0096,HC-0010 dir HC-0096,24,120.23,84.8,8X MIMO-B,-50.8,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0259,HC-0267 dir HC-0259,24,779.14,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0293,HC-0399 dir HC-0293,24,69.73,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0375,HC-0361 dir HC-0375,24,94.35,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0417,HC-0128 dir HC-0417,24,43.29,88.8,8X MIMO-B,-54.8,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0114,HC-0115 dir HC-0114,24,1289.79,77.5,8X MIMO-B,-43.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0028,HC-0382 dir HC-0028,24,2085.85,76.2,8X MIMO-B,-42.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0166,HC-0287 dir HC-0166,24,95.52,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0166,HC-0171 dir HC-0166,24,95.23,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0166,HC-0209 dir HC-0166,24,88.69,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0371,HC-0286 dir HC-0371,24,2899.15,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0371,HC-0303 dir HC-0371,24,299.1,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0371,HC-0282 dir HC-0371,24,38.3,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0076,HC-0054 dir HC-0076,24,19.85,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0094,HC-0145 dir HC-0094,24,7.93,94.5,8X MIMO-B,-60.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0211,HC-0405 dir HC-0211,24,4377.71,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0166,HC-0025 dir HC-0166,24,91.1,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0099,HC-0036 dir HC-0099,24,47.56,88.9,8X MIMO-B,-54.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0211,HC-0268 dir HC-0211,24,1059.07,88.8,8X MIMO-B,-54.8,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0308,HC-0123 dir HC-0308,24,78.9,92.9,8X MIMO-B,-58.9,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0289,HC-0226 dir HC-0289,24,1866.08,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0381,HC-0337 dir HC-0381,24,20.04,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0120,HC-0202 dir HC-0120,24,128.33,78.2,8X MIMO-B,-44.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0166,HC-0340 dir HC-0166,24,89.29,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0368,HC-0074 dir HC-0368,24,10283.1,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0253,HC-0155 dir HC-0253,24,494.7,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0283,HC-0270 dir HC-0283,24,12.66,75.2,8X MIMO-B,-41.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0253,HC-0266 dir HC-0253,24,33.93,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0042,HC-0407 dir HC-0042,24,4080.04,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0264,HC-0358 dir HC-0264,24,1936.92,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-19 16:12:46,HC-0242,HC-0090 dir HC-0242,24,1659.27,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
