event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-10-19 14:02:13,HC-0096,HC-0010 dir HC-0096,24,106.29,84.8,8X MIMO-B,-50.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0259,HC-0267 dir HC-0259,24,634.06,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0293,HC-0399 dir HC-0293,24,68.55,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0375,HC-0361 dir HC-0375,24,84.77,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0417,HC-0128 dir HC-0417,24,427.32,89.8,8X MIMO-B,-55.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0114,HC-0115 dir HC-0114,24,2356.31,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0028,HC-0382 dir HC-0028,24,15.79,76.2,8X MIMO-B,-42.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0166,HC-0287 dir HC-0166,24,308.2,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0166,HC-0171 dir HC-0166,24,660.22,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0166,HC-0209 dir HC-0166,24,89.35,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0371,HC-0286 dir HC-0371,24,926.54,88.9,8X MIMO-B,-54.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0371,HC-0303 dir HC-0371,24,15.85,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0371,HC-0282 dir HC-0371,24,38.99,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0076,HC-0054 dir HC-0076,24,18.09,87.9,8X MIMO-B,-53.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0094,HC-0145 dir HC-0094,24,8.95,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0211,HC-0405 dir HC-0211,24,545.8,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0166,HC-0025 dir HC-0166,24,88.71,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0099,HC-0036 dir HC-0099,24,40.25,87.8,8X MIMO-B,-53.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0211,HC-0268 dir HC-0211,24,37.5,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0308,HC-0123 dir HC-0308,24,10.99,92.9,8X MIMO-B,-58.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0289,HC-0226 dir HC-0289,24,33.74,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0381,HC-0337 dir HC-0381,24,23.34,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0120,HC-0202 dir HC-0120,24,124.75,78.9,8X MIMO-B,-44.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0166,HC-0340 dir HC-0166,24,85.29,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0368,HC-0074 dir HC-0368,24,11779.5,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0253,HC-0155 dir HC-0253,24,43.32,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0283,HC-0270 dir HC-0283,24,17.47,75.9,8X MIMO-B,-41.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0253,HC-0266 dir HC-0253,24,59.66,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0042,HC-0407 dir HC-0042,24,595.35,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0264,HC-0358 dir HC-0264,24,648.06,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0242,HC-0090 dir HC-0242,24,2361.83,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0210,HC-0184 dir HC-0210,24,89.43,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0242,HC-0110 dir HC-0242,24,99.45,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0230,HC-0052 dir HC-0230,24,545.08,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0368,HC-0164 dir HC-0368,24,1113.61,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0253,HC-0068 dir HC-0253,24,41.56,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0256,HC-0035 dir HC-0256,24,76.49,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0042,HC-0238 dir HC-0042,24,50.52,84.8,8X MIMO-B,-50.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0379,HC-0343 dir HC-0379,24,714.25,90.2,8X MIMO-B,-56.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0261,HC-0402 dir HC-0261,24,1037.71,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0261,HC-0401 dir HC-0261,24,75.95,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0219,HC-0290 dir HC-0219,24,20.32,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0219,HC-0349 dir HC-0219,24,30.37,88.2,8X MIMO-B,-54.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0256,HC-0413 dir HC-0256,24,75.09,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0293,HC-0027 dir HC-0293,24,47.16,91.2,8X MIMO-B,-57.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0096,HC-0255 dir HC-0096,24,105.52,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0134,HC-0274 dir HC-0134,24,11.22,101.5,6X MIMO-B,-67.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0386,HC-0100 dir HC-0386,24,84.54,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0346,HC-0317 dir HC-0346,24,299.18,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0161,HC-0329 dir HC-0161,24,51.05,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0289,HC-0396 dir HC-0289,24,18.58,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0157,HC-0217 dir HC-0157,24,12.96,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0022,HC-0245 dir HC-0022,24,92.63,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0376,HC-0277 dir HC-0376,24,1790.62,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0289,HC-0418 dir HC-0289,24,3332.11,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0418,HC-0414 dir HC-0418,24,3317.94,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0140,HC-0139 dir HC-0140,24,31.92,86.9,8X MIMO-B,-52.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0350,HC-0021 dir HC-0350,24,34.95,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0211,HC-0029 dir HC-0211,24,48.8,81,8X MIMO-B,-47,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0386,HC-0321 dir HC-0386,24,1274.93,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0374,HC-0360 dir HC-0374,24,104.22,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0374,HC-0146 dir HC-0374,24,556.14,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0380,HC-0073 dir HC-0380,24,21.71,87.2,8X MIMO-B,-53.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0011 dir HC-0385,24,109.26,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0374,HC-0188 dir HC-0374,24,370.99,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0297,HC-0102 dir HC-0297,24,20.16,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0302 dir HC-0385,24,133.39,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0085 dir HC-0385,24,9542.72,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0347,HC-0013 dir HC-0347,24,1187.72,73.8,8X MIMO-B,-39.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0291,HC-0194 dir HC-0291,24,132.75,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0354 dir HC-0385,24,104.47,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0339 dir HC-0385,24,103.74,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0385,HC-0250 dir HC-0385,24,5357.97,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0370,HC-0197 dir HC-0370,24,16.29,82.8,8X MIMO-B,-48.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0323,HC-0045 dir HC-0323,24,79.36,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0323,HC-0251 dir HC-0323,24,76.23,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0005,HC-0252 dir HC-0005,24,110.38,70.2,8X MIMO-B,-36.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0077,HC-0097 dir HC-0077,24,698.64,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0137,HC-0333 dir HC-0137,24,108.21,106.2,6X MIMO-B,-72.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0376,HC-0260 dir HC-0376,24,83.57,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0373,HC-0362 dir HC-0373,24,805.15,85,8X MIMO-B,-51,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0157,HC-0086 dir HC-0157,24,12.2,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0330,HC-0070 dir HC-0330,24,100.78,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0389,HC-0227 dir HC-0389,24,125.53,84.9,8X MIMO-B,-50.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0389,HC-0397 dir HC-0389,24,137.06,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0370,HC-0275 dir HC-0370,24,482.63,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0237,HC-0071 dir HC-0237,24,342.79,100.2,6X MIMO-B,-66.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0048,HC-0066 dir HC-0048,24,1356.46,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0342,HC-0301 dir HC-0342,24,53.48,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0048,HC-0280 dir HC-0048,24,105.04,85,8X MIMO-B,-51,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0111,HC-0095 dir HC-0111,24,139.59,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0111,HC-0162 dir HC-0111,24,721.92,80.2,8X MIMO-B,-46.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0295,HC-0353 dir HC-0295,24,13.41,101.2,8X MIMO-B,-67.2,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0093,HC-0365 dir HC-0093,24,545.44,85.9,8X MIMO-B,-51.9,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0208,HC-0271 dir HC-0208,24,443.86,81.8,8X MIMO-B,-47.8,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0048,HC-0272 dir HC-0048,24,465.07,87,8X MIMO-B,-53,FTP/CAMBIUM
2019-10-19 14:02:13,HC-0240,HC-0180 dir HC-0240,24,124.7,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
