event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
2019-11-16 14:14:44,HC-0096,HC-0010 dir HC-0096,24,97.15,84.8,8X MIMO-B,-50.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0259,HC-0267 dir HC-0259,24,115.65,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0293,HC-0399 dir HC-0293,24,65.66,78.8,8X MIMO-B,-44.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0375,HC-0361 dir HC-0375,24,735.27,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0417,HC-0128 dir HC-0417,24,42.28,89.8,8X MIMO-B,-55.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0114,HC-0115 dir HC-0114,24,2698.19,76.5,8X MIMO-B,-42.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0028,HC-0382 dir HC-0028,24,142.39,76.9,8X MIMO-B,-42.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0166,HC-0287 dir HC-0166,24,425.55,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0166,HC-0171 dir HC-0166,24,113.32,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0166,HC-0209 dir HC-0166,24,90.77,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0371,HC-0286 dir HC-0371,24,19.85,89.5,8X MIMO-B,-55.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0371,HC-0303 dir HC-0371,24,16.03,83,8X MIMO-B,-49,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0371,HC-0282 dir HC-0371,24,40.44,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0076,HC-0054 dir HC-0076,24,19.99,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0094,HC-0145 dir HC-0094,24,8.07,97.9,8X MIMO-B,-63.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0211,HC-0405 dir HC-0211,24,1518.71,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0166,HC-0025 dir HC-0166,24,93.84,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0099,HC-0036 dir HC-0099,24,44,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0211,HC-0268 dir HC-0211,24,1849.38,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0308,HC-0123 dir HC-0308,24,376.15,93.9,8X MIMO-B,-59.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0289,HC-0226 dir HC-0289,24,1274.18,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0381,HC-0337 dir HC-0381,24,19.27,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0120,HC-0202 dir HC-0120,24,114.04,77.2,8X MIMO-B,-43.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0166,HC-0340 dir HC-0166,24,91.33,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0368,HC-0074 dir HC-0368,24,9412.52,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0253,HC-0155 dir HC-0253,24,640.99,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0283,HC-0270 dir HC-0283,24,503.71,75.2,8X MIMO-B,-41.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0253,HC-0266 dir HC-0253,24,444.52,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0042,HC-0407 dir HC-0042,24,676.95,83.2,8X MIMO-B,-49.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0264,HC-0358 dir HC-0264,24,59.99,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0242,HC-0090 dir HC-0242,24,128.5,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0210,HC-0184 dir HC-0210,24,94.1,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0242,HC-0110 dir HC-0242,24,632.21,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0230,HC-0052 dir HC-0230,24,31.48,82.5,8X MIMO-B,-48.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0368,HC-0164 dir HC-0368,24,54.2,86.8,8X MIMO-B,-52.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0253,HC-0068 dir HC-0253,24,56.42,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0256,HC-0035 dir HC-0256,24,88.27,85.8,8X MIMO-B,-51.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0042,HC-0238 dir HC-0042,24,916.97,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0379,HC-0343 dir HC-0379,24,42.06,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0261,HC-0402 dir HC-0261,24,115.91,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0261,HC-0401 dir HC-0261,24,84.3,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0219,HC-0290 dir HC-0219,24,19.37,79.9,8X MIMO-B,-45.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0219,HC-0349 dir HC-0219,24,319.21,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0256,HC-0413 dir HC-0256,24,84.44,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0293,HC-0027 dir HC-0293,24,694.1,90.5,8X MIMO-B,-56.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0096,HC-0255 dir HC-0096,24,727.92,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0134,HC-0274 dir HC-0134,24,570.83,102.5,6X MIMO-B,-68.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0386,HC-0100 dir HC-0386,24,100.18,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0346,HC-0317 dir HC-0346,24,97.65,83.9,8X MIMO-B,-49.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0161,HC-0329 dir HC-0161,24,49.37,85.5,8X MIMO-B,-51.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0289,HC-0396 dir HC-0289,24,1738.55,85.2,8X MIMO-B,-51.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0157,HC-0217 dir HC-0157,24,12.01,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0022,HC-0245 dir HC-0022,24,100.04,88.5,8X MIMO-B,-54.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0376,HC-0277 dir HC-0376,24,93.53,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0289,HC-0418 dir HC-0289,24,2023.04,89.9,8X MIMO-B,-55.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0418,HC-0414 dir HC-0418,24,2184.41,83.5,8X MIMO-B,-49.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0140,HC-0139 dir HC-0140,24,31.41,87.5,8X MIMO-B,-53.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0350,HC-0021 dir HC-0350,24,32.22,81.9,8X MIMO-B,-47.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0211,HC-0029 dir HC-0211,24,296.76,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0386,HC-0321 dir HC-0386,24,2121.83,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0374,HC-0360 dir HC-0374,24,94.84,80.5,8X MIMO-B,-46.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0374,HC-0146 dir HC-0374,24,97.84,80.9,8X MIMO-B,-46.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0380,HC-0073 dir HC-0380,24,19.68,86.5,8X MIMO-B,-52.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0011 dir HC-0385,24,98.51,90,8X MIMO-B,-56,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0374,HC-0188 dir HC-0374,24,160.28,82,8X MIMO-B,-48,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0297,HC-0102 dir HC-0297,24,23.06,84.5,8X MIMO-B,-50.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0302 dir HC-0385,24,122.46,80,8X MIMO-B,-46,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0085 dir HC-0385,24,7738.43,81.5,8X MIMO-B,-47.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0347,HC-0013 dir HC-0347,24,902,73.8,8X MIMO-B,-39.8,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0291,HC-0194 dir HC-0291,24,117.03,82.9,8X MIMO-B,-48.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0354 dir HC-0385,24,98.77,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0339 dir HC-0385,24,97.96,79.5,8X MIMO-B,-45.5,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0385,HC-0250 dir HC-0385,24,13376.57,84.2,8X MIMO-B,-50.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0370,HC-0197 dir HC-0370,24,827.77,82.2,8X MIMO-B,-48.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0323,HC-0045 dir HC-0323,24,87.18,80.2,8X MIMO-B,-46.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0323,HC-0251 dir HC-0323,24,84.36,81.2,8X MIMO-B,-47.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0005,HC-0252 dir HC-0005,24,1610.85,70.2,8X MIMO-B,-36.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0077,HC-0097 dir HC-0077,24,95,89.2,8X MIMO-B,-55.2,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0137,HC-0333 dir HC-0137,24,96.31,104.9,4X MIMO-B,-70.9,FTP/CAMBIUM
2019-11-16 14:14:44,HC-0376,HC-0260 dir HC-0376,24,93.57,86.2,8X MIMO-B,-52.2,FTP/CAMBIUM
