event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1615,HC-0262,HC-0388 DIR HC-0262,9,3514503728,10,-35,SNMP/SIAE
28-11-2019 1615,HC-0388,HC-0262 DIR HC-0388,9,1359409515,10,-34,SNMP/SIAE
28-11-2019 1615,HC-0210,HC-0375 DIR HC-0210,23,647743147,22,-36,SNMP/SIAE
28-11-2019 1615,HC-0375,HC-0210 DIR HC-0375,23,2677146683,22,-37,SNMP/SIAE
28-11-2019 1615,HC-0346,HC-0210 DIR HC-0346,23,2216016054,10,-44,SNMP/SIAE
28-11-2019 1615,HC-0210,HC-0346 DIR HC-0210,23,255855643,10,-42,SNMP/SIAE
28-11-2019 1615,HC-0185,HC-0002 DIR HC-0185,19,4055900133,10,-43,SNMP/SIAE
28-11-2019 1615,HC-0002,HC-0185 DIR HC-0002,19,3658956485,10,-42,SNMP/SIAE
28-11-2019 1615,HC-0143,HC-0185 DIR HC-0143,23,2909852444,4,-41,SNMP/SIAE
28-11-2019 1615,HC-0185,HC-0143 DIR HC-0185,23,3782790929,4,-41,SNMP/SIAE
28-11-2019 1615,HC-0332,HC-0375 DIR HC-0332,23,1786951329,10,-48,SNMP/SIAE
28-11-2019 1615,HC-0375,HC-0332 DIR HC-0375,23,1559088876,10,-47,SNMP/SIAE
28-11-2019 1615,HC-0215,HC-0375 DIR HC-0215,24,3066551838,7,-45,SNMP/SIAE
28-11-2019 1615,HC-0375,HC-0215 DIR HC-0375,24,3287856060,7,-45,SNMP/SIAE
28-11-2019 1615,HC-0135,HC-0215 DIR HC-0135,19,4082825804,10,-44,SNMP/SIAE
28-11-2019 1615,HC-0215,HC-0135 DIR HC-0215,19,1143345628,10,-43,SNMP/SIAE
28-11-2019 1615,HC-0243,HC-0375 DIR HC-0243,23,604164703,4,-42,SNMP/SIAE
28-11-2019 1615,HC-0375,HC-0243 DIR HC-0375,23,680339048,4,-43,SNMP/SIAE
28-11-2019 1615,HC-0191,HC-0210 DIR HC-0191,23,3679496584,4,-40,SNMP/SIAE
28-11-2019 1615,HC-0210,HC-0191 DIR HC-0210,23,1904780147,4,-40,SNMP/SIAE
28-11-2019 1615,HC-0187,HC-0166 DIR HC-0187,23,864258326,10,-46,SNMP/SIAE
28-11-2019 1615,HC-0166,HC-0187 DIR HC-0166,23,2324993560,10,-47,SNMP/SIAE
28-11-2019 1615,HC-0049,HC-0210 DIR HC-0049,23,286249057,10,-44,SNMP/SIAE
28-11-2019 1615,HC-0210,HC-0049 DIR HC-0210,23,158807141,10,-44,SNMP/SIAE
28-11-2019 1615,HC-0371,HC-0269 DIR HC-0371,19,2019694765,10,-39,SNMP/SIAE
28-11-2019 1615,HC-0269,HC-0371 DIR HC-0269,19,3613193864,10,-40,SNMP/SIAE
28-11-2019 1615,HC-0037,HC-0249 DIR HC-0037,24,1095618988,7,-48,SNMP/SIAE
28-11-2019 1615,HC-0249,HC-0037 DIR HC-0249,24,3934961158,7,-48,SNMP/SIAE
28-11-2019 1615,HC-0204,HC-0249 DIR HC-0204,19,1855657763,10,-41,SNMP/SIAE
28-11-2019 1615,HC-0249,HC-0204 DIR HC-0249,19,3045280344,10,-43,SNMP/SIAE
28-11-2019 1615,HC-0198,HC-0204 DIR HC-0198,23,899531207,10,-52,SNMP/SIAE
28-11-2019 1615,HC-0204,HC-0198 DIR HC-0204,23,2594354541,10,-51,SNMP/SIAE
28-11-2019 1615,HC-0031,HC-0176 DIR HC-0031,19,2987584550,10,-37,SNMP/SIAE
28-11-2019 1615,HC-0176,HC-0031 DIR HC-0176,19,2473673400,10,-37,SNMP/SIAE
28-11-2019 1615,HC-0295,HC-0176 DIR HC-0295,17,2727037808,10,-35,SNMP/SIAE
28-11-2019 1615,HC-0176,HC-0295 DIR HC-0176,17,4123757041,10,-34,SNMP/SIAE
28-11-2019 1615,HC-0129,HC-0009 DIR HC-0129,23,4241730488,4,-79,SNMP/SIAE
28-11-2019 1615,HC-0009,HC-0129 DIR HC-0009,23,1189144108,4,-77,SNMP/SIAE
28-11-2019 1615,HC-0219,HC-0009 DIR HC-0219,19,703733521,10,-39,SNMP/SIAE
28-11-2019 1615,HC-0009,HC-0219 DIR HC-0009,19,2079660698,10,-39,SNMP/SIAE
28-11-2019 1615,HC-0178,HC-0256 DIR HC-0178,20,1618238618,22,-31,SNMP/SIAE
28-11-2019 1615,HC-0256,HC-0178 dir HC-0256,23,2544139397,22,-33,SNMP/SIAE
28-11-2019 1615,HC-0147,HC-0178 DIR HC-0147,23,146057675,4,-42,SNMP/SIAE
28-11-2019 1615,HC-0178,HC-0147 DIR HC-0178,23,2948586929,4,-43,SNMP/SIAE
28-11-2019 1615,HC-0273,HC-0178 dir HC-0273,27,815725191,4,-56,SNMP/SIAE
28-11-2019 1615,HC-0178,HC-0273 dir HC-0178,27,2798190193,4,-56,SNMP/SIAE
28-11-2019 1615,HC-0223,HC-0178 dir HC-0223,18,3574677255,22,-36,SNMP/SIAE
28-11-2019 1615,HC-0178,HC-0223 dir HC-0178,18,475905106,22,-35,SNMP/SIAE
28-11-2019 1615,HC-0323,HC-0223 DIR HC-0323,23,2938486542,10,-47,SNMP/SIAE
28-11-2019 1615,HC-0223,HC-0323 DIR HC-0223,23,2704605156,10,-48,SNMP/SIAE
28-11-2019 1615,HC-0017,HC-0256 DIR HC-0017,24,3428723390,7,-47,SNMP/SIAE
28-11-2019 1615,HC-0256,HC-0017 DIR HC-0256,24,1589109137,7,-47,SNMP/SIAE
28-11-2019 1615,HC-0316,HC-0256 dir HC-0316,24,889230435,7,-53,SNMP/SIAE
28-11-2019 1615,HC-0256,HC-0316 dir HC-0256,24,2745940188,7,-53,SNMP/SIAE
28-11-2019 1615,HC-0212,HC-0256 dir HC-0212,23,3494259276,10,-47,SNMP/SIAE
28-11-2019 1615,HC-0256,HC-0212 dir HC-0256,23,3053936197,10,-48,SNMP/SIAE
28-11-2019 1615,HC-0261,HC-0256 dir HC-0261,23,2930431126,10,-49,SNMP/SIAE
28-11-2019 1615,HC-0256,HC-0261 dir HC-0256,23,2503798224,10,-50,SNMP/SIAE
28-11-2019 1615,HC-0033,HC-0223 DIR HC-0033,23,4027003625,4,-44,SNMP/SIAE
28-11-2019 1615,HC-0223,HC-0033 DIR HC-0223,23,3565756710,4,-43,SNMP/SIAE
28-11-2019 1615,HC-0234,HC-0323 DIR HC-0234,23,1741199181,4,-39,SNMP/SIAE
28-11-2019 1615,HC-0323,HC-0234 DIR HC-0323,23,3167371437,4,-47,SNMP/SIAE
28-11-2019 1615,HC-0019,HC-0323 DIR HC-0019,17,180848817,10,-36,SNMP/SIAE
28-11-2019 1615,HC-0323,HC-0019 DIR HC-0323,17,1489990118,10,-36,SNMP/SIAE
28-11-2019 1615,HC-0338,HC-0327 DIR HC-0338,19,1197524468,10,-39,SNMP/SIAE
28-11-2019 1615,HC-0327,HC-0338 DIR HC-0327,19,3585110301,10,-41,SNMP/SIAE
28-11-2019 1615,HC-0364,HC-0327 dir HC-0364,19,3961797606,10,-43,SNMP/SIAE
28-11-2019 1615,HC-0327,HC-0364 dir HC-0327,19,2504395625,10,-43,SNMP/SIAE
28-11-2019 1615,HC-0242,HC-0264 DIR HC-0242,24,3834644011,7,-49,SNMP/SIAE
28-11-2019 1615,HC-0264,HC-0242 DIR HC-0264,24,630837940,7,-47,SNMP/SIAE
28-11-2019 1615,HC-0253,HC-0264 DIR HC-0253,23,3592424215,10,-49,SNMP/SIAE
28-11-2019 1615,HC-0264,HC-0253 DIR HC-0264,23,4172375941,10,-49,SNMP/SIAE
