event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1630,HC-0376,HC-0060 dir HC-0376,24,3466828689,7,-52,SNMP/SIAE
28-11-2019 1630,HC-0334,HC-0386 DIR HC-0334,15,203925351,10,-33,SNMP/SIAE
28-11-2019 1630,HC-0386,HC-0334 DIR HC-0386,15,2519108234,10,-34,SNMP/SIAE
28-11-2019 1630,HC-0091,HC-0386 DIR HC-0091,23,3810559199,4,-42,SNMP/SIAE
28-11-2019 1630,HC-0386,HC-0091 DIR HC-0386,23,741600719,4,-42,SNMP/SIAE
28-11-2019 1630,HC-0076,HC-0119 DIR HC-0076,23,173357535,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0119,HC-0076 DIR HC-0119,23,3715864544,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0144,HC-0119 DIR HC-0144,24,1037472651,7,-51,SNMP/SIAE
28-11-2019 1630,HC-0119,HC-0144 DIR HC-0119,24,749240645,7,-52,SNMP/SIAE
28-11-2019 1630,HC-0124,HC-0144 DIR HC-0124,24,1041253177,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0144,HC-0124 DIR HC-0144,24,118613656,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0335,HC-0076 DIR HC-0335,24,64340469,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0076,HC-0335 DIR HC-0076,24,1212132656,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0247,HC-0119 DIR HC-0247,27,3746174048,4,-53,SNMP/SIAE
28-11-2019 1630,HC-0119,HC-0247 DIR HC-0119,27,4024719643,4,-51,SNMP/SIAE
28-11-2019 1630,HC-0105,HC-0099 DIR HC-0105,27,3672235803,4,-53,SNMP/SIAE
28-11-2019 1630,HC-0099,HC-0105 DIR HC-0099,27,2997051273,4,-53,SNMP/SIAE
28-11-2019 1630,HC-0161,HC-0099 DIR HC-0161,23,234476146,10,-50,SNMP/SIAE
28-11-2019 1630,HC-0099,HC-0161 DIR HC-0099,23,3235789973,10,-51,SNMP/SIAE
28-11-2019 1630,HC-0122,HC-0099 DIR HC-0122,19,4133786189,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0099,HC-0122 dir HC-0099,19,1220765104,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0169,HC-0161 DIR HC-0169,23,3312360,4,-42,SNMP/SIAE
28-11-2019 1630,HC-0161,HC-0169 DIR HC-0161,23,3923854717,4,-42,SNMP/SIAE
28-11-2019 1630,HC-0368,HC-0122 dir HC-0368,19,1855401814,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0122,HC-0368 dir HC-0122,19,2114782758,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0417,HC-0099 DIR HC-0417,24,3533664644,7,-51,SNMP/SIAE
28-11-2019 1630,HC-0099,HC-0417 DIR HC-0099,24,2674341694,7,-50,SNMP/SIAE
28-11-2019 1630,HC-0053,HC-0417 dir HC-0053,27,1215173560,4,-48,SNMP/SIAE
28-11-2019 1630,HC-0417,HC-0053 DIR HC-0417,27,3334736484,4,-48,SNMP/SIAE
28-11-2019 1630,HC-0157,HC-0024 DIR HC-0157,19,2995536618,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0024,HC-0157 DIR HC-0024,19,1572080082,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0026,HC-0293 dir HC-0026,23,3268766319,10,-46,SNMP/SIAE
28-11-2019 1630,HC-0293,HC-0026 dir HC-0293,23,3047358437,10,-48,SNMP/SIAE
28-11-2019 1630,HC-0300,HC-0293 DIR HC-0300,19,92232324,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0293,HC-0300 DIR HC-0293,19,2923310052,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0208,HC-0026 DIR HC-0208,19,22858417,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0026,HC-0208 DIR HC-0026,19,1185616448,10,-41,SNMP/SIAE
28-11-2019 1630,HC-0093,HC-0026 DIR HC-0093,23,3018629567,10,-50,SNMP/SIAE
28-11-2019 1630,HC-0026,HC-0093 DIR HC-0026,23,3734985739,10,-49,SNMP/SIAE
28-11-2019 1630,HC-0342,HC-0093 dir HC-0342,24,2657498575,7,-46,SNMP/SIAE
28-11-2019 1630,HC-0093,HC-0342 dir HC-0093,24,2594857870,7,-46,SNMP/SIAE
28-11-2019 1630,HC-0211,HC-0078 DIR HC-0211,19,2489885101,10,-41,SNMP/SIAE
28-11-2019 1630,HC-0078,HC-0211 DIR HC-0078,19,3387323875,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0381,HC-0229 DIR HC-0381,19,1836408725,10,-46,SNMP/SIAE
28-11-2019 1630,HC-0229,HC-0381 DIR HC-0229,19,4042600812,10,-47,SNMP/SIAE
28-11-2019 1630,HC-0190,HC-0381 dir HC-0190,23,3937429680,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0381,HC-0190 DIR HC-0381,23,3552849754,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0410,HC-0229 DIR HC-0410,23,3852323885,10,-45,SNMP/SIAE
28-11-2019 1630,HC-0229,HC-0410 DIR HC-0229,23,686871396,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0380,HC-0174 dir HC-0380,19,69270765,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0174,HC-0380 DIR HC-0174,19,1446420615,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0297,HC-0380 DIR HC-0297,19,1403260421,10,-40,SNMP/SIAE
28-11-2019 1630,HC-0380,HC-0297 DIR HC-0380,19,2314484842,10,-40,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0096 dir HC-0373,23,1526017017,22,-35,SNMP/SIAE
28-11-2019 1630,HC-0096,HC-0373 dir HC-0096,23,2515719877,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0374,HC-0096 DIR HC-0374,21,1892988060,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0096,HC-0374 DIR HC-0096,21,1271853476,22,-34,SNMP/SIAE
28-11-2019 1630,HC-0051,HC-0373 DIR HC-0051,27,3955674703,4,-50,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0051 DIR HC-0373,27,3287843841,4,-49,SNMP/SIAE
28-11-2019 1630,HC-0034,HC-0373 dir HC-0034,27,1365233494,4,-51,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0034 dir HC-0373,27,3971099403,4,-51,SNMP/SIAE
28-11-2019 1630,HC-0385,HC-0374 dir HC-0385,21,345035138,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0374,HC-0385 dir HC-0374,21,178708335,22,-35,SNMP/SIAE
28-11-2019 1630,HC-0048,HC-0385 DIR HC-0048,19,84697698,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0385,HC-0048 DIR HC-0385,19,292365067,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0330,HC-0373 DIR HC-0330,24,4192520011,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0330 DIR HC-0373,24,3091219910,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0336,HC-0374 dir HC-0336,24,244058518,7,-51,SNMP/SIAE
28-11-2019 1630,HC-0374,HC-0336 dir HC-0374,24,773439337,7,-50,SNMP/SIAE
28-11-2019 1630,HC-0005,HC-0374 DIR HC-0005,23,785309011,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0374,HC-0005 DIR HC-0374,23,116789291,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0173,HC-0373 dir HC-0173,27,1365854746,4,-45,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0173 dir HC-0373,27,4072560646,4,-46,SNMP/SIAE
28-11-2019 1630,HC-0357,HC-0373 dir HC-0357,23,1380575188,4,-44,SNMP/SIAE
28-11-2019 1630,HC-0373,HC-0357 dir HC-0373,23,4210718177,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0412,HC-0096 DIR HC-0412,27,3093285655,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0096,HC-0412 DIR HC-0096,27,3405055060,4,-44,SNMP/SIAE
28-11-2019 1630,HC-0077,HC-0005 DIR HC-0077,19,1196800984,10,-40,SNMP/SIAE
28-11-2019 1630,HC-0005,HC-0077 DIR HC-0005,19,2455992937,10,-41,SNMP/SIAE
28-11-2019 1630,HC-0132,HC-0077 dir HC-0132,24,190224365,7,-44,SNMP/SIAE
28-11-2019 1630,HC-0077,HC-0132 dir HC-0077,24,4094511975,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0328,HC-0132 DIR HC-0328,23,1469121712,4,-40,SNMP/SIAE
28-11-2019 1630,HC-0132,HC-0328 DIR HC-0132,23,539754654,4,-41,SNMP/SIAE
28-11-2019 1630,HC-0404,HC-0330 DIR HC-0404,27,30842474,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0330,HC-0404 DIR HC-0330,27,3159125472,4,-44,SNMP/SIAE
28-11-2019 1630,HC-0370,HC-0196 DIR HC-0370,17,2959748890,10,-34,SNMP/SIAE
28-11-2019 1630,HC-0196,HC-0370 DIR HC-0196,17,3017717546,10,-35,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0367 DIR HC-0375,22,3323733455,22,-34,SNMP/SIAE
28-11-2019 1630,HC-0367,HC-0375 dir HC-0367,22,1840977884,22,-35,SNMP/SIAE
28-11-2019 1630,HC-0166,HC-0375 dir HC-0166,19,886627958,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0166 DIR HC-0375,19,3882091782,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0002,HC-0166 dir HC-0002,19,925990460,10,-38,SNMP/SIAE
28-11-2019 1630,HC-0166,HC-0002 dir HC-0166,19,2123374648,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0156,HC-0166 DIR HC-0156,24,187096215,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0166,HC-0156 DIR HC-0166,24,76786742,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0241,HC-0166 DIR HC-0241,24,346669049,7,-47,SNMP/SIAE
28-11-2019 1630,HC-0166,HC-0241 DIR HC-0166,24,1766182394,7,-49,SNMP/SIAE
28-11-2019 1630,HC-0192,HC-0156 DIR HC-0192,23,2058460900,4,-67,SNMP/SIAE
28-11-2019 1630,HC-0156,HC-0192 DIR HC-0156,23,1880684394,4,-60,SNMP/SIAE
28-11-2019 1630,HC-0165,HC-0241 DIR HC-0165,19,3132276579,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0241,HC-0165 DIR HC-0241,19,2157933636,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0388,HC-0375 DIR HC-0388,27,66092599,4,-46,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0388 DIR HC-0375,27,1536486454,4,-47,SNMP/SIAE
28-11-2019 1630,HC-0262,HC-0388 DIR HC-0262,9,3519197104,10,-35,SNMP/SIAE
28-11-2019 1630,HC-0388,HC-0262 DIR HC-0388,9,1370569033,10,-34,SNMP/SIAE
28-11-2019 1630,HC-0210,HC-0375 DIR HC-0210,23,753270882,22,-36,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0210 DIR HC-0375,23,2694447019,22,-37,SNMP/SIAE
28-11-2019 1630,HC-0346,HC-0210 DIR HC-0346,23,2224905409,10,-44,SNMP/SIAE
28-11-2019 1630,HC-0210,HC-0346 DIR HC-0210,23,268430798,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0185,HC-0002 DIR HC-0185,19,4175701753,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0002,HC-0185 DIR HC-0002,19,3674444260,10,-42,SNMP/SIAE
28-11-2019 1630,HC-0143,HC-0185 DIR HC-0143,23,2915949407,4,-41,SNMP/SIAE
28-11-2019 1630,HC-0185,HC-0143 DIR HC-0185,23,3795015888,4,-41,SNMP/SIAE
28-11-2019 1630,HC-0332,HC-0375 DIR HC-0332,23,1788148270,10,-48,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0332 DIR HC-0375,23,1570491373,10,-47,SNMP/SIAE
28-11-2019 1630,HC-0215,HC-0375 DIR HC-0215,24,3072761862,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0215 DIR HC-0375,24,3330296766,7,-45,SNMP/SIAE
28-11-2019 1630,HC-0135,HC-0215 DIR HC-0135,19,4087253444,10,-44,SNMP/SIAE
28-11-2019 1630,HC-0215,HC-0135 DIR HC-0215,19,1185030404,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0243,HC-0375 DIR HC-0243,23,607851828,4,-42,SNMP/SIAE
28-11-2019 1630,HC-0375,HC-0243 DIR HC-0375,23,696744385,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0191,HC-0210 DIR HC-0191,23,3681183298,4,-40,SNMP/SIAE
28-11-2019 1630,HC-0210,HC-0191 DIR HC-0210,23,1916408857,4,-40,SNMP/SIAE
28-11-2019 1630,HC-0187,HC-0166 DIR HC-0187,23,865435459,10,-45,SNMP/SIAE
28-11-2019 1630,HC-0166,HC-0187 DIR HC-0166,23,2336102319,10,-46,SNMP/SIAE
28-11-2019 1630,HC-0049,HC-0210 DIR HC-0049,23,378880353,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0210,HC-0049 DIR HC-0210,23,172961284,10,-44,SNMP/SIAE
28-11-2019 1630,HC-0371,HC-0269 DIR HC-0371,19,2066831628,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0269,HC-0371 DIR HC-0269,19,4071705621,10,-40,SNMP/SIAE
28-11-2019 1630,HC-0037,HC-0249 DIR HC-0037,24,1499019184,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0249,HC-0037 DIR HC-0249,24,1430754895,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0204,HC-0249 DIR HC-0204,19,1868752894,10,-41,SNMP/SIAE
28-11-2019 1630,HC-0249,HC-0204 DIR HC-0249,19,3186850748,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0198,HC-0204 DIR HC-0198,23,901543754,10,-52,SNMP/SIAE
28-11-2019 1630,HC-0204,HC-0198 DIR HC-0204,23,2613596916,10,-51,SNMP/SIAE
28-11-2019 1630,HC-0031,HC-0176 DIR HC-0031,19,2988620274,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0176,HC-0031 DIR HC-0176,19,2474787572,10,-37,SNMP/SIAE
28-11-2019 1630,HC-0295,HC-0176 DIR HC-0295,17,2728517122,10,-35,SNMP/SIAE
28-11-2019 1630,HC-0176,HC-0295 DIR HC-0176,17,4125439673,10,-34,SNMP/SIAE
28-11-2019 1630,HC-0129,HC-0009 DIR HC-0129,23,4261755715,4,-82,SNMP/SIAE
28-11-2019 1630,HC-0009,HC-0129 DIR HC-0009,23,1326280102,4,-77,SNMP/SIAE
28-11-2019 1630,HC-0219,HC-0009 DIR HC-0219,19,817192816,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0009,HC-0219 DIR HC-0009,19,2085764677,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0178,HC-0256 DIR HC-0178,20,1661888718,22,-30,SNMP/SIAE
28-11-2019 1630,HC-0256,HC-0178 dir HC-0256,23,2911290870,22,-33,SNMP/SIAE
28-11-2019 1630,HC-0147,HC-0178 DIR HC-0147,23,153713185,4,-41,SNMP/SIAE
28-11-2019 1630,HC-0178,HC-0147 DIR HC-0178,23,2957914000,4,-41,SNMP/SIAE
28-11-2019 1630,HC-0273,HC-0178 dir HC-0273,27,816736755,4,-54,SNMP/SIAE
28-11-2019 1630,HC-0178,HC-0273 dir HC-0178,27,2806808143,4,-54,SNMP/SIAE
28-11-2019 1630,HC-0223,HC-0178 dir HC-0223,18,3608613392,22,-35,SNMP/SIAE
28-11-2019 1630,HC-0178,HC-0223 dir HC-0178,18,841210004,22,-34,SNMP/SIAE
28-11-2019 1630,HC-0323,HC-0223 DIR HC-0323,23,2957007974,10,-48,SNMP/SIAE
28-11-2019 1630,HC-0223,HC-0323 DIR HC-0223,23,2822391777,10,-49,SNMP/SIAE
28-11-2019 1630,HC-0017,HC-0256 DIR HC-0017,24,3553165735,7,-48,SNMP/SIAE
28-11-2019 1630,HC-0256,HC-0017 DIR HC-0256,24,1606872600,7,-47,SNMP/SIAE
28-11-2019 1630,HC-0316,HC-0256 dir HC-0316,24,893960338,7,-53,SNMP/SIAE
28-11-2019 1630,HC-0256,HC-0316 dir HC-0256,24,2754386922,7,-53,SNMP/SIAE
28-11-2019 1630,HC-0212,HC-0256 dir HC-0212,23,3501885504,10,-47,SNMP/SIAE
28-11-2019 1630,HC-0256,HC-0212 dir HC-0256,23,3144032337,10,-48,SNMP/SIAE
28-11-2019 1630,HC-0261,HC-0256 dir HC-0261,23,3080554042,10,-49,SNMP/SIAE
28-11-2019 1630,HC-0256,HC-0261 dir HC-0256,23,2728184217,10,-50,SNMP/SIAE
28-11-2019 1630,HC-0033,HC-0223 DIR HC-0033,23,4039865188,4,-44,SNMP/SIAE
28-11-2019 1630,HC-0223,HC-0033 DIR HC-0223,23,3813751915,4,-43,SNMP/SIAE
28-11-2019 1630,HC-0234,HC-0323 DIR HC-0234,23,1748147203,4,-39,SNMP/SIAE
28-11-2019 1630,HC-0323,HC-0234 DIR HC-0323,23,3243550260,4,-47,SNMP/SIAE
28-11-2019 1630,HC-0019,HC-0323 DIR HC-0019,17,182071105,10,-36,SNMP/SIAE
28-11-2019 1630,HC-0323,HC-0019 DIR HC-0323,17,1498815442,10,-35,SNMP/SIAE
28-11-2019 1630,HC-0338,HC-0327 DIR HC-0338,19,1205456026,10,-39,SNMP/SIAE
28-11-2019 1630,HC-0327,HC-0338 DIR HC-0327,19,3587644549,10,-41,SNMP/SIAE
28-11-2019 1630,HC-0364,HC-0327 dir HC-0364,19,158481058,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0327,HC-0364 dir HC-0327,19,3989848658,10,-43,SNMP/SIAE
28-11-2019 1630,HC-0242,HC-0264 DIR HC-0242,24,4096245209,7,-49,SNMP/SIAE
28-11-2019 1630,HC-0264,HC-0242 DIR HC-0264,24,876941181,7,-47,SNMP/SIAE
28-11-2019 1630,HC-0253,HC-0264 DIR HC-0253,23,3644666450,10,-49,SNMP/SIAE
28-11-2019 1630,HC-0264,HC-0253 DIR HC-0264,23,171062603,10,-49,SNMP/SIAE
