event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1515,HC-0376,HC-0386 DIR HC-0376,23,254999018,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0149,HC-0022 DIR HC-0149,19,1380816335,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0022,HC-0149 DIR HC-0022,19,790133923,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0081,HC-0137 DIR HC-0081,19,3884541666,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0137,HC-0081 DIR HC-0137,19,2780321946,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0221,HC-0081 DIR HC-0221,23,2403013635,4,-47,SNMP/SIAE
28-11-2019 1515,HC-0081,HC-0221 DIR HC-0081,23,4284293697,4,-46,SNMP/SIAE
28-11-2019 1515,HC-0060,HC-0376 DIR HC-0060,24,1386497093,7,-53,SNMP/SIAE
28-11-2019 1515,HC-0376,HC-0060 dir HC-0376,24,3110367917,7,-54,SNMP/SIAE
28-11-2019 1515,HC-0334,HC-0386 DIR HC-0334,15,190552709,10,-35,SNMP/SIAE
28-11-2019 1515,HC-0386,HC-0334 DIR HC-0386,15,2349595742,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0091,HC-0386 DIR HC-0091,23,3793459962,4,-43,SNMP/SIAE
28-11-2019 1515,HC-0386,HC-0091 DIR HC-0386,23,685737577,4,-43,SNMP/SIAE
28-11-2019 1515,HC-0076,HC-0119 DIR HC-0076,23,131463016,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0119,HC-0076 DIR HC-0119,23,3263438512,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0144,HC-0119 DIR HC-0144,24,975246809,7,-51,SNMP/SIAE
28-11-2019 1515,HC-0119,HC-0144 DIR HC-0119,24,70517097,7,-52,SNMP/SIAE
28-11-2019 1515,HC-0124,HC-0144 DIR HC-0124,24,984705456,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0144,HC-0124 DIR HC-0144,24,3737723315,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0335,HC-0076 DIR HC-0335,24,53715799,7,-46,SNMP/SIAE
28-11-2019 1515,HC-0076,HC-0335 DIR HC-0076,24,1195993430,7,-46,SNMP/SIAE
28-11-2019 1515,HC-0247,HC-0119 DIR HC-0247,27,3708932420,4,-52,SNMP/SIAE
28-11-2019 1515,HC-0119,HC-0247 DIR HC-0119,27,4008685488,4,-50,SNMP/SIAE
28-11-2019 1515,HC-0105,HC-0099 DIR HC-0105,27,3554323384,4,-54,SNMP/SIAE
28-11-2019 1515,HC-0099,HC-0105 DIR HC-0099,27,2081501964,4,-54,SNMP/SIAE
28-11-2019 1515,HC-0161,HC-0099 DIR HC-0161,23,3793695131,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0099,HC-0161 DIR HC-0099,23,2697278883,10,-49,SNMP/SIAE
28-11-2019 1515,HC-0122,HC-0099 DIR HC-0122,19,2623700928,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0099,HC-0122 dir HC-0099,19,1476296047,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0169,HC-0161 DIR HC-0169,23,3628430546,4,-39,SNMP/SIAE
28-11-2019 1515,HC-0161,HC-0169 DIR HC-0161,23,3686222646,4,-39,SNMP/SIAE
28-11-2019 1515,HC-0368,HC-0122 dir HC-0368,19,376557302,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0122,HC-0368 dir HC-0122,19,2374693391,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0417,HC-0099 DIR HC-0417,24,2859690813,7,-50,SNMP/SIAE
28-11-2019 1515,HC-0099,HC-0417 DIR HC-0099,24,2618583368,7,-49,SNMP/SIAE
28-11-2019 1515,HC-0053,HC-0417 dir HC-0053,27,548882647,4,-42,SNMP/SIAE
28-11-2019 1515,HC-0417,HC-0053 DIR HC-0417,27,3285462118,4,-42,SNMP/SIAE
28-11-2019 1515,HC-0157,HC-0024 DIR HC-0157,19,2937965806,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0024,HC-0157 DIR HC-0024,19,1393735359,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0026,HC-0293 dir HC-0026,23,2760371221,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0293,HC-0026 dir HC-0293,23,2308934990,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0300,HC-0293 DIR HC-0300,19,69618532,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0293,HC-0300 DIR HC-0293,19,2896875325,10,-38,SNMP/SIAE
28-11-2019 1515,HC-0208,HC-0026 DIR HC-0208,19,4182008198,10,-41,SNMP/SIAE
28-11-2019 1515,HC-0026,HC-0208 DIR HC-0026,19,4110732460,10,-40,SNMP/SIAE
28-11-2019 1515,HC-0093,HC-0026 DIR HC-0093,23,2721846921,10,-48,SNMP/SIAE
28-11-2019 1515,HC-0026,HC-0093 DIR HC-0026,23,629950301,10,-48,SNMP/SIAE
28-11-2019 1515,HC-0342,HC-0093 dir HC-0342,24,2522493245,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0093,HC-0342 dir HC-0093,24,1015075229,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0211,HC-0078 DIR HC-0211,19,2470953476,10,-41,SNMP/SIAE
28-11-2019 1515,HC-0078,HC-0211 DIR HC-0078,19,4100320456,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0381,HC-0229 DIR HC-0381,19,1727458087,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0229,HC-0381 DIR HC-0229,19,3537459071,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0190,HC-0381 dir HC-0190,23,3902864648,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0381,HC-0190 DIR HC-0381,23,3536458259,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0410,HC-0229 DIR HC-0410,23,2955152969,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0229,HC-0410 DIR HC-0229,23,3735531580,10,-41,SNMP/SIAE
28-11-2019 1515,HC-0380,HC-0174 dir HC-0380,19,2266969143,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0174,HC-0380 DIR HC-0174,19,2700479272,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0297,HC-0380 DIR HC-0297,19,1333561058,10,-40,SNMP/SIAE
28-11-2019 1515,HC-0380,HC-0297 DIR HC-0380,19,1280975370,10,-40,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0096 dir HC-0373,23,706382462,22,-36,SNMP/SIAE
28-11-2019 1515,HC-0096,HC-0373 dir HC-0096,23,459726503,22,-37,SNMP/SIAE
28-11-2019 1515,HC-0374,HC-0096 DIR HC-0374,21,3026087519,22,-39,SNMP/SIAE
28-11-2019 1515,HC-0096,HC-0374 DIR HC-0096,21,525998993,22,-37,SNMP/SIAE
28-11-2019 1515,HC-0051,HC-0373 DIR HC-0051,27,3953735633,4,-52,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0051 DIR HC-0373,27,3222426297,4,-51,SNMP/SIAE
28-11-2019 1515,HC-0034,HC-0373 dir HC-0034,27,1336035418,4,-53,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0034 dir HC-0373,27,3520474184,4,-53,SNMP/SIAE
28-11-2019 1515,HC-0385,HC-0374 dir HC-0385,21,2545492144,22,-35,SNMP/SIAE
28-11-2019 1515,HC-0374,HC-0385 dir HC-0374,21,3160516361,22,-34,SNMP/SIAE
28-11-2019 1515,HC-0048,HC-0385 DIR HC-0048,19,4107526232,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0385,HC-0048 DIR HC-0385,19,1809280442,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0330,HC-0373 DIR HC-0330,24,4134701904,7,-48,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0330 DIR HC-0373,24,2453454026,7,-48,SNMP/SIAE
28-11-2019 1515,HC-0336,HC-0374 dir HC-0336,24,232450046,7,-51,SNMP/SIAE
28-11-2019 1515,HC-0374,HC-0336 dir HC-0374,24,704527936,7,-51,SNMP/SIAE
28-11-2019 1515,HC-0005,HC-0374 DIR HC-0005,23,4184573558,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0374,HC-0005 DIR HC-0374,23,1875914217,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0173,HC-0373 dir HC-0173,27,730275743,4,-45,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0173 dir HC-0373,27,3592922550,4,-46,SNMP/SIAE
28-11-2019 1515,HC-0357,HC-0373 dir HC-0357,23,1364723669,4,-48,SNMP/SIAE
28-11-2019 1515,HC-0373,HC-0357 dir HC-0373,23,4142811637,4,-48,SNMP/SIAE
28-11-2019 1515,HC-0412,HC-0096 DIR HC-0412,27,2582113923,4,-44,SNMP/SIAE
28-11-2019 1515,HC-0096,HC-0412 DIR HC-0096,27,1678522522,4,-45,SNMP/SIAE
28-11-2019 1515,HC-0077,HC-0005 DIR HC-0077,19,366890921,10,-40,SNMP/SIAE
28-11-2019 1515,HC-0005,HC-0077 DIR HC-0005,19,523073431,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0132,HC-0077 dir HC-0132,24,4283541496,7,-44,SNMP/SIAE
28-11-2019 1515,HC-0077,HC-0132 dir HC-0077,24,2178499937,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0328,HC-0132 DIR HC-0328,23,1270974335,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0132,HC-0328 DIR HC-0132,23,2918917683,4,-42,SNMP/SIAE
28-11-2019 1515,HC-0404,HC-0330 DIR HC-0404,27,4276298823,4,-44,SNMP/SIAE
28-11-2019 1515,HC-0330,HC-0404 DIR HC-0330,27,2523986543,4,-44,SNMP/SIAE
28-11-2019 1515,HC-0370,HC-0196 DIR HC-0370,17,2860458945,10,-34,SNMP/SIAE
28-11-2019 1515,HC-0196,HC-0370 DIR HC-0196,17,2417961460,10,-35,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0367 DIR HC-0375,22,974567802,22,-35,SNMP/SIAE
28-11-2019 1515,HC-0367,HC-0375 dir HC-0367,22,3991577355,22,-35,SNMP/SIAE
28-11-2019 1515,HC-0166,HC-0375 dir HC-0166,19,3672265843,22,-37,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0166 DIR HC-0375,19,2971135662,22,-36,SNMP/SIAE
28-11-2019 1515,HC-0002,HC-0166 dir HC-0002,19,250605836,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0166,HC-0002 dir HC-0166,19,2041831371,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0156,HC-0166 DIR HC-0156,24,89967024,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0166,HC-0156 DIR HC-0166,24,4136561263,7,-45,SNMP/SIAE
28-11-2019 1515,HC-0241,HC-0166 DIR HC-0241,24,333780423,7,-49,SNMP/SIAE
28-11-2019 1515,HC-0166,HC-0241 DIR HC-0166,24,1705442468,7,-50,SNMP/SIAE
28-11-2019 1515,HC-0192,HC-0156 DIR HC-0192,23,1985478757,4,-59,SNMP/SIAE
28-11-2019 1515,HC-0156,HC-0192 DIR HC-0156,23,1822977384,4,-55,SNMP/SIAE
28-11-2019 1515,HC-0165,HC-0241 DIR HC-0165,19,3125111384,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0241,HC-0165 DIR HC-0241,19,2098230338,10,-36,SNMP/SIAE
28-11-2019 1515,HC-0388,HC-0375 DIR HC-0388,27,7280008,4,-48,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0388 DIR HC-0375,27,1479128652,4,-49,SNMP/SIAE
28-11-2019 1515,HC-0262,HC-0388 DIR HC-0262,9,3495379252,10,-35,SNMP/SIAE
28-11-2019 1515,HC-0388,HC-0262 DIR HC-0388,9,1315385998,10,-34,SNMP/SIAE
28-11-2019 1515,HC-0210,HC-0375 DIR HC-0210,23,84964569,22,-37,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0210 DIR HC-0375,23,1947854391,22,-38,SNMP/SIAE
28-11-2019 1515,HC-0346,HC-0210 DIR HC-0346,23,2151601157,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0210,HC-0346 DIR HC-0210,23,4105042258,10,-42,SNMP/SIAE
28-11-2019 1515,HC-0185,HC-0002 DIR HC-0185,19,3509298597,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0002,HC-0185 DIR HC-0002,19,3595981085,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0143,HC-0185 DIR HC-0143,23,2900179218,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0185,HC-0143 DIR HC-0185,23,3735509401,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0332,HC-0375 DIR HC-0332,23,1773800250,10,-49,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0332 DIR HC-0375,23,1513860173,10,-49,SNMP/SIAE
28-11-2019 1515,HC-0215,HC-0375 DIR HC-0215,24,3036446106,7,-46,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0215 DIR HC-0375,24,3139215107,7,-47,SNMP/SIAE
28-11-2019 1515,HC-0135,HC-0215 DIR HC-0135,19,4062048135,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0215,HC-0135 DIR HC-0215,19,998937207,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0243,HC-0375 DIR HC-0243,23,593052251,4,-45,SNMP/SIAE
28-11-2019 1515,HC-0375,HC-0243 DIR HC-0375,23,602468606,4,-45,SNMP/SIAE
28-11-2019 1515,HC-0191,HC-0210 DIR HC-0191,23,3664376992,4,-40,SNMP/SIAE
28-11-2019 1515,HC-0210,HC-0191 DIR HC-0210,23,1735395456,4,-40,SNMP/SIAE
28-11-2019 1515,HC-0187,HC-0166 DIR HC-0187,23,859501579,10,-45,SNMP/SIAE
28-11-2019 1515,HC-0166,HC-0187 DIR HC-0166,23,2281145554,10,-46,SNMP/SIAE
28-11-2019 1515,HC-0049,HC-0210 DIR HC-0049,23,4127371831,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0210,HC-0049 DIR HC-0210,23,4257470783,10,-44,SNMP/SIAE
28-11-2019 1515,HC-0371,HC-0269 DIR HC-0371,19,1835297748,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0269,HC-0371 DIR HC-0269,19,2536548888,10,-40,SNMP/SIAE
28-11-2019 1515,HC-0037,HC-0249 DIR HC-0037,24,3940271848,7,-48,SNMP/SIAE
28-11-2019 1515,HC-0249,HC-0037 DIR HC-0249,24,3518666051,7,-48,SNMP/SIAE
28-11-2019 1515,HC-0204,HC-0249 DIR HC-0204,19,1787214440,10,-41,SNMP/SIAE
28-11-2019 1515,HC-0249,HC-0204 DIR HC-0249,19,2360229635,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0198,HC-0204 DIR HC-0198,23,886055600,10,-52,SNMP/SIAE
28-11-2019 1515,HC-0204,HC-0198 DIR HC-0204,23,2587076343,10,-51,SNMP/SIAE
28-11-2019 1515,HC-0031,HC-0176 DIR HC-0031,19,2978689521,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0176,HC-0031 DIR HC-0176,19,2469049932,10,-37,SNMP/SIAE
28-11-2019 1515,HC-0295,HC-0176 DIR HC-0295,17,2718111822,10,-35,SNMP/SIAE
28-11-2019 1515,HC-0176,HC-0295 DIR HC-0176,17,4117466214,10,-34,SNMP/SIAE
28-11-2019 1515,HC-0129,HC-0009 DIR HC-0129,23,4189471282,4,-76,SNMP/SIAE
28-11-2019 1515,HC-0009,HC-0129 DIR HC-0009,23,599418466,4,-73,SNMP/SIAE
28-11-2019 1515,HC-0219,HC-0009 DIR HC-0219,19,169962425,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0009,HC-0219 DIR HC-0009,19,2053646717,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0178,HC-0256 DIR HC-0178,20,1418328539,22,-30,SNMP/SIAE
28-11-2019 1515,HC-0256,HC-0178 dir HC-0256,23,1022133471,22,-32,SNMP/SIAE
28-11-2019 1515,HC-0147,HC-0178 DIR HC-0147,23,96329026,4,-41,SNMP/SIAE
28-11-2019 1515,HC-0178,HC-0147 DIR HC-0178,23,2611570464,4,-42,SNMP/SIAE
28-11-2019 1515,HC-0273,HC-0178 dir HC-0273,27,811599950,4,-53,SNMP/SIAE
28-11-2019 1515,HC-0178,HC-0273 dir HC-0178,27,2761480584,4,-53,SNMP/SIAE
28-11-2019 1515,HC-0223,HC-0178 dir HC-0223,18,3433104379,22,-35,SNMP/SIAE
28-11-2019 1515,HC-0178,HC-0223 dir HC-0178,18,3553828368,22,-34,SNMP/SIAE
28-11-2019 1515,HC-0323,HC-0223 DIR HC-0323,23,2842381829,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0223,HC-0323 DIR HC-0223,23,1931244259,10,-48,SNMP/SIAE
28-11-2019 1515,HC-0017,HC-0256 DIR HC-0017,24,2957565268,7,-47,SNMP/SIAE
28-11-2019 1515,HC-0256,HC-0017 DIR HC-0256,24,1128782008,7,-47,SNMP/SIAE
28-11-2019 1515,HC-0316,HC-0256 dir HC-0316,24,868326372,7,-53,SNMP/SIAE
28-11-2019 1515,HC-0256,HC-0316 dir HC-0256,24,2709894278,7,-53,SNMP/SIAE
28-11-2019 1515,HC-0212,HC-0256 dir HC-0212,23,3455534711,10,-47,SNMP/SIAE
28-11-2019 1515,HC-0256,HC-0212 dir HC-0256,23,2817187774,10,-48,SNMP/SIAE
28-11-2019 1515,HC-0261,HC-0256 dir HC-0261,23,2246703463,10,-50,SNMP/SIAE
28-11-2019 1515,HC-0256,HC-0261 dir HC-0256,23,1852106946,10,-50,SNMP/SIAE
28-11-2019 1515,HC-0033,HC-0223 DIR HC-0033,23,3998161649,4,-44,SNMP/SIAE
28-11-2019 1515,HC-0223,HC-0033 DIR HC-0223,23,3233734333,4,-43,SNMP/SIAE
28-11-2019 1515,HC-0234,HC-0323 DIR HC-0234,23,1724582341,4,-39,SNMP/SIAE
28-11-2019 1515,HC-0323,HC-0234 DIR HC-0323,23,3051625234,4,-46,SNMP/SIAE
28-11-2019 1515,HC-0019,HC-0323 DIR HC-0019,17,171504428,10,-34,SNMP/SIAE
28-11-2019 1515,HC-0323,HC-0019 DIR HC-0323,17,1420074315,10,-33,SNMP/SIAE
28-11-2019 1515,HC-0338,HC-0327 DIR HC-0338,19,1128841859,10,-39,SNMP/SIAE
28-11-2019 1515,HC-0327,HC-0338 DIR HC-0327,19,3268757995,10,-41,SNMP/SIAE
28-11-2019 1515,HC-0364,HC-0327 dir HC-0364,19,1765734639,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0327,HC-0364 dir HC-0327,19,1058343956,10,-43,SNMP/SIAE
28-11-2019 1515,HC-0242,HC-0264 DIR HC-0242,24,2678048129,7,-49,SNMP/SIAE
28-11-2019 1515,HC-0264,HC-0242 DIR HC-0264,24,3599077364,7,-47,SNMP/SIAE
28-11-2019 1515,HC-0253,HC-0264 DIR HC-0253,23,3448296181,10,-49,SNMP/SIAE
28-11-2019 1515,HC-0264,HC-0253 DIR HC-0264,23,3411237635,10,-49,SNMP/SIAE
