event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1345,HC-0417,HC-0099 DIR HC-0417,24,2059490811,7,-50,SNMP/SIAE
28-11-2019 1345,HC-0099,HC-0417 DIR HC-0099,24,2401707769,7,-49,SNMP/SIAE
28-11-2019 1345,HC-0053,HC-0417 dir HC-0053,27,4059720629,4,-42,SNMP/SIAE
28-11-2019 1345,HC-0417,HC-0053 DIR HC-0417,27,3237061630,4,-42,SNMP/SIAE
28-11-2019 1345,HC-0157,HC-0024 DIR HC-0157,19,2917350317,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0024,HC-0157 DIR HC-0024,19,1342115483,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0026,HC-0293 dir HC-0026,23,1945317303,10,-46,SNMP/SIAE
28-11-2019 1345,HC-0293,HC-0026 dir HC-0293,23,2638534845,10,-47,SNMP/SIAE
28-11-2019 1345,HC-0300,HC-0293 DIR HC-0300,19,39997894,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0293,HC-0300 DIR HC-0293,19,2752560006,10,-38,SNMP/SIAE
28-11-2019 1345,HC-0208,HC-0026 DIR HC-0208,19,3787936064,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0026,HC-0208 DIR HC-0026,19,894043715,10,-40,SNMP/SIAE
28-11-2019 1345,HC-0093,HC-0026 DIR HC-0093,23,2386697535,10,-48,SNMP/SIAE
28-11-2019 1345,HC-0026,HC-0093 DIR HC-0026,23,796634518,10,-48,SNMP/SIAE
28-11-2019 1345,HC-0342,HC-0093 dir HC-0342,24,2313533228,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0093,HC-0342 dir HC-0093,24,3067818352,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0211,HC-0078 DIR HC-0211,19,1924775916,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0078,HC-0211 DIR HC-0078,19,4026101985,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0381,HC-0229 DIR HC-0381,19,1441814684,10,-42,SNMP/SIAE
28-11-2019 1345,HC-0229,HC-0381 DIR HC-0229,19,2168924115,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0190,HC-0381 dir HC-0190,23,3799663408,4,-40,SNMP/SIAE
28-11-2019 1345,HC-0381,HC-0190 DIR HC-0381,23,3317248207,4,-40,SNMP/SIAE
28-11-2019 1345,HC-0410,HC-0229 DIR HC-0410,23,1897603522,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0229,HC-0410 DIR HC-0229,23,2183776134,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0380,HC-0174 dir HC-0380,19,71266216,10,-38,SNMP/SIAE
28-11-2019 1345,HC-0174,HC-0380 DIR HC-0174,19,3681553320,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0297,HC-0380 DIR HC-0297,19,1218254093,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0380,HC-0297 DIR HC-0380,19,4067383430,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0096 dir HC-0373,23,3808551495,22,-35,SNMP/SIAE
28-11-2019 1345,HC-0096,HC-0373 dir HC-0096,23,1807019953,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0374,HC-0096 DIR HC-0374,21,4171228934,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0096,HC-0374 DIR HC-0096,21,3090230479,22,-35,SNMP/SIAE
28-11-2019 1345,HC-0051,HC-0373 DIR HC-0051,27,3951432413,4,-50,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0051 DIR HC-0373,27,3141436201,4,-49,SNMP/SIAE
28-11-2019 1345,HC-0034,HC-0373 dir HC-0034,27,1311959078,4,-51,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0034 dir HC-0373,27,3285745239,4,-51,SNMP/SIAE
28-11-2019 1345,HC-0385,HC-0374 dir HC-0385,21,348181087,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0374,HC-0385 dir HC-0374,21,3067912646,22,-34,SNMP/SIAE
28-11-2019 1345,HC-0048,HC-0385 DIR HC-0048,19,3706497402,10,-36,SNMP/SIAE
28-11-2019 1345,HC-0385,HC-0048 DIR HC-0385,19,4039724703,10,-36,SNMP/SIAE
28-11-2019 1345,HC-0330,HC-0373 DIR HC-0330,24,4061462477,7,-48,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0330 DIR HC-0373,24,1787959858,7,-48,SNMP/SIAE
28-11-2019 1345,HC-0336,HC-0374 dir HC-0336,24,215089710,7,-51,SNMP/SIAE
28-11-2019 1345,HC-0374,HC-0336 dir HC-0374,24,619344571,7,-51,SNMP/SIAE
28-11-2019 1345,HC-0005,HC-0374 DIR HC-0005,23,3502994853,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0374,HC-0005 DIR HC-0374,23,2312490429,10,-42,SNMP/SIAE
28-11-2019 1345,HC-0173,HC-0373 dir HC-0173,27,4027849756,4,-45,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0173 dir HC-0373,27,2039855600,4,-46,SNMP/SIAE
28-11-2019 1345,HC-0357,HC-0373 dir HC-0357,23,1351131250,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0373,HC-0357 dir HC-0373,23,4027451424,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0412,HC-0096 DIR HC-0412,27,1769059347,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0096,HC-0412 DIR HC-0096,27,2039447783,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0077,HC-0005 DIR HC-0077,19,4197463685,10,-40,SNMP/SIAE
28-11-2019 1345,HC-0005,HC-0077 DIR HC-0005,19,2268610324,10,-42,SNMP/SIAE
28-11-2019 1345,HC-0132,HC-0077 dir HC-0132,24,4061130553,7,-44,SNMP/SIAE
28-11-2019 1345,HC-0077,HC-0132 dir HC-0077,24,309282991,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0328,HC-0132 DIR HC-0328,23,1057037365,4,-41,SNMP/SIAE
28-11-2019 1345,HC-0132,HC-0328 DIR HC-0132,23,1049992983,4,-41,SNMP/SIAE
28-11-2019 1345,HC-0404,HC-0330 DIR HC-0404,27,4217505474,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0330,HC-0404 DIR HC-0330,27,1943079874,4,-44,SNMP/SIAE
28-11-2019 1345,HC-0370,HC-0196 DIR HC-0370,17,2599968892,10,-34,SNMP/SIAE
28-11-2019 1345,HC-0196,HC-0370 DIR HC-0196,17,1036270918,10,-35,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0367 DIR HC-0375,22,1852254021,22,-34,SNMP/SIAE
28-11-2019 1345,HC-0367,HC-0375 dir HC-0367,22,1728108070,22,-35,SNMP/SIAE
28-11-2019 1345,HC-0166,HC-0375 dir HC-0166,19,1517644878,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0166 DIR HC-0375,19,3658035656,22,-35,SNMP/SIAE
28-11-2019 1345,HC-0002,HC-0166 dir HC-0002,19,3665465405,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0166,HC-0002 dir HC-0166,19,1704991457,10,-36,SNMP/SIAE
28-11-2019 1345,HC-0156,HC-0166 DIR HC-0156,24,4131268034,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0166,HC-0156 DIR HC-0166,24,2699755553,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0241,HC-0166 DIR HC-0241,24,320725805,7,-50,SNMP/SIAE
28-11-2019 1345,HC-0166,HC-0241 DIR HC-0166,24,1622985343,7,-51,SNMP/SIAE
28-11-2019 1345,HC-0192,HC-0156 DIR HC-0192,23,1868734818,4,-54,SNMP/SIAE
28-11-2019 1345,HC-0156,HC-0192 DIR HC-0156,23,1463147543,4,-51,SNMP/SIAE
28-11-2019 1345,HC-0165,HC-0241 DIR HC-0165,19,3118573511,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0241,HC-0165 DIR HC-0241,19,2016986404,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0388,HC-0375 DIR HC-0388,27,4253942768,4,-47,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0388 DIR HC-0375,27,1410580311,4,-47,SNMP/SIAE
28-11-2019 1345,HC-0262,HC-0388 DIR HC-0262,9,3479373930,10,-35,SNMP/SIAE
28-11-2019 1345,HC-0388,HC-0262 DIR HC-0388,9,1249196402,10,-34,SNMP/SIAE
28-11-2019 1345,HC-0210,HC-0375 DIR HC-0210,23,3353616739,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0210 DIR HC-0375,23,4201233224,22,-36,SNMP/SIAE
28-11-2019 1345,HC-0346,HC-0210 DIR HC-0346,23,2043615514,10,-44,SNMP/SIAE
28-11-2019 1345,HC-0210,HC-0346 DIR HC-0210,23,3342205253,10,-42,SNMP/SIAE
28-11-2019 1345,HC-0185,HC-0002 DIR HC-0185,19,2639820126,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0002,HC-0185 DIR HC-0002,19,3263052144,10,-42,SNMP/SIAE
28-11-2019 1345,HC-0143,HC-0185 DIR HC-0143,23,2839632817,4,-41,SNMP/SIAE
28-11-2019 1345,HC-0185,HC-0143 DIR HC-0185,23,3430741842,4,-40,SNMP/SIAE
28-11-2019 1345,HC-0332,HC-0375 DIR HC-0332,23,1755930626,10,-47,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0332 DIR HC-0375,23,1391176719,10,-47,SNMP/SIAE
28-11-2019 1345,HC-0215,HC-0375 DIR HC-0215,24,2999924104,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0215 DIR HC-0375,24,2980159111,7,-45,SNMP/SIAE
28-11-2019 1345,HC-0135,HC-0215 DIR HC-0135,19,4039408066,10,-44,SNMP/SIAE
28-11-2019 1345,HC-0215,HC-0135 DIR HC-0215,19,848644960,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0243,HC-0375 DIR HC-0243,23,581809324,4,-42,SNMP/SIAE
28-11-2019 1345,HC-0375,HC-0243 DIR HC-0375,23,530155475,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0191,HC-0210 DIR HC-0191,23,3635754346,4,-40,SNMP/SIAE
28-11-2019 1345,HC-0210,HC-0191 DIR HC-0210,23,1393994288,4,-40,SNMP/SIAE
28-11-2019 1345,HC-0187,HC-0166 DIR HC-0187,23,844959676,10,-45,SNMP/SIAE
28-11-2019 1345,HC-0166,HC-0187 DIR HC-0166,23,2112532654,10,-46,SNMP/SIAE
28-11-2019 1345,HC-0049,HC-0210 DIR HC-0049,23,3251553521,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0210,HC-0049 DIR HC-0210,23,3194954210,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0371,HC-0269 DIR HC-0371,19,1541971988,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0269,HC-0371 DIR HC-0269,19,65398299,10,-40,SNMP/SIAE
28-11-2019 1345,HC-0037,HC-0249 DIR HC-0037,24,1630706939,7,-48,SNMP/SIAE
28-11-2019 1345,HC-0249,HC-0037 DIR HC-0249,24,1941080567,7,-48,SNMP/SIAE
28-11-2019 1345,HC-0204,HC-0249 DIR HC-0204,19,1627530115,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0249,HC-0204 DIR HC-0249,19,897067691,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0198,HC-0204 DIR HC-0198,23,879055911,10,-52,SNMP/SIAE
28-11-2019 1345,HC-0204,HC-0198 DIR HC-0204,23,2576849613,10,-51,SNMP/SIAE
28-11-2019 1345,HC-0031,HC-0176 DIR HC-0031,19,2972446083,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0176,HC-0031 DIR HC-0176,19,2462347012,10,-37,SNMP/SIAE
28-11-2019 1345,HC-0295,HC-0176 DIR HC-0295,17,2703830680,10,-36,SNMP/SIAE
28-11-2019 1345,HC-0176,HC-0295 DIR HC-0176,17,4108057390,10,-34,SNMP/SIAE
28-11-2019 1345,HC-0129,HC-0009 DIR HC-0129,23,4126216908,4,-74,SNMP/SIAE
28-11-2019 1345,HC-0009,HC-0129 DIR HC-0009,23,63625487,4,-72,SNMP/SIAE
28-11-2019 1345,HC-0219,HC-0009 DIR HC-0219,19,3644542563,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0009,HC-0219 DIR HC-0009,19,1879327927,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0178,HC-0256 DIR HC-0178,20,1127996644,22,-30,SNMP/SIAE
28-11-2019 1345,HC-0256,HC-0178 dir HC-0256,23,2863390690,22,-32,SNMP/SIAE
28-11-2019 1345,HC-0147,HC-0178 DIR HC-0147,23,36372086,4,-41,SNMP/SIAE
28-11-2019 1345,HC-0178,HC-0147 DIR HC-0178,23,2228607419,4,-42,SNMP/SIAE
28-11-2019 1345,HC-0273,HC-0178 dir HC-0273,27,805435007,4,-53,SNMP/SIAE
28-11-2019 1345,HC-0178,HC-0273 dir HC-0178,27,2704284224,4,-53,SNMP/SIAE
28-11-2019 1345,HC-0223,HC-0178 dir HC-0223,18,3215544896,22,-35,SNMP/SIAE
28-11-2019 1345,HC-0178,HC-0223 dir HC-0178,18,1432517281,22,-34,SNMP/SIAE
28-11-2019 1345,HC-0323,HC-0223 DIR HC-0323,23,2706611187,10,-47,SNMP/SIAE
28-11-2019 1345,HC-0223,HC-0323 DIR HC-0223,23,665377974,10,-48,SNMP/SIAE
28-11-2019 1345,HC-0017,HC-0256 DIR HC-0017,24,2250740958,7,-47,SNMP/SIAE
28-11-2019 1345,HC-0256,HC-0017 DIR HC-0256,24,652080246,7,-47,SNMP/SIAE
28-11-2019 1345,HC-0316,HC-0256 dir HC-0316,24,838041936,7,-53,SNMP/SIAE
28-11-2019 1345,HC-0256,HC-0316 dir HC-0256,24,2653651686,7,-53,SNMP/SIAE
28-11-2019 1345,HC-0212,HC-0256 dir HC-0212,23,3429970092,10,-47,SNMP/SIAE
28-11-2019 1345,HC-0256,HC-0212 dir HC-0256,23,2473453591,10,-48,SNMP/SIAE
28-11-2019 1345,HC-0261,HC-0256 dir HC-0261,23,1086246187,10,-49,SNMP/SIAE
28-11-2019 1345,HC-0256,HC-0261 dir HC-0256,23,825886448,10,-50,SNMP/SIAE
28-11-2019 1345,HC-0033,HC-0223 DIR HC-0033,23,3938933843,4,-44,SNMP/SIAE
28-11-2019 1345,HC-0223,HC-0033 DIR HC-0223,23,2415986595,4,-43,SNMP/SIAE
28-11-2019 1345,HC-0234,HC-0323 DIR HC-0234,23,1709920250,4,-39,SNMP/SIAE
28-11-2019 1345,HC-0323,HC-0234 DIR HC-0323,23,2990617205,4,-46,SNMP/SIAE
28-11-2019 1345,HC-0019,HC-0323 DIR HC-0019,17,144150745,10,-34,SNMP/SIAE
28-11-2019 1345,HC-0323,HC-0019 DIR HC-0323,17,929508809,10,-33,SNMP/SIAE
28-11-2019 1345,HC-0338,HC-0327 DIR HC-0338,19,1058400952,10,-39,SNMP/SIAE
28-11-2019 1345,HC-0327,HC-0338 DIR HC-0327,19,2829517582,10,-41,SNMP/SIAE
28-11-2019 1345,HC-0364,HC-0327 dir HC-0364,19,2540070858,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0327,HC-0364 dir HC-0327,19,1230866305,10,-43,SNMP/SIAE
28-11-2019 1345,HC-0242,HC-0264 DIR HC-0242,24,949779449,7,-49,SNMP/SIAE
28-11-2019 1345,HC-0264,HC-0242 DIR HC-0264,24,608849409,7,-47,SNMP/SIAE
28-11-2019 1345,HC-0253,HC-0264 DIR HC-0253,23,3091191418,10,-49,SNMP/SIAE
28-11-2019 1345,HC-0264,HC-0253 DIR HC-0264,23,2541542499,10,-49,SNMP/SIAE
