event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1645,HC-0222,HC-0347 DIR HC-0222,23,432265501,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0347,HC-0222 DIR HC-0347,23,4018285658,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0356,HC-0228 DIR HC-0356,23,274435493,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0228,HC-0356 DIR HC-0228,,1579849680,4,,SNMP/SIAE
28-11-2019 1645,HC-0214,HC-0228 DIR HC-0214,19,1842613629,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0228,HC-0214 DIR HC-0228,19,700054614,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0075,HC-0228 DIR HC-0075,14,1852837890,22,-39,SNMP/SIAE
28-11-2019 1645,HC-0228,HC-0075 DIR HC-0228,14,1074391001,22,-40,SNMP/SIAE
28-11-2019 1645,HC-0142,HC-0228 DIR HC-0142,19,633405994,10,-35,SNMP/SIAE
28-11-2019 1645,HC-0228,HC-0142 DIR HC-0228,19,3880260432,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0120,HC-0228 DIR HC-0120,18,3855206882,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0228,HC-0120 DIR HC-0228,18,794613155,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0118,HC-0142 DIR HC-0118,19,1217536165,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0142,HC-0118 DIR HC-0142,19,660400832,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0246,HC-0075 DIR HC-0246,23,3391473922,10,-45,SNMP/SIAE
28-11-2019 1645,HC-0075,HC-0246 DIR HC-0075,23,214898335,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0298,HC-0075 DIR HC-0298,24,2435684073,7,-51,SNMP/SIAE
28-11-2019 1645,HC-0075,HC-0298 DIR HC-0075,24,2452228413,7,-51,SNMP/SIAE
28-11-2019 1645,HC-0389,HC-0246 DIR HC-0389,19,3712988937,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0246,HC-0389 DIR HC-0246,19,2878661740,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0072,HC-0120 DIR HC-0072,23,2988483358,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0120,HC-0072 DIR HC-0120,23,1466518605,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0294,HC-0120 DIR HC-0294,23,798029985,4,-39,SNMP/SIAE
28-11-2019 1645,HC-0120,HC-0294 DIR HC-0120,23,617419064,4,-39,SNMP/SIAE
28-11-2019 1645,HC-0111,HC-0120 DIR HC-0111,23,3957947341,22,-39,SNMP/SIAE
28-11-2019 1645,HC-0120,HC-0111 DIR HC-0120,23,33160360,22,-38,SNMP/SIAE
28-11-2019 1645,HC-0240,HC-0111 DIR HC-0240,24,2652954422,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0111,HC-0240 DIR HC-0111,24,1219564468,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0020,HC-0016 DIR HC-0020,24,2365390072,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0016,HC-0020 DIR HC-0016,24,3903983812,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0059,HC-0020 DIR HC-0059,23,940551212,10,-45,SNMP/SIAE
28-11-2019 1645,HC-0020,HC-0059 DIR HC-0020,23,3140020089,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0379,HC-0058 dir HC-0379,19,2078186502,22,-39,SNMP/SIAE
28-11-2019 1645,HC-0058,HC-0379 dir HC-0058,19,3809148732,22,-40,SNMP/SIAE
28-11-2019 1645,HC-0350,HC-0379 DIR HC-0350,17,3087383839,22,-36,SNMP/SIAE
28-11-2019 1645,HC-0379,HC-0350 DIR HC-0379,17,2929571981,22,-37,SNMP/SIAE
28-11-2019 1645,HC-0140,HC-0350 dir HC-0140,23,3953795530,22,-38,SNMP/SIAE
28-11-2019 1645,HC-0350,HC-0140 dir HC-0350,23,4233902065,22,-38,SNMP/SIAE
28-11-2019 1645,HC-0278,HC-0140 DIR HC-0278,19,2389165495,10,-38,SNMP/SIAE
28-11-2019 1645,HC-0140,HC-0278 DIR HC-0140,19,3796970860,10,-38,SNMP/SIAE
28-11-2019 1645,HC-0084,HC-0140 DIR HC-0084,23,959703960,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0140,HC-0084 DIR HC-0140,23,1900491469,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0167,HC-0137 DIR HC-0167,23,2542208525,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0137,HC-0167 DIR HC-0137,23,1391720869,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0220,HC-0167 DIR HC-0220,23,1931522385,4,-39,SNMP/SIAE
28-11-2019 1645,HC-0167,HC-0220 DIR HC-0167,23,3428775109,4,-38,SNMP/SIAE
28-11-2019 1645,HC-0376,HC-0137 DIR HC-0376,23,339072037,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0137,HC-0376 DIR HC-0137,23,1588235438,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0237,HC-0376 DIR HC-0237,19,1496689304,10,-38,SNMP/SIAE
28-11-2019 1645,HC-0376,HC-0237 DIR HC-0376,19,4086459930,10,-35,SNMP/SIAE
28-11-2019 1645,HC-0022,HC-0376 DIR HC-0022,23,2676064629,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0376,HC-0022 DIR HC-0376,23,3816870561,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0386,HC-0376 DIR HC-0386,23,758008453,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0376,HC-0386 DIR HC-0376,23,3194845291,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0149,HC-0022 DIR HC-0149,19,1387822622,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0022,HC-0149 DIR HC-0022,19,854858992,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0081,HC-0137 DIR HC-0081,19,4010036972,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0137,HC-0081 DIR HC-0137,19,4291079329,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0221,HC-0081 DIR HC-0221,23,2439799730,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0081,HC-0221 DIR HC-0081,23,611112955,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0060,HC-0376 DIR HC-0060,24,1430659063,7,-51,SNMP/SIAE
28-11-2019 1645,HC-0376,HC-0060 dir HC-0376,24,3491128315,7,-52,SNMP/SIAE
28-11-2019 1645,HC-0334,HC-0386 DIR HC-0334,15,220755969,10,-33,SNMP/SIAE
28-11-2019 1645,HC-0386,HC-0334 DIR HC-0386,15,2745646293,10,-34,SNMP/SIAE
28-11-2019 1645,HC-0091,HC-0386 DIR HC-0091,23,3812367820,4,-42,SNMP/SIAE
28-11-2019 1645,HC-0386,HC-0091 DIR HC-0386,23,752616589,4,-42,SNMP/SIAE
28-11-2019 1645,HC-0076,HC-0119 DIR HC-0076,23,185044492,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0119,HC-0076 DIR HC-0119,23,3871703888,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0144,HC-0119 DIR HC-0144,24,1064517016,7,-51,SNMP/SIAE
28-11-2019 1645,HC-0119,HC-0144 DIR HC-0119,24,802624754,7,-52,SNMP/SIAE
28-11-2019 1645,HC-0124,HC-0144 DIR HC-0124,24,1067208052,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0144,HC-0124 DIR HC-0144,24,171405886,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0335,HC-0076 DIR HC-0335,24,66395653,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0076,HC-0335 DIR HC-0076,24,1215136938,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0247,HC-0119 DIR HC-0247,27,3751143958,4,-52,SNMP/SIAE
28-11-2019 1645,HC-0119,HC-0247 DIR HC-0119,27,4027211759,4,-50,SNMP/SIAE
28-11-2019 1645,HC-0105,HC-0099 DIR HC-0105,27,3715762058,4,-53,SNMP/SIAE
28-11-2019 1645,HC-0099,HC-0105 DIR HC-0099,27,3194063435,4,-53,SNMP/SIAE
28-11-2019 1645,HC-0161,HC-0099 DIR HC-0161,23,367125019,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0099,HC-0161 DIR HC-0099,23,3246346786,10,-50,SNMP/SIAE
28-11-2019 1645,HC-0122,HC-0099 DIR HC-0122,19,343158259,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0099,HC-0122 dir HC-0099,19,3285058200,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0169,HC-0161 DIR HC-0169,23,127832521,4,-40,SNMP/SIAE
28-11-2019 1645,HC-0161,HC-0169 DIR HC-0161,23,3931953736,4,-40,SNMP/SIAE
28-11-2019 1645,HC-0368,HC-0122 dir HC-0368,19,2347163356,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0122,HC-0368 dir HC-0122,19,4129705032,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0417,HC-0099 DIR HC-0417,24,3673029454,7,-50,SNMP/SIAE
28-11-2019 1645,HC-0099,HC-0417 DIR HC-0099,24,2794535991,7,-49,SNMP/SIAE
28-11-2019 1645,HC-0053,HC-0417 dir HC-0053,27,1348578814,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0417,HC-0053 DIR HC-0417,27,3348578498,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0157,HC-0024 DIR HC-0157,19,3002561535,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0024,HC-0157 DIR HC-0024,19,1574113060,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0026,HC-0293 dir HC-0026,23,3391398337,10,-47,SNMP/SIAE
28-11-2019 1645,HC-0293,HC-0026 dir HC-0293,23,3676313363,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0300,HC-0293 DIR HC-0300,19,95948122,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0293,HC-0300 DIR HC-0293,19,2928276061,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0208,HC-0026 DIR HC-0208,19,35280666,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0026,HC-0208 DIR HC-0026,19,1331792983,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0093,HC-0026 DIR HC-0093,23,3119333779,10,-50,SNMP/SIAE
28-11-2019 1645,HC-0026,HC-0093 DIR HC-0026,23,4104159946,10,-49,SNMP/SIAE
28-11-2019 1645,HC-0342,HC-0093 dir HC-0342,24,2684890403,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0093,HC-0342 dir HC-0093,24,2857310527,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0211,HC-0078 DIR HC-0211,19,3257564779,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0078,HC-0211 DIR HC-0078,19,1055086397,10,-45,SNMP/SIAE
28-11-2019 1645,HC-0381,HC-0229 DIR HC-0381,19,1866791659,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0229,HC-0381 DIR HC-0229,19,4263701552,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0190,HC-0381 dir HC-0190,23,3948698224,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0381,HC-0190 DIR HC-0381,23,3588532587,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0410,HC-0229 DIR HC-0410,23,4047404801,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0229,HC-0410 DIR HC-0229,23,809978531,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0380,HC-0174 dir HC-0380,19,516972391,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0174,HC-0380 DIR HC-0174,19,3000070686,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0297,HC-0380 DIR HC-0297,19,1410150396,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0380,HC-0297 DIR HC-0380,19,2381517747,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0096 dir HC-0373,23,1670480194,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0096,HC-0373 dir HC-0096,23,2674118035,22,-36,SNMP/SIAE
28-11-2019 1645,HC-0374,HC-0096 DIR HC-0374,21,2440672841,22,-36,SNMP/SIAE
28-11-2019 1645,HC-0096,HC-0374 DIR HC-0096,21,124281177,22,-34,SNMP/SIAE
28-11-2019 1645,HC-0051,HC-0373 DIR HC-0051,27,3956054505,4,-50,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0051 DIR HC-0373,27,3300653582,4,-49,SNMP/SIAE
28-11-2019 1645,HC-0034,HC-0373 dir HC-0034,27,1366379285,4,-51,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0034 dir HC-0373,27,3984490741,4,-51,SNMP/SIAE
28-11-2019 1645,HC-0385,HC-0374 dir HC-0385,21,724565333,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0374,HC-0385 dir HC-0374,21,2825268061,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0048,HC-0385 DIR HC-0048,19,159127433,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0385,HC-0048 DIR HC-0385,19,1248904280,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0330,HC-0373 DIR HC-0330,24,4205658249,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0330 DIR HC-0373,24,3213830103,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0336,HC-0374 dir HC-0336,24,246300272,7,-50,SNMP/SIAE
28-11-2019 1645,HC-0374,HC-0336 dir HC-0374,24,786940237,7,-50,SNMP/SIAE
28-11-2019 1645,HC-0005,HC-0374 DIR HC-0005,23,915168323,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0374,HC-0005 DIR HC-0374,23,337045974,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0173,HC-0373 dir HC-0173,27,1484563860,4,-45,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0173 dir HC-0373,27,4088437854,4,-46,SNMP/SIAE
28-11-2019 1645,HC-0357,HC-0373 dir HC-0357,23,1381634980,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0373,HC-0357 dir HC-0373,23,4223835465,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0412,HC-0096 DIR HC-0412,27,3218623285,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0096,HC-0412 DIR HC-0096,27,3980200755,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0077,HC-0005 DIR HC-0077,19,1319455295,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0005,HC-0077 DIR HC-0005,19,2674008032,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0132,HC-0077 dir HC-0132,24,207468446,7,-44,SNMP/SIAE
28-11-2019 1645,HC-0077,HC-0132 dir HC-0077,24,14521880,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0328,HC-0132 DIR HC-0328,23,1485680828,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0132,HC-0328 DIR HC-0132,23,754692562,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0404,HC-0330 DIR HC-0404,27,42415937,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0330,HC-0404 DIR HC-0330,27,3281184618,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0370,HC-0196 DIR HC-0370,17,2978874578,10,-34,SNMP/SIAE
28-11-2019 1645,HC-0196,HC-0370 DIR HC-0196,17,3117764281,10,-35,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0367 DIR HC-0375,22,3823102145,22,-34,SNMP/SIAE
28-11-2019 1645,HC-0367,HC-0375 dir HC-0367,22,2340667253,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0166,HC-0375 dir HC-0166,19,1211622923,22,-36,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0166 DIR HC-0375,19,17717730,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0002,HC-0166 dir HC-0002,19,1080429624,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0166,HC-0002 dir HC-0166,19,2341355624,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0156,HC-0166 DIR HC-0156,24,197942994,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0166,HC-0156 DIR HC-0166,24,90099125,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0241,HC-0166 DIR HC-0241,24,348197427,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0166,HC-0241 DIR HC-0166,24,1777641343,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0192,HC-0156 DIR HC-0192,23,2066996336,4,-66,SNMP/SIAE
28-11-2019 1645,HC-0156,HC-0192 DIR HC-0156,23,1892107165,4,-65,SNMP/SIAE
28-11-2019 1645,HC-0165,HC-0241 DIR HC-0165,19,3133244645,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0241,HC-0165 DIR HC-0241,19,2169210159,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0388,HC-0375 DIR HC-0388,27,77262492,4,-46,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0388 DIR HC-0375,27,1548034068,4,-47,SNMP/SIAE
28-11-2019 1645,HC-0262,HC-0388 DIR HC-0262,9,3524178207,10,-35,SNMP/SIAE
28-11-2019 1645,HC-0388,HC-0262 DIR HC-0388,9,1381707183,10,-34,SNMP/SIAE
28-11-2019 1645,HC-0210,HC-0375 DIR HC-0210,23,894324077,22,-36,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0210 DIR HC-0375,23,2712270563,22,-37,SNMP/SIAE
28-11-2019 1645,HC-0346,HC-0210 DIR HC-0346,23,2235383470,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0210,HC-0346 DIR HC-0210,23,280692099,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0185,HC-0002 DIR HC-0185,19,33378672,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0002,HC-0185 DIR HC-0002,19,3891832684,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0143,HC-0185 DIR HC-0143,23,2926894530,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0185,HC-0143 DIR HC-0185,23,3905882426,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0332,HC-0375 DIR HC-0332,23,1789349013,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0332 DIR HC-0375,23,1581865123,10,-47,SNMP/SIAE
28-11-2019 1645,HC-0215,HC-0375 DIR HC-0215,24,3084288243,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0215 DIR HC-0375,24,3379676564,7,-45,SNMP/SIAE
28-11-2019 1645,HC-0135,HC-0215 DIR HC-0135,19,4092486686,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0215,HC-0135 DIR HC-0215,19,1233564592,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0243,HC-0375 DIR HC-0243,23,613526905,4,-42,SNMP/SIAE
28-11-2019 1645,HC-0375,HC-0243 DIR HC-0375,23,728005265,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0191,HC-0210 DIR HC-0191,23,3682867932,4,-40,SNMP/SIAE
28-11-2019 1645,HC-0210,HC-0191 DIR HC-0210,23,1928027161,4,-40,SNMP/SIAE
28-11-2019 1645,HC-0187,HC-0166 DIR HC-0187,23,866616137,10,-45,SNMP/SIAE
28-11-2019 1645,HC-0166,HC-0187 DIR HC-0166,23,2347184946,10,-46,SNMP/SIAE
28-11-2019 1645,HC-0049,HC-0210 DIR HC-0049,23,493199246,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0210,HC-0049 DIR HC-0210,23,187621968,10,-44,SNMP/SIAE
28-11-2019 1645,HC-0371,HC-0269 DIR HC-0371,19,2150983337,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0269,HC-0371 DIR HC-0269,19,222316354,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0037,HC-0249 DIR HC-0037,24,1897551670,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0249,HC-0037 DIR HC-0249,24,3525759126,7,-48,SNMP/SIAE
28-11-2019 1645,HC-0204,HC-0249 DIR HC-0204,19,1890163277,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0249,HC-0204 DIR HC-0249,19,3405324563,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0198,HC-0204 DIR HC-0198,23,903436388,10,-52,SNMP/SIAE
28-11-2019 1645,HC-0204,HC-0198 DIR HC-0204,23,2619186329,10,-51,SNMP/SIAE
28-11-2019 1645,HC-0031,HC-0176 DIR HC-0031,19,2989652185,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0176,HC-0031 DIR HC-0176,19,2475898728,10,-37,SNMP/SIAE
28-11-2019 1645,HC-0295,HC-0176 DIR HC-0295,17,2733005787,10,-36,SNMP/SIAE
28-11-2019 1645,HC-0176,HC-0295 DIR HC-0176,17,4127127017,10,-34,SNMP/SIAE
28-11-2019 1645,HC-0129,HC-0009 DIR HC-0129,23,4280592579,4,-82,SNMP/SIAE
28-11-2019 1645,HC-0009,HC-0129 DIR HC-0009,23,1729021572,4,-73,SNMP/SIAE
28-11-2019 1645,HC-0219,HC-0009 DIR HC-0219,19,950522935,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0009,HC-0219 DIR HC-0009,19,2092098482,10,-40,SNMP/SIAE
28-11-2019 1645,HC-0178,HC-0256 DIR HC-0178,20,1711575123,22,-30,SNMP/SIAE
28-11-2019 1645,HC-0256,HC-0178 dir HC-0256,23,3447498531,22,-32,SNMP/SIAE
28-11-2019 1645,HC-0147,HC-0178 DIR HC-0147,23,161582006,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0178,HC-0147 DIR HC-0178,23,2967166956,4,-41,SNMP/SIAE
28-11-2019 1645,HC-0273,HC-0178 dir HC-0273,27,817742851,4,-53,SNMP/SIAE
28-11-2019 1645,HC-0178,HC-0273 dir HC-0178,27,2815348942,4,-53,SNMP/SIAE
28-11-2019 1645,HC-0223,HC-0178 dir HC-0223,18,3648339086,22,-35,SNMP/SIAE
28-11-2019 1645,HC-0178,HC-0223 dir HC-0178,18,1375566125,22,-33,SNMP/SIAE
28-11-2019 1645,HC-0323,HC-0223 DIR HC-0323,23,2976614869,10,-47,SNMP/SIAE
28-11-2019 1645,HC-0223,HC-0323 DIR HC-0223,23,3036213427,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0017,HC-0256 DIR HC-0017,24,3678515267,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0256,HC-0017 DIR HC-0256,24,1659246668,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0316,HC-0256 dir HC-0316,24,898723560,7,-53,SNMP/SIAE
28-11-2019 1645,HC-0256,HC-0316 dir HC-0256,24,2762759548,7,-53,SNMP/SIAE
28-11-2019 1645,HC-0212,HC-0256 dir HC-0212,23,3512022378,10,-47,SNMP/SIAE
28-11-2019 1645,HC-0256,HC-0212 dir HC-0256,23,3288704154,10,-48,SNMP/SIAE
28-11-2019 1645,HC-0261,HC-0256 dir HC-0261,23,3223894367,10,-50,SNMP/SIAE
28-11-2019 1645,HC-0256,HC-0261 dir HC-0256,23,2886019523,10,-50,SNMP/SIAE
28-11-2019 1645,HC-0033,HC-0223 DIR HC-0033,23,4053294699,4,-44,SNMP/SIAE
28-11-2019 1645,HC-0223,HC-0033 DIR HC-0223,23,4068428504,4,-43,SNMP/SIAE
28-11-2019 1645,HC-0234,HC-0323 DIR HC-0234,23,1760453000,4,-38,SNMP/SIAE
28-11-2019 1645,HC-0323,HC-0234 DIR HC-0323,23,3442138680,4,-46,SNMP/SIAE
28-11-2019 1645,HC-0019,HC-0323 DIR HC-0019,17,183290141,10,-34,SNMP/SIAE
28-11-2019 1645,HC-0323,HC-0019 DIR HC-0323,17,1507559703,10,-33,SNMP/SIAE
28-11-2019 1645,HC-0338,HC-0327 DIR HC-0338,19,1207678459,10,-39,SNMP/SIAE
28-11-2019 1645,HC-0327,HC-0338 DIR HC-0327,19,3590655354,10,-41,SNMP/SIAE
28-11-2019 1645,HC-0364,HC-0327 dir HC-0364,19,669624516,10,-43,SNMP/SIAE
28-11-2019 1645,HC-0327,HC-0364 dir HC-0327,19,1356916886,10,-42,SNMP/SIAE
28-11-2019 1645,HC-0242,HC-0264 DIR HC-0242,24,4288471544,7,-49,SNMP/SIAE
28-11-2019 1645,HC-0264,HC-0242 DIR HC-0264,24,1347411919,7,-47,SNMP/SIAE
28-11-2019 1645,HC-0253,HC-0264 DIR HC-0253,23,3690279693,10,-49,SNMP/SIAE
28-11-2019 1645,HC-0264,HC-0253 DIR HC-0264,23,452235841,10,-49,SNMP/SIAE
