event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1300,HC-0075,HC-0298 DIR HC-0075,24,3679534730,7,-50,SNMP/SIAE
28-11-2019 1300,HC-0389,HC-0246 DIR HC-0389,19,2639780994,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0246,HC-0389 DIR HC-0246,19,3779802419,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0072,HC-0120 DIR HC-0072,23,2875316930,10,-45,SNMP/SIAE
28-11-2019 1300,HC-0120,HC-0072 DIR HC-0120,23,745195475,10,-45,SNMP/SIAE
28-11-2019 1300,HC-0294,HC-0120 DIR HC-0294,23,657184794,4,-37,SNMP/SIAE
28-11-2019 1300,HC-0120,HC-0294 DIR HC-0120,23,3555452260,4,-37,SNMP/SIAE
28-11-2019 1300,HC-0111,HC-0120 DIR HC-0111,23,3833215533,22,-37,SNMP/SIAE
28-11-2019 1300,HC-0120,HC-0111 DIR HC-0120,23,3928775390,22,-36,SNMP/SIAE
28-11-2019 1300,HC-0240,HC-0111 DIR HC-0240,24,3112585374,7,-47,SNMP/SIAE
28-11-2019 1300,HC-0111,HC-0240 DIR HC-0111,24,4156736113,7,-46,SNMP/SIAE
28-11-2019 1300,HC-0020,HC-0016 DIR HC-0020,24,370193654,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0016,HC-0020 DIR HC-0016,24,3246591598,7,-47,SNMP/SIAE
28-11-2019 1300,HC-0059,HC-0020 DIR HC-0059,23,4017003230,10,-44,SNMP/SIAE
28-11-2019 1300,HC-0020,HC-0059 DIR HC-0020,23,22175007,10,-44,SNMP/SIAE
28-11-2019 1300,HC-0379,HC-0058 dir HC-0379,19,3412107045,22,-40,SNMP/SIAE
28-11-2019 1300,HC-0058,HC-0379 dir HC-0058,19,1755454416,22,-41,SNMP/SIAE
28-11-2019 1300,HC-0350,HC-0379 DIR HC-0350,17,529281458,22,-36,SNMP/SIAE
28-11-2019 1300,HC-0379,HC-0350 DIR HC-0379,17,3271601870,22,-37,SNMP/SIAE
28-11-2019 1300,HC-0140,HC-0350 dir HC-0140,23,1513528308,22,-38,SNMP/SIAE
28-11-2019 1300,HC-0350,HC-0140 dir HC-0350,23,847470322,22,-38,SNMP/SIAE
28-11-2019 1300,HC-0278,HC-0140 DIR HC-0278,19,2206029958,10,-38,SNMP/SIAE
28-11-2019 1300,HC-0140,HC-0278 DIR HC-0140,19,2543570496,10,-38,SNMP/SIAE
28-11-2019 1300,HC-0084,HC-0140 DIR HC-0084,23,942467191,10,-45,SNMP/SIAE
28-11-2019 1300,HC-0140,HC-0084 DIR HC-0140,23,1842730287,10,-45,SNMP/SIAE
28-11-2019 1300,HC-0167,HC-0137 DIR HC-0167,23,2141515868,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0137,HC-0167 DIR HC-0137,23,2926670907,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0220,HC-0167 DIR HC-0220,23,1817120291,4,-40,SNMP/SIAE
28-11-2019 1300,HC-0167,HC-0220 DIR HC-0167,23,2780300038,4,-38,SNMP/SIAE
28-11-2019 1300,HC-0376,HC-0137 DIR HC-0376,23,1120161756,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0137,HC-0376 DIR HC-0137,23,1865942636,22,-34,SNMP/SIAE
28-11-2019 1300,HC-0237,HC-0376 DIR HC-0237,19,3867468230,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0376,HC-0237 DIR HC-0376,19,3403367730,10,-35,SNMP/SIAE
28-11-2019 1300,HC-0022,HC-0376 DIR HC-0022,23,2088640576,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0376,HC-0022 DIR HC-0376,23,3915512619,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0386,HC-0376 DIR HC-0386,23,171754692,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0376,HC-0386 DIR HC-0376,23,2796358788,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0149,HC-0022 DIR HC-0149,19,1370249617,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0022,HC-0149 DIR HC-0022,19,689880829,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0081,HC-0137 DIR HC-0081,19,3688612140,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0137,HC-0081 DIR HC-0137,19,225347864,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0221,HC-0081 DIR HC-0221,23,2382783051,4,-45,SNMP/SIAE
28-11-2019 1300,HC-0081,HC-0221 DIR HC-0081,23,4006894449,4,-44,SNMP/SIAE
28-11-2019 1300,HC-0060,HC-0376 DIR HC-0060,24,1132939196,7,-51,SNMP/SIAE
28-11-2019 1300,HC-0376,HC-0060 dir HC-0376,24,304076118,7,-52,SNMP/SIAE
28-11-2019 1300,HC-0334,HC-0386 DIR HC-0334,15,173016060,10,-33,SNMP/SIAE
28-11-2019 1300,HC-0386,HC-0334 DIR HC-0386,15,2092888894,10,-34,SNMP/SIAE
28-11-2019 1300,HC-0091,HC-0386 DIR HC-0091,23,3766679146,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0386,HC-0091 DIR HC-0386,23,571180574,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0076,HC-0119 DIR HC-0076,23,25103940,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0119,HC-0076 DIR HC-0119,23,2320208135,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0144,HC-0119 DIR HC-0144,24,834281985,7,-51,SNMP/SIAE
28-11-2019 1300,HC-0119,HC-0144 DIR HC-0119,24,2981314788,7,-52,SNMP/SIAE
28-11-2019 1300,HC-0124,HC-0144 DIR HC-0124,24,853880940,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0144,HC-0124 DIR HC-0144,24,2358635080,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0335,HC-0076 DIR HC-0335,24,658946,7,-46,SNMP/SIAE
28-11-2019 1300,HC-0076,HC-0335 DIR HC-0076,24,563191447,7,-46,SNMP/SIAE
28-11-2019 1300,HC-0247,HC-0119 DIR HC-0247,27,3643567574,4,-52,SNMP/SIAE
28-11-2019 1300,HC-0119,HC-0247 DIR HC-0119,27,3968494075,4,-50,SNMP/SIAE
28-11-2019 1300,HC-0105,HC-0099 DIR HC-0105,27,3400709558,4,-54,SNMP/SIAE
28-11-2019 1300,HC-0099,HC-0105 DIR HC-0099,27,700198337,4,-54,SNMP/SIAE
28-11-2019 1300,HC-0161,HC-0099 DIR HC-0161,23,2181339449,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0099,HC-0161 DIR HC-0099,23,2916126255,10,-49,SNMP/SIAE
28-11-2019 1300,HC-0122,HC-0099 DIR HC-0122,19,235614756,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0099,HC-0122 dir HC-0099,19,3794035588,10,-38,SNMP/SIAE
28-11-2019 1300,HC-0169,HC-0161 DIR HC-0169,23,2316893169,4,-39,SNMP/SIAE
28-11-2019 1300,HC-0161,HC-0169 DIR HC-0161,23,2193811522,4,-39,SNMP/SIAE
28-11-2019 1300,HC-0368,HC-0122 dir HC-0368,19,2334369251,10,-38,SNMP/SIAE
28-11-2019 1300,HC-0122,HC-0368 dir HC-0122,19,575622263,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0417,HC-0099 DIR HC-0417,24,1661185625,7,-50,SNMP/SIAE
28-11-2019 1300,HC-0099,HC-0417 DIR HC-0099,24,2368104302,7,-50,SNMP/SIAE
28-11-2019 1300,HC-0053,HC-0417 dir HC-0053,27,3665892048,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0417,HC-0053 DIR HC-0417,27,3204847754,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0157,HC-0024 DIR HC-0157,19,2893790935,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0024,HC-0157 DIR HC-0024,19,1270805006,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0026,HC-0293 dir HC-0026,23,1523201950,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0293,HC-0026 dir HC-0293,23,3799325173,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0300,HC-0293 DIR HC-0300,19,26630602,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0293,HC-0300 DIR HC-0293,19,2668389346,10,-38,SNMP/SIAE
28-11-2019 1300,HC-0208,HC-0026 DIR HC-0208,19,3566424219,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0026,HC-0208 DIR HC-0026,19,4046107943,10,-40,SNMP/SIAE
28-11-2019 1300,HC-0093,HC-0026 DIR HC-0093,23,2238525638,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0026,HC-0093 DIR HC-0026,23,3643158514,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0342,HC-0093 dir HC-0342,24,2206250690,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0093,HC-0342 dir HC-0093,24,2225783503,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0211,HC-0078 DIR HC-0211,19,3709280050,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0078,HC-0211 DIR HC-0078,19,1321073492,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0381,HC-0229 DIR HC-0381,19,1346694204,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0229,HC-0381 DIR HC-0229,19,2066522790,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0190,HC-0381 dir HC-0190,23,3775911502,4,-40,SNMP/SIAE
28-11-2019 1300,HC-0381,HC-0190 DIR HC-0381,23,3308634243,4,-40,SNMP/SIAE
28-11-2019 1300,HC-0410,HC-0229 DIR HC-0410,23,1378262427,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0229,HC-0410 DIR HC-0229,23,1866083395,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0380,HC-0174 dir HC-0380,19,3425568201,10,-36,SNMP/SIAE
28-11-2019 1300,HC-0174,HC-0380 DIR HC-0174,19,620969228,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0297,HC-0380 DIR HC-0297,19,1187568462,10,-40,SNMP/SIAE
28-11-2019 1300,HC-0380,HC-0297 DIR HC-0380,19,3781638244,10,-40,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0096 dir HC-0373,23,3222303210,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0096,HC-0373 dir HC-0096,23,4080497492,22,-36,SNMP/SIAE
28-11-2019 1300,HC-0374,HC-0096 DIR HC-0374,21,2128528502,22,-37,SNMP/SIAE
28-11-2019 1300,HC-0096,HC-0374 DIR HC-0096,21,3072683818,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0051,HC-0373 DIR HC-0051,27,3928538406,4,-50,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0051 DIR HC-0373,27,2840918920,4,-49,SNMP/SIAE
28-11-2019 1300,HC-0034,HC-0373 dir HC-0034,27,1294441262,4,-51,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0034 dir HC-0373,27,3025062130,4,-51,SNMP/SIAE
28-11-2019 1300,HC-0385,HC-0374 dir HC-0385,21,3476928099,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0374,HC-0385 dir HC-0374,21,2638044167,22,-34,SNMP/SIAE
28-11-2019 1300,HC-0048,HC-0385 DIR HC-0048,19,3510123808,10,-36,SNMP/SIAE
28-11-2019 1300,HC-0385,HC-0048 DIR HC-0385,19,2156751609,10,-36,SNMP/SIAE
28-11-2019 1300,HC-0330,HC-0373 DIR HC-0330,24,4036533445,7,-48,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0330 DIR HC-0373,24,1507768532,7,-48,SNMP/SIAE
28-11-2019 1300,HC-0336,HC-0374 dir HC-0336,24,203621007,7,-51,SNMP/SIAE
28-11-2019 1300,HC-0374,HC-0336 dir HC-0374,24,573777921,7,-51,SNMP/SIAE
28-11-2019 1300,HC-0005,HC-0374 DIR HC-0005,23,3085055349,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0374,HC-0005 DIR HC-0374,23,3764235030,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0173,HC-0373 dir HC-0173,27,3562465775,4,-45,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0173 dir HC-0373,27,1100324010,4,-46,SNMP/SIAE
28-11-2019 1300,HC-0357,HC-0373 dir HC-0357,23,1336314721,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0373,HC-0357 dir HC-0373,23,3863270419,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0412,HC-0096 DIR HC-0412,27,1383888019,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0096,HC-0412 DIR HC-0096,27,700317907,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0077,HC-0005 DIR HC-0077,19,3951131824,10,-40,SNMP/SIAE
28-11-2019 1300,HC-0005,HC-0077 DIR HC-0005,19,169733144,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0132,HC-0077 dir HC-0132,24,3865184689,7,-44,SNMP/SIAE
28-11-2019 1300,HC-0077,HC-0132 dir HC-0077,24,3055741261,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0328,HC-0132 DIR HC-0328,23,863238544,4,-41,SNMP/SIAE
28-11-2019 1300,HC-0132,HC-0328 DIR HC-0132,23,3796561082,4,-41,SNMP/SIAE
28-11-2019 1300,HC-0404,HC-0330 DIR HC-0404,27,4205678252,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0330,HC-0404 DIR HC-0330,27,1739422901,4,-44,SNMP/SIAE
28-11-2019 1300,HC-0370,HC-0196 DIR HC-0370,17,2421826237,10,-34,SNMP/SIAE
28-11-2019 1300,HC-0196,HC-0370 DIR HC-0196,17,4032824056,10,-35,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0367 DIR HC-0375,22,4249078879,22,-34,SNMP/SIAE
28-11-2019 1300,HC-0367,HC-0375 dir HC-0367,22,630899851,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0166,HC-0375 dir HC-0166,19,424200592,22,-36,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0166 DIR HC-0375,19,1403414298,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0002,HC-0166 dir HC-0002,19,3158666513,10,-36,SNMP/SIAE
28-11-2019 1300,HC-0166,HC-0002 dir HC-0166,19,576612374,10,-35,SNMP/SIAE
28-11-2019 1300,HC-0156,HC-0166 DIR HC-0156,24,4048087855,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0166,HC-0156 DIR HC-0166,24,2281249119,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0241,HC-0166 DIR HC-0241,24,316135998,7,-49,SNMP/SIAE
28-11-2019 1300,HC-0166,HC-0241 DIR HC-0166,24,1587407109,7,-51,SNMP/SIAE
28-11-2019 1300,HC-0192,HC-0156 DIR HC-0192,23,1814679966,4,-60,SNMP/SIAE
28-11-2019 1300,HC-0156,HC-0192 DIR HC-0156,23,1233225956,4,-55,SNMP/SIAE
28-11-2019 1300,HC-0165,HC-0241 DIR HC-0165,19,3115678052,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0241,HC-0165 DIR HC-0241,19,1981992577,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0388,HC-0375 DIR HC-0388,27,4231167239,4,-46,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0388 DIR HC-0375,27,1375129461,4,-47,SNMP/SIAE
28-11-2019 1300,HC-0262,HC-0388 DIR HC-0262,9,3473406073,10,-35,SNMP/SIAE
28-11-2019 1300,HC-0388,HC-0262 DIR HC-0388,9,1214956654,10,-34,SNMP/SIAE
28-11-2019 1300,HC-0210,HC-0375 DIR HC-0210,23,2764060618,22,-36,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0210 DIR HC-0375,23,2214707084,22,-37,SNMP/SIAE
28-11-2019 1300,HC-0346,HC-0210 DIR HC-0346,23,1977143159,10,-44,SNMP/SIAE
28-11-2019 1300,HC-0210,HC-0346 DIR HC-0210,23,2551360228,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0185,HC-0002 DIR HC-0185,19,2138470394,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0002,HC-0185 DIR HC-0002,19,2136647367,10,-42,SNMP/SIAE
28-11-2019 1300,HC-0143,HC-0185 DIR HC-0143,23,2744802199,4,-41,SNMP/SIAE
28-11-2019 1300,HC-0185,HC-0143 DIR HC-0185,23,2349051482,4,-41,SNMP/SIAE
28-11-2019 1300,HC-0332,HC-0375 DIR HC-0332,23,1734490426,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0332 DIR HC-0375,23,1090570049,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0215,HC-0375 DIR HC-0215,24,2965393758,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0215 DIR HC-0375,24,2715668973,7,-45,SNMP/SIAE
28-11-2019 1300,HC-0135,HC-0215 DIR HC-0135,19,4027344541,10,-44,SNMP/SIAE
28-11-2019 1300,HC-0215,HC-0135 DIR HC-0215,19,811453382,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0243,HC-0375 DIR HC-0243,23,575271499,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0375,HC-0243 DIR HC-0375,23,484606966,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0191,HC-0210 DIR HC-0191,23,3552127276,4,-40,SNMP/SIAE
28-11-2019 1300,HC-0210,HC-0191 DIR HC-0210,23,637035598,4,-40,SNMP/SIAE
28-11-2019 1300,HC-0187,HC-0166 DIR HC-0187,23,828782891,10,-45,SNMP/SIAE
28-11-2019 1300,HC-0166,HC-0187 DIR HC-0166,23,1939167555,10,-46,SNMP/SIAE
28-11-2019 1300,HC-0049,HC-0210 DIR HC-0049,23,2819088365,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0210,HC-0049 DIR HC-0210,23,2691261569,10,-44,SNMP/SIAE
28-11-2019 1300,HC-0371,HC-0269 DIR HC-0371,19,1380543302,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0269,HC-0371 DIR HC-0269,19,2798124877,10,-40,SNMP/SIAE
28-11-2019 1300,HC-0037,HC-0249 DIR HC-0037,24,615203404,7,-48,SNMP/SIAE
28-11-2019 1300,HC-0249,HC-0037 DIR HC-0249,24,2660667641,7,-48,SNMP/SIAE
28-11-2019 1300,HC-0204,HC-0249 DIR HC-0204,19,1532712658,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0249,HC-0204 DIR HC-0249,19,140464937,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0198,HC-0204 DIR HC-0198,23,875541300,10,-52,SNMP/SIAE
28-11-2019 1300,HC-0204,HC-0198 DIR HC-0204,23,2571748518,10,-51,SNMP/SIAE
28-11-2019 1300,HC-0031,HC-0176 DIR HC-0031,19,2969310370,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0176,HC-0031 DIR HC-0176,19,2458968773,10,-37,SNMP/SIAE
28-11-2019 1300,HC-0295,HC-0176 DIR HC-0295,17,2699332534,10,-35,SNMP/SIAE
28-11-2019 1300,HC-0176,HC-0295 DIR HC-0176,17,4103336349,10,-34,SNMP/SIAE
28-11-2019 1300,HC-0129,HC-0009 DIR HC-0129,23,4074387920,4,-74,SNMP/SIAE
28-11-2019 1300,HC-0009,HC-0129 DIR HC-0009,23,3572396842,4,-73,SNMP/SIAE
28-11-2019 1300,HC-0219,HC-0009 DIR HC-0219,19,3241696708,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0009,HC-0219 DIR HC-0009,19,1723458668,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0178,HC-0256 DIR HC-0178,20,952487439,22,-30,SNMP/SIAE
28-11-2019 1300,HC-0256,HC-0178 dir HC-0256,23,1626333430,22,-32,SNMP/SIAE
28-11-2019 1300,HC-0147,HC-0178 DIR HC-0147,23,6892899,4,-41,SNMP/SIAE
28-11-2019 1300,HC-0178,HC-0147 DIR HC-0178,23,2062151717,4,-42,SNMP/SIAE
28-11-2019 1300,HC-0273,HC-0178 dir HC-0273,27,801908215,4,-53,SNMP/SIAE
28-11-2019 1300,HC-0178,HC-0273 dir HC-0178,27,2674117800,4,-53,SNMP/SIAE
28-11-2019 1300,HC-0223,HC-0178 dir HC-0223,18,3076442428,22,-35,SNMP/SIAE
28-11-2019 1300,HC-0178,HC-0223 dir HC-0178,18,335968532,22,-34,SNMP/SIAE
28-11-2019 1300,HC-0323,HC-0223 DIR HC-0323,23,2646931127,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0223,HC-0323 DIR HC-0223,23,324431881,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0017,HC-0256 DIR HC-0017,24,1876340395,7,-47,SNMP/SIAE
28-11-2019 1300,HC-0256,HC-0017 DIR HC-0256,24,308002360,7,-47,SNMP/SIAE
28-11-2019 1300,HC-0316,HC-0256 dir HC-0316,24,823323689,7,-53,SNMP/SIAE
28-11-2019 1300,HC-0256,HC-0316 dir HC-0256,24,2624403145,7,-53,SNMP/SIAE
28-11-2019 1300,HC-0212,HC-0256 dir HC-0212,23,3410793932,10,-47,SNMP/SIAE
28-11-2019 1300,HC-0256,HC-0212 dir HC-0256,23,2208424685,10,-48,SNMP/SIAE
28-11-2019 1300,HC-0261,HC-0256 dir HC-0261,23,638064630,10,-49,SNMP/SIAE
28-11-2019 1300,HC-0256,HC-0261 dir HC-0256,23,378940371,10,-50,SNMP/SIAE
28-11-2019 1300,HC-0033,HC-0223 DIR HC-0033,23,3877487960,4,-44,SNMP/SIAE
28-11-2019 1300,HC-0223,HC-0033 DIR HC-0223,23,1633901088,4,-43,SNMP/SIAE
28-11-2019 1300,HC-0234,HC-0323 DIR HC-0234,23,1702325381,4,-39,SNMP/SIAE
28-11-2019 1300,HC-0323,HC-0234 DIR HC-0323,23,2958752409,4,-46,SNMP/SIAE
28-11-2019 1300,HC-0019,HC-0323 DIR HC-0019,17,131493112,10,-34,SNMP/SIAE
28-11-2019 1300,HC-0323,HC-0019 DIR HC-0323,17,878169178,10,-33,SNMP/SIAE
28-11-2019 1300,HC-0338,HC-0327 DIR HC-0338,19,1014591870,10,-39,SNMP/SIAE
28-11-2019 1300,HC-0327,HC-0338 DIR HC-0327,19,2388978568,10,-41,SNMP/SIAE
28-11-2019 1300,HC-0364,HC-0327 dir HC-0364,19,649971305,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0327,HC-0364 dir HC-0327,19,1498235407,10,-43,SNMP/SIAE
28-11-2019 1300,HC-0242,HC-0264 DIR HC-0242,24,212815642,7,-49,SNMP/SIAE
28-11-2019 1300,HC-0264,HC-0242 DIR HC-0264,24,3790737439,7,-47,SNMP/SIAE
28-11-2019 1300,HC-0253,HC-0264 DIR HC-0253,23,2833146768,10,-49,SNMP/SIAE
28-11-2019 1300,HC-0264,HC-0253 DIR HC-0264,23,2081828499,10,-49,SNMP/SIAE
