event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1330,HC-0300,HC-0293 DIR HC-0300,19,36195053,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0293,HC-0300 DIR HC-0293,19,2742044381,10,-38,SNMP/SIAE
28-11-2019 1330,HC-0208,HC-0026 DIR HC-0208,19,3753747428,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0026,HC-0208 DIR HC-0026,19,613090716,10,-40,SNMP/SIAE
28-11-2019 1330,HC-0093,HC-0026 DIR HC-0093,23,2346320381,10,-48,SNMP/SIAE
28-11-2019 1330,HC-0026,HC-0093 DIR HC-0026,23,400192384,10,-48,SNMP/SIAE
28-11-2019 1330,HC-0342,HC-0093 dir HC-0342,24,2282244344,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0093,HC-0342 dir HC-0093,24,2810950249,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0211,HC-0078 DIR HC-0211,19,1055038427,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0078,HC-0211 DIR HC-0078,19,1661508610,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0381,HC-0229 DIR HC-0381,19,1427789410,10,-42,SNMP/SIAE
28-11-2019 1330,HC-0229,HC-0381 DIR HC-0229,19,2159917123,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0190,HC-0381 dir HC-0190,23,3795050698,4,-40,SNMP/SIAE
28-11-2019 1330,HC-0381,HC-0190 DIR HC-0381,23,3314433003,4,-40,SNMP/SIAE
28-11-2019 1330,HC-0410,HC-0229 DIR HC-0410,23,1708855048,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0229,HC-0410 DIR HC-0229,23,1979469595,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0380,HC-0174 dir HC-0380,19,4049287789,10,-36,SNMP/SIAE
28-11-2019 1330,HC-0174,HC-0380 DIR HC-0174,19,2672815893,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0297,HC-0380 DIR HC-0297,19,1210535811,10,-40,SNMP/SIAE
28-11-2019 1330,HC-0380,HC-0297 DIR HC-0380,19,3985701187,10,-40,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0096 dir HC-0373,23,3602792936,22,-35,SNMP/SIAE
28-11-2019 1330,HC-0096,HC-0373 dir HC-0096,23,1176070890,22,-36,SNMP/SIAE
28-11-2019 1330,HC-0374,HC-0096 DIR HC-0374,21,3451737321,22,-37,SNMP/SIAE
28-11-2019 1330,HC-0096,HC-0374 DIR HC-0096,21,318282760,22,-35,SNMP/SIAE
28-11-2019 1330,HC-0051,HC-0373 DIR HC-0051,27,3951042195,4,-50,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0051 DIR HC-0373,27,3127228152,4,-49,SNMP/SIAE
28-11-2019 1330,HC-0034,HC-0373 dir HC-0034,27,1305800797,4,-51,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0034 dir HC-0373,27,3194204720,4,-51,SNMP/SIAE
28-11-2019 1330,HC-0385,HC-0374 dir HC-0385,21,4272681377,22,-36,SNMP/SIAE
28-11-2019 1330,HC-0374,HC-0385 dir HC-0374,21,1509508868,22,-34,SNMP/SIAE
28-11-2019 1330,HC-0048,HC-0385 DIR HC-0048,19,3646641338,10,-36,SNMP/SIAE
28-11-2019 1330,HC-0385,HC-0048 DIR HC-0385,19,3340306906,10,-36,SNMP/SIAE
28-11-2019 1330,HC-0330,HC-0373 DIR HC-0330,24,4052006971,7,-48,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0330 DIR HC-0373,24,1680074963,7,-48,SNMP/SIAE
28-11-2019 1330,HC-0336,HC-0374 dir HC-0336,24,212737815,7,-51,SNMP/SIAE
28-11-2019 1330,HC-0374,HC-0336 dir HC-0374,24,604387195,7,-50,SNMP/SIAE
28-11-2019 1330,HC-0005,HC-0374 DIR HC-0005,23,3339925697,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0374,HC-0005 DIR HC-0374,23,1485167003,10,-42,SNMP/SIAE
28-11-2019 1330,HC-0173,HC-0373 dir HC-0173,27,3857452270,4,-45,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0173 dir HC-0373,27,1709002989,4,-46,SNMP/SIAE
28-11-2019 1330,HC-0357,HC-0373 dir HC-0357,23,1346499224,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0373,HC-0357 dir HC-0373,23,3972470571,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0412,HC-0096 DIR HC-0412,27,1626147825,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0096,HC-0412 DIR HC-0096,27,1436162198,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0077,HC-0005 DIR HC-0077,19,4121118746,10,-40,SNMP/SIAE
28-11-2019 1330,HC-0005,HC-0077 DIR HC-0005,19,1634121586,10,-42,SNMP/SIAE
28-11-2019 1330,HC-0132,HC-0077 dir HC-0132,24,4004321332,7,-44,SNMP/SIAE
28-11-2019 1330,HC-0077,HC-0132 dir HC-0077,24,4189718551,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0328,HC-0132 DIR HC-0328,23,1000933730,4,-41,SNMP/SIAE
28-11-2019 1330,HC-0132,HC-0328 DIR HC-0132,23,635493254,4,-41,SNMP/SIAE
28-11-2019 1330,HC-0404,HC-0330 DIR HC-0404,27,4214075871,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0330,HC-0404 DIR HC-0330,27,1879712634,4,-44,SNMP/SIAE
28-11-2019 1330,HC-0370,HC-0196 DIR HC-0370,17,2550624845,10,-34,SNMP/SIAE
28-11-2019 1330,HC-0196,HC-0370 DIR HC-0196,17,593015014,10,-35,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0367 DIR HC-0375,22,1210269987,22,-34,SNMP/SIAE
28-11-2019 1330,HC-0367,HC-0375 dir HC-0367,22,4167918926,22,-35,SNMP/SIAE
28-11-2019 1330,HC-0166,HC-0375 dir HC-0166,19,1134761364,22,-36,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0166 DIR HC-0375,19,2861678742,22,-35,SNMP/SIAE
28-11-2019 1330,HC-0002,HC-0166 dir HC-0002,19,3505235477,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0166,HC-0002 dir HC-0166,19,1498151402,10,-36,SNMP/SIAE
28-11-2019 1330,HC-0156,HC-0166 DIR HC-0156,24,4101858607,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0166,HC-0156 DIR HC-0166,24,2531938620,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0241,HC-0166 DIR HC-0241,24,319225176,7,-50,SNMP/SIAE
28-11-2019 1330,HC-0166,HC-0241 DIR HC-0166,24,1611117972,7,-51,SNMP/SIAE
28-11-2019 1330,HC-0192,HC-0156 DIR HC-0192,23,1851329462,4,-52,SNMP/SIAE
28-11-2019 1330,HC-0156,HC-0192 DIR HC-0156,23,1394698942,4,-50,SNMP/SIAE
28-11-2019 1330,HC-0165,HC-0241 DIR HC-0165,19,3117633817,10,-38,SNMP/SIAE
28-11-2019 1330,HC-0241,HC-0165 DIR HC-0241,19,2005307366,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0388,HC-0375 DIR HC-0388,27,4247367376,4,-46,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0388 DIR HC-0375,27,1398764417,4,-47,SNMP/SIAE
28-11-2019 1330,HC-0262,HC-0388 DIR HC-0262,9,3478881675,10,-35,SNMP/SIAE
28-11-2019 1330,HC-0388,HC-0262 DIR HC-0388,9,1237789349,10,-34,SNMP/SIAE
28-11-2019 1330,HC-0210,HC-0375 DIR HC-0210,23,3152339663,22,-36,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0210 DIR HC-0375,23,3470417082,22,-36,SNMP/SIAE
28-11-2019 1330,HC-0346,HC-0210 DIR HC-0346,23,2020216872,10,-44,SNMP/SIAE
28-11-2019 1330,HC-0210,HC-0346 DIR HC-0210,23,3086739966,10,-42,SNMP/SIAE
28-11-2019 1330,HC-0185,HC-0002 DIR HC-0185,19,2481370912,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0002,HC-0185 DIR HC-0002,19,3056816901,10,-42,SNMP/SIAE
28-11-2019 1330,HC-0143,HC-0185 DIR HC-0143,23,2816363914,4,-41,SNMP/SIAE
28-11-2019 1330,HC-0185,HC-0143 DIR HC-0185,23,3228039173,4,-40,SNMP/SIAE
28-11-2019 1330,HC-0332,HC-0375 DIR HC-0332,23,1754366840,10,-47,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0332 DIR HC-0375,23,1379003960,10,-47,SNMP/SIAE
28-11-2019 1330,HC-0215,HC-0375 DIR HC-0215,24,2990018737,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0215 DIR HC-0375,24,2884074629,7,-45,SNMP/SIAE
28-11-2019 1330,HC-0135,HC-0215 DIR HC-0135,19,4036874113,10,-44,SNMP/SIAE
28-11-2019 1330,HC-0215,HC-0135 DIR HC-0215,19,836255298,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0243,HC-0375 DIR HC-0243,23,579445224,4,-42,SNMP/SIAE
28-11-2019 1330,HC-0375,HC-0243 DIR HC-0375,23,512605295,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0191,HC-0210 DIR HC-0191,23,3609795578,4,-40,SNMP/SIAE
28-11-2019 1330,HC-0210,HC-0191 DIR HC-0210,23,1154379013,4,-40,SNMP/SIAE
28-11-2019 1330,HC-0187,HC-0166 DIR HC-0187,23,835168925,10,-45,SNMP/SIAE
28-11-2019 1330,HC-0166,HC-0187 DIR HC-0166,23,1980542357,10,-46,SNMP/SIAE
28-11-2019 1330,HC-0049,HC-0210 DIR HC-0049,23,3101948628,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0210,HC-0049 DIR HC-0210,23,2937485102,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0371,HC-0269 DIR HC-0371,19,1475671435,10,-39,SNMP/SIAE
28-11-2019 1330,HC-0269,HC-0371 DIR HC-0269,19,3767371683,10,-40,SNMP/SIAE
28-11-2019 1330,HC-0037,HC-0249 DIR HC-0037,24,1249371322,7,-48,SNMP/SIAE
28-11-2019 1330,HC-0249,HC-0037 DIR HC-0249,24,716185160,7,-48,SNMP/SIAE
28-11-2019 1330,HC-0204,HC-0249 DIR HC-0204,19,1605267356,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0249,HC-0204 DIR HC-0249,19,699515149,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0198,HC-0204 DIR HC-0198,23,877885130,10,-52,SNMP/SIAE
28-11-2019 1330,HC-0204,HC-0198 DIR HC-0204,23,2575156804,10,-51,SNMP/SIAE
28-11-2019 1330,HC-0031,HC-0176 DIR HC-0031,19,2971408924,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0176,HC-0031 DIR HC-0176,19,2461232821,10,-37,SNMP/SIAE
28-11-2019 1330,HC-0295,HC-0176 DIR HC-0295,17,2702418341,10,-36,SNMP/SIAE
28-11-2019 1330,HC-0176,HC-0295 DIR HC-0176,17,4106536849,10,-35,SNMP/SIAE
28-11-2019 1330,HC-0129,HC-0009 DIR HC-0129,23,4114860890,4,-74,SNMP/SIAE
28-11-2019 1330,HC-0009,HC-0129 DIR HC-0009,23,4055327029,4,-72,SNMP/SIAE
28-11-2019 1330,HC-0219,HC-0009 DIR HC-0219,19,3516256985,10,-39,SNMP/SIAE
28-11-2019 1330,HC-0009,HC-0219 DIR HC-0009,19,1873106097,10,-39,SNMP/SIAE
28-11-2019 1330,HC-0178,HC-0256 DIR HC-0178,20,1059673425,22,-30,SNMP/SIAE
28-11-2019 1330,HC-0256,HC-0178 dir HC-0256,23,2375795377,22,-32,SNMP/SIAE
28-11-2019 1330,HC-0147,HC-0178 DIR HC-0147,23,26628893,4,-41,SNMP/SIAE
28-11-2019 1330,HC-0178,HC-0147 DIR HC-0178,23,2169284343,4,-42,SNMP/SIAE
28-11-2019 1330,HC-0273,HC-0178 dir HC-0273,27,804219693,4,-53,SNMP/SIAE
28-11-2019 1330,HC-0178,HC-0273 dir HC-0178,27,2694162904,4,-53,SNMP/SIAE
28-11-2019 1330,HC-0223,HC-0178 dir HC-0223,18,3159297789,22,-35,SNMP/SIAE
28-11-2019 1330,HC-0178,HC-0223 dir HC-0178,18,995698532,22,-34,SNMP/SIAE
28-11-2019 1330,HC-0323,HC-0223 DIR HC-0323,23,2681773239,10,-47,SNMP/SIAE
28-11-2019 1330,HC-0223,HC-0323 DIR HC-0223,23,549608916,10,-48,SNMP/SIAE
28-11-2019 1330,HC-0017,HC-0256 DIR HC-0017,24,2119673360,7,-47,SNMP/SIAE
28-11-2019 1330,HC-0256,HC-0017 DIR HC-0256,24,544693650,7,-47,SNMP/SIAE
28-11-2019 1330,HC-0316,HC-0256 dir HC-0316,24,833064040,7,-53,SNMP/SIAE
28-11-2019 1330,HC-0256,HC-0316 dir HC-0256,24,2643918595,7,-53,SNMP/SIAE
28-11-2019 1330,HC-0212,HC-0256 dir HC-0212,23,3425714412,10,-47,SNMP/SIAE
28-11-2019 1330,HC-0256,HC-0212 dir HC-0256,23,2413845069,10,-48,SNMP/SIAE
28-11-2019 1330,HC-0261,HC-0256 dir HC-0261,23,936706829,10,-49,SNMP/SIAE
28-11-2019 1330,HC-0256,HC-0261 dir HC-0256,23,656831416,10,-50,SNMP/SIAE
28-11-2019 1330,HC-0033,HC-0223 DIR HC-0033,23,3913647853,4,-44,SNMP/SIAE
28-11-2019 1330,HC-0223,HC-0033 DIR HC-0223,23,2086099551,4,-43,SNMP/SIAE
28-11-2019 1330,HC-0234,HC-0323 DIR HC-0234,23,1707465429,4,-39,SNMP/SIAE
28-11-2019 1330,HC-0323,HC-0234 DIR HC-0323,23,2980127197,4,-46,SNMP/SIAE
28-11-2019 1330,HC-0019,HC-0323 DIR HC-0019,17,136292655,10,-34,SNMP/SIAE
28-11-2019 1330,HC-0323,HC-0019 DIR HC-0323,17,901323520,10,-33,SNMP/SIAE
28-11-2019 1330,HC-0338,HC-0327 DIR HC-0338,19,1037047526,10,-39,SNMP/SIAE
28-11-2019 1330,HC-0327,HC-0338 DIR HC-0327,19,2635184733,10,-41,SNMP/SIAE
28-11-2019 1330,HC-0364,HC-0327 dir HC-0364,19,1906365183,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0327,HC-0364 dir HC-0327,19,33311195,10,-43,SNMP/SIAE
28-11-2019 1330,HC-0242,HC-0264 DIR HC-0242,24,726486429,7,-49,SNMP/SIAE
28-11-2019 1330,HC-0264,HC-0242 DIR HC-0264,24,248196636,7,-47,SNMP/SIAE
28-11-2019 1330,HC-0253,HC-0264 DIR HC-0253,23,3004555351,10,-49,SNMP/SIAE
28-11-2019 1330,HC-0264,HC-0253 DIR HC-0264,23,2370518451,10,-49,SNMP/SIAE
