event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1415,HC-0058,HC-0379 dir HC-0058,19,982400579,22,-40,SNMP/SIAE
28-11-2019 1415,HC-0350,HC-0379 DIR HC-0350,17,1525882243,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0379,HC-0350 DIR HC-0379,17,905522815,22,-37,SNMP/SIAE
28-11-2019 1415,HC-0140,HC-0350 dir HC-0140,23,2451966888,22,-38,SNMP/SIAE
28-11-2019 1415,HC-0350,HC-0140 dir HC-0350,23,2707537075,22,-37,SNMP/SIAE
28-11-2019 1415,HC-0278,HC-0140 DIR HC-0278,19,2279372179,10,-38,SNMP/SIAE
28-11-2019 1415,HC-0140,HC-0278 DIR HC-0140,19,2772286800,10,-38,SNMP/SIAE
28-11-2019 1415,HC-0084,HC-0140 DIR HC-0084,23,948266596,10,-45,SNMP/SIAE
28-11-2019 1415,HC-0140,HC-0084 DIR HC-0140,23,1862118348,10,-45,SNMP/SIAE
28-11-2019 1415,HC-0167,HC-0137 DIR HC-0167,23,2275265825,10,-49,SNMP/SIAE
28-11-2019 1415,HC-0137,HC-0167 DIR HC-0137,23,3885973704,10,-48,SNMP/SIAE
28-11-2019 1415,HC-0220,HC-0167 DIR HC-0220,23,1839335017,4,-39,SNMP/SIAE
28-11-2019 1415,HC-0167,HC-0220 DIR HC-0167,23,2924857311,4,-38,SNMP/SIAE
28-11-2019 1415,HC-0376,HC-0137 DIR HC-0376,23,2460072080,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0137,HC-0376 DIR HC-0137,23,2752929820,22,-34,SNMP/SIAE
28-11-2019 1415,HC-0237,HC-0376 DIR HC-0237,19,265044573,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0376,HC-0237 DIR HC-0376,19,3916856886,10,-34,SNMP/SIAE
28-11-2019 1415,HC-0022,HC-0376 DIR HC-0022,23,2311384499,10,-46,SNMP/SIAE
28-11-2019 1415,HC-0376,HC-0022 DIR HC-0376,23,1334924094,10,-46,SNMP/SIAE
28-11-2019 1415,HC-0386,HC-0376 DIR HC-0386,23,391907901,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0376,HC-0386 DIR HC-0376,23,4035435773,10,-46,SNMP/SIAE
28-11-2019 1415,HC-0149,HC-0022 DIR HC-0149,19,1376146732,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0022,HC-0149 DIR HC-0022,19,745885609,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0081,HC-0137 DIR HC-0081,19,3795107647,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0137,HC-0081 DIR HC-0137,19,1638274438,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0221,HC-0081 DIR HC-0221,23,2399047331,4,-45,SNMP/SIAE
28-11-2019 1415,HC-0081,HC-0221 DIR HC-0081,23,4240556551,4,-44,SNMP/SIAE
28-11-2019 1415,HC-0060,HC-0376 DIR HC-0060,24,1317502404,7,-51,SNMP/SIAE
28-11-2019 1415,HC-0376,HC-0060 dir HC-0376,24,2172463597,7,-52,SNMP/SIAE
28-11-2019 1415,HC-0334,HC-0386 DIR HC-0334,15,186888793,10,-33,SNMP/SIAE
28-11-2019 1415,HC-0386,HC-0334 DIR HC-0386,15,2306084682,10,-34,SNMP/SIAE
28-11-2019 1415,HC-0091,HC-0386 DIR HC-0091,23,3781823390,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0386,HC-0091 DIR HC-0386,23,640038622,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0076,HC-0119 DIR HC-0076,23,80945242,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0119,HC-0076 DIR HC-0119,23,2783596703,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0144,HC-0119 DIR HC-0144,24,948358067,7,-51,SNMP/SIAE
28-11-2019 1415,HC-0119,HC-0144 DIR HC-0119,24,4136697842,7,-52,SNMP/SIAE
28-11-2019 1415,HC-0124,HC-0144 DIR HC-0124,24,962291374,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0144,HC-0124 DIR HC-0144,24,3511194685,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0335,HC-0076 DIR HC-0335,24,36325322,7,-46,SNMP/SIAE
28-11-2019 1415,HC-0076,HC-0335 DIR HC-0076,24,1018241276,7,-46,SNMP/SIAE
28-11-2019 1415,HC-0247,HC-0119 DIR HC-0247,27,3681118987,4,-52,SNMP/SIAE
28-11-2019 1415,HC-0119,HC-0247 DIR HC-0119,27,3995643010,4,-50,SNMP/SIAE
28-11-2019 1415,HC-0105,HC-0099 DIR HC-0105,27,3488915392,4,-54,SNMP/SIAE
28-11-2019 1415,HC-0099,HC-0105 DIR HC-0099,27,1569132421,4,-54,SNMP/SIAE
28-11-2019 1415,HC-0161,HC-0099 DIR HC-0161,23,3151712075,10,-46,SNMP/SIAE
28-11-2019 1415,HC-0099,HC-0161 DIR HC-0099,23,1233841648,10,-49,SNMP/SIAE
28-11-2019 1415,HC-0122,HC-0099 DIR HC-0122,19,1419179599,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0099,HC-0122 dir HC-0099,19,3297947685,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0169,HC-0161 DIR HC-0169,23,3073052794,4,-40,SNMP/SIAE
28-11-2019 1415,HC-0161,HC-0169 DIR HC-0161,23,3080474983,4,-40,SNMP/SIAE
28-11-2019 1415,HC-0368,HC-0122 dir HC-0368,19,3478950405,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0122,HC-0368 dir HC-0122,19,4200082124,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0417,HC-0099 DIR HC-0417,24,2314039659,7,-50,SNMP/SIAE
28-11-2019 1415,HC-0099,HC-0417 DIR HC-0099,24,2419484104,7,-49,SNMP/SIAE
28-11-2019 1415,HC-0053,HC-0417 dir HC-0053,27,16194573,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0417,HC-0053 DIR HC-0417,27,3253830237,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0157,HC-0024 DIR HC-0157,19,2924754929,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0024,HC-0157 DIR HC-0024,19,1353533964,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0026,HC-0293 dir HC-0026,23,2175445247,10,-46,SNMP/SIAE
28-11-2019 1415,HC-0293,HC-0026 dir HC-0293,23,278602705,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0300,HC-0293 DIR HC-0300,19,46309052,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0293,HC-0300 DIR HC-0293,19,2763430117,10,-38,SNMP/SIAE
28-11-2019 1415,HC-0208,HC-0026 DIR HC-0208,19,3874158461,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0026,HC-0208 DIR HC-0026,19,1345356392,10,-40,SNMP/SIAE
28-11-2019 1415,HC-0093,HC-0026 DIR HC-0093,23,2502788612,10,-48,SNMP/SIAE
28-11-2019 1415,HC-0026,HC-0093 DIR HC-0026,23,1967353556,10,-48,SNMP/SIAE
28-11-2019 1415,HC-0342,HC-0093 dir HC-0342,24,2399311759,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0093,HC-0342 dir HC-0093,24,3803808048,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0211,HC-0078 DIR HC-0211,19,3534716019,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0078,HC-0211 DIR HC-0078,19,115340549,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0381,HC-0229 DIR HC-0381,19,1504348571,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0229,HC-0381 DIR HC-0229,19,2598847073,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0190,HC-0381 dir HC-0190,23,3818643079,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0381,HC-0190 DIR HC-0381,23,3421470994,4,-40,SNMP/SIAE
28-11-2019 1415,HC-0410,HC-0229 DIR HC-0410,23,2234138186,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0229,HC-0410 DIR HC-0229,23,2537055557,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0380,HC-0174 dir HC-0380,19,639891221,10,-36,SNMP/SIAE
28-11-2019 1415,HC-0174,HC-0380 DIR HC-0174,19,1449361464,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0297,HC-0380 DIR HC-0297,19,1250147945,10,-40,SNMP/SIAE
28-11-2019 1415,HC-0380,HC-0297 DIR HC-0380,19,234656435,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0096 dir HC-0373,23,4192726496,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0096,HC-0373 dir HC-0096,23,2877430819,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0374,HC-0096 DIR HC-0374,21,887499337,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0096,HC-0374 DIR HC-0096,21,3759385813,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0051,HC-0373 DIR HC-0051,27,3952214479,4,-50,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0051 DIR HC-0373,27,3169281159,4,-49,SNMP/SIAE
28-11-2019 1415,HC-0034,HC-0373 dir HC-0034,27,1322096172,4,-51,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0034 dir HC-0373,27,3362066296,4,-51,SNMP/SIAE
28-11-2019 1415,HC-0385,HC-0374 dir HC-0385,21,1097741703,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0374,HC-0385 dir HC-0374,21,1716529320,22,-34,SNMP/SIAE
28-11-2019 1415,HC-0048,HC-0385 DIR HC-0048,19,3830269568,10,-36,SNMP/SIAE
28-11-2019 1415,HC-0385,HC-0048 DIR HC-0385,19,875200260,10,-36,SNMP/SIAE
28-11-2019 1415,HC-0330,HC-0373 DIR HC-0330,24,4093178066,7,-48,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0330 DIR HC-0373,24,2179354848,7,-48,SNMP/SIAE
28-11-2019 1415,HC-0336,HC-0374 dir HC-0336,24,219827828,7,-51,SNMP/SIAE
28-11-2019 1415,HC-0374,HC-0336 dir HC-0374,24,648558838,7,-50,SNMP/SIAE
28-11-2019 1415,HC-0005,HC-0374 DIR HC-0005,23,3672084079,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0374,HC-0005 DIR HC-0374,23,3769146280,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0173,HC-0373 dir HC-0173,27,44838942,4,-45,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0173 dir HC-0373,27,2550906010,4,-46,SNMP/SIAE
28-11-2019 1415,HC-0357,HC-0373 dir HC-0357,23,1356105136,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0373,HC-0357 dir HC-0373,23,4071250465,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0412,HC-0096 DIR HC-0412,27,2109493770,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0096,HC-0412 DIR HC-0096,27,4027986211,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0077,HC-0005 DIR HC-0077,19,30137229,10,-40,SNMP/SIAE
28-11-2019 1415,HC-0005,HC-0077 DIR HC-0005,19,3236366133,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0132,HC-0077 dir HC-0132,24,4132380275,7,-44,SNMP/SIAE
28-11-2019 1415,HC-0077,HC-0132 dir HC-0077,24,803005125,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0328,HC-0132 DIR HC-0328,23,1122613660,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0132,HC-0328 DIR HC-0132,23,1543542065,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0404,HC-0330 DIR HC-0404,27,4241178996,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0330,HC-0404 DIR HC-0330,27,2251710639,4,-44,SNMP/SIAE
28-11-2019 1415,HC-0370,HC-0196 DIR HC-0370,17,2663310784,10,-34,SNMP/SIAE
28-11-2019 1415,HC-0196,HC-0370 DIR HC-0196,17,1552073977,10,-35,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0367 DIR HC-0375,22,2975364324,22,-33,SNMP/SIAE
28-11-2019 1415,HC-0367,HC-0375 dir HC-0367,22,3760506125,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0166,HC-0375 dir HC-0166,19,2205490574,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0166 DIR HC-0375,19,332654311,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0002,HC-0166 dir HC-0002,19,3990519872,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0166,HC-0002 dir HC-0166,19,1978322895,10,-36,SNMP/SIAE
28-11-2019 1415,HC-0156,HC-0166 DIR HC-0156,24,4180138171,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0166,HC-0156 DIR HC-0166,24,3026773010,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0241,HC-0166 DIR HC-0241,24,326932299,7,-48,SNMP/SIAE
28-11-2019 1415,HC-0166,HC-0241 DIR HC-0166,24,1646305725,7,-49,SNMP/SIAE
28-11-2019 1415,HC-0192,HC-0156 DIR HC-0192,23,1895766652,4,-57,SNMP/SIAE
28-11-2019 1415,HC-0156,HC-0192 DIR HC-0156,23,1682962062,4,-54,SNMP/SIAE
28-11-2019 1415,HC-0165,HC-0241 DIR HC-0165,19,3120474044,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0241,HC-0165 DIR HC-0241,19,2039851761,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0388,HC-0375 DIR HC-0388,27,4269759962,4,-47,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0388 DIR HC-0375,27,1433785469,4,-47,SNMP/SIAE
28-11-2019 1415,HC-0262,HC-0388 DIR HC-0262,9,3484527634,10,-35,SNMP/SIAE
28-11-2019 1415,HC-0388,HC-0262 DIR HC-0388,9,1271617154,10,-34,SNMP/SIAE
28-11-2019 1415,HC-0210,HC-0375 DIR HC-0210,23,3702801626,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0210 DIR HC-0375,23,695118534,22,-36,SNMP/SIAE
28-11-2019 1415,HC-0346,HC-0210 DIR HC-0346,23,2086343478,10,-44,SNMP/SIAE
28-11-2019 1415,HC-0210,HC-0346 DIR HC-0210,23,3716360450,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0185,HC-0002 DIR HC-0185,19,2961344579,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0002,HC-0185 DIR HC-0002,19,3535135719,10,-42,SNMP/SIAE
28-11-2019 1415,HC-0143,HC-0185 DIR HC-0143,23,2890959144,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0185,HC-0143 DIR HC-0185,23,3688510399,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0332,HC-0375 DIR HC-0332,23,1764411639,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0332 DIR HC-0375,23,1468346887,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0215,HC-0375 DIR HC-0215,24,3014982491,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0215 DIR HC-0375,24,3074445139,7,-45,SNMP/SIAE
28-11-2019 1415,HC-0135,HC-0215 DIR HC-0135,19,4049903165,10,-44,SNMP/SIAE
28-11-2019 1415,HC-0215,HC-0135 DIR HC-0215,19,940136798,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0243,HC-0375 DIR HC-0243,23,585621580,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0375,HC-0243 DIR HC-0375,23,554921441,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0191,HC-0210 DIR HC-0191,23,3642762364,4,-40,SNMP/SIAE
28-11-2019 1415,HC-0210,HC-0191 DIR HC-0210,23,1473182564,4,-40,SNMP/SIAE
28-11-2019 1415,HC-0187,HC-0166 DIR HC-0187,23,854810066,10,-45,SNMP/SIAE
28-11-2019 1415,HC-0166,HC-0187 DIR HC-0166,23,2237319670,10,-45,SNMP/SIAE
28-11-2019 1415,HC-0049,HC-0210 DIR HC-0049,23,3546342481,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0210,HC-0049 DIR HC-0210,23,3572908042,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0371,HC-0269 DIR HC-0371,19,1647467339,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0269,HC-0371 DIR HC-0269,19,1123060731,10,-40,SNMP/SIAE
28-11-2019 1415,HC-0037,HC-0249 DIR HC-0037,24,2292910767,7,-48,SNMP/SIAE
28-11-2019 1415,HC-0249,HC-0037 DIR HC-0249,24,3924608965,7,-48,SNMP/SIAE
28-11-2019 1415,HC-0204,HC-0249 DIR HC-0204,19,1679669256,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0249,HC-0204 DIR HC-0249,19,1404588072,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0198,HC-0204 DIR HC-0198,23,881394724,10,-52,SNMP/SIAE
28-11-2019 1415,HC-0204,HC-0198 DIR HC-0204,23,2580235298,10,-51,SNMP/SIAE
28-11-2019 1415,HC-0031,HC-0176 DIR HC-0031,19,2974533362,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0176,HC-0031 DIR HC-0176,19,2464584213,10,-37,SNMP/SIAE
28-11-2019 1415,HC-0295,HC-0176 DIR HC-0295,17,2712511678,10,-36,SNMP/SIAE
28-11-2019 1415,HC-0176,HC-0295 DIR HC-0176,17,4111303559,10,-35,SNMP/SIAE
28-11-2019 1415,HC-0129,HC-0009 DIR HC-0129,23,4153698457,4,-74,SNMP/SIAE
28-11-2019 1415,HC-0009,HC-0129 DIR HC-0009,23,238891642,4,-72,SNMP/SIAE
28-11-2019 1415,HC-0219,HC-0009 DIR HC-0219,19,3910575034,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0009,HC-0219 DIR HC-0009,19,1949863434,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0178,HC-0256 DIR HC-0178,20,1231915133,22,-30,SNMP/SIAE
28-11-2019 1415,HC-0256,HC-0178 dir HC-0256,23,3720370007,22,-32,SNMP/SIAE
28-11-2019 1415,HC-0147,HC-0178 DIR HC-0147,23,56080476,4,-41,SNMP/SIAE
28-11-2019 1415,HC-0178,HC-0147 DIR HC-0178,23,2360909665,4,-42,SNMP/SIAE
28-11-2019 1415,HC-0273,HC-0178 dir HC-0273,27,807523649,4,-53,SNMP/SIAE
28-11-2019 1415,HC-0178,HC-0273 dir HC-0178,27,2723708725,4,-53,SNMP/SIAE
28-11-2019 1415,HC-0223,HC-0178 dir HC-0223,18,3295428045,22,-35,SNMP/SIAE
28-11-2019 1415,HC-0178,HC-0223 dir HC-0178,18,2174423342,22,-34,SNMP/SIAE
28-11-2019 1415,HC-0323,HC-0223 DIR HC-0323,23,2750207993,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0223,HC-0323 DIR HC-0223,23,1093150021,10,-48,SNMP/SIAE
28-11-2019 1415,HC-0017,HC-0256 DIR HC-0017,24,2482723121,7,-47,SNMP/SIAE
28-11-2019 1415,HC-0256,HC-0017 DIR HC-0256,24,786405798,7,-47,SNMP/SIAE
28-11-2019 1415,HC-0316,HC-0256 dir HC-0316,24,847984476,7,-53,SNMP/SIAE
28-11-2019 1415,HC-0256,HC-0316 dir HC-0256,24,2672761920,7,-53,SNMP/SIAE
28-11-2019 1415,HC-0212,HC-0256 dir HC-0212,23,3438918919,10,-47,SNMP/SIAE
28-11-2019 1415,HC-0256,HC-0212 dir HC-0256,23,2602138796,10,-48,SNMP/SIAE
28-11-2019 1415,HC-0261,HC-0256 dir HC-0261,23,1417845125,10,-50,SNMP/SIAE
28-11-2019 1415,HC-0256,HC-0261 dir HC-0256,23,1207419008,10,-50,SNMP/SIAE
28-11-2019 1415,HC-0033,HC-0223 DIR HC-0033,23,3963292304,4,-44,SNMP/SIAE
28-11-2019 1415,HC-0223,HC-0033 DIR HC-0223,23,2718072843,4,-43,SNMP/SIAE
28-11-2019 1415,HC-0234,HC-0323 DIR HC-0234,23,1714876918,4,-39,SNMP/SIAE
28-11-2019 1415,HC-0323,HC-0234 DIR HC-0323,23,3011342692,4,-46,SNMP/SIAE
28-11-2019 1415,HC-0019,HC-0323 DIR HC-0019,17,154702286,10,-34,SNMP/SIAE
28-11-2019 1415,HC-0323,HC-0019 DIR HC-0323,17,1123956487,10,-33,SNMP/SIAE
28-11-2019 1415,HC-0338,HC-0327 DIR HC-0338,19,1096187783,10,-39,SNMP/SIAE
28-11-2019 1415,HC-0327,HC-0338 DIR HC-0327,19,3252799184,10,-41,SNMP/SIAE
28-11-2019 1415,HC-0364,HC-0327 dir HC-0364,19,3729467941,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0327,HC-0364 dir HC-0327,19,4136184322,10,-43,SNMP/SIAE
28-11-2019 1415,HC-0242,HC-0264 DIR HC-0242,24,1552654661,7,-49,SNMP/SIAE
28-11-2019 1415,HC-0264,HC-0242 DIR HC-0264,24,1584158186,7,-47,SNMP/SIAE
28-11-2019 1415,HC-0253,HC-0264 DIR HC-0253,23,3264227142,10,-49,SNMP/SIAE
28-11-2019 1415,HC-0264,HC-0253 DIR HC-0264,23,2848667948,10,-49,SNMP/SIAE
