event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1500,HC-0335,HC-0076 DIR HC-0335,24,51620510,7,-46,SNMP/SIAE
28-11-2019 1500,HC-0076,HC-0335 DIR HC-0076,24,1192793975,7,-46,SNMP/SIAE
28-11-2019 1500,HC-0247,HC-0119 DIR HC-0247,27,3701538186,4,-52,SNMP/SIAE
28-11-2019 1500,HC-0119,HC-0247 DIR HC-0119,27,4005508468,4,-50,SNMP/SIAE
28-11-2019 1500,HC-0105,HC-0099 DIR HC-0105,27,3537571470,4,-54,SNMP/SIAE
28-11-2019 1500,HC-0099,HC-0105 DIR HC-0099,27,1961673251,4,-54,SNMP/SIAE
28-11-2019 1500,HC-0161,HC-0099 DIR HC-0161,23,3632726591,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0099,HC-0161 DIR HC-0099,23,2426094460,10,-49,SNMP/SIAE
28-11-2019 1500,HC-0122,HC-0099 DIR HC-0122,19,2347228490,10,-36,SNMP/SIAE
28-11-2019 1500,HC-0099,HC-0122 dir HC-0099,19,3918992532,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0169,HC-0161 DIR HC-0169,23,3491433706,4,-39,SNMP/SIAE
28-11-2019 1500,HC-0161,HC-0169 DIR HC-0161,23,3642064248,4,-40,SNMP/SIAE
28-11-2019 1500,HC-0368,HC-0122 dir HC-0368,19,101918386,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0122,HC-0368 dir HC-0122,19,523208843,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0417,HC-0099 DIR HC-0417,24,2724912155,7,-50,SNMP/SIAE
28-11-2019 1500,HC-0099,HC-0417 DIR HC-0099,24,2610370380,7,-49,SNMP/SIAE
28-11-2019 1500,HC-0053,HC-0417 dir HC-0053,27,415678155,4,-42,SNMP/SIAE
28-11-2019 1500,HC-0417,HC-0053 DIR HC-0417,27,3277705081,4,-42,SNMP/SIAE
28-11-2019 1500,HC-0157,HC-0024 DIR HC-0157,19,2933371533,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0024,HC-0157 DIR HC-0024,19,1359797592,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0026,HC-0293 dir HC-0026,23,2650073098,10,-46,SNMP/SIAE
28-11-2019 1500,HC-0293,HC-0026 dir HC-0293,23,888897252,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0300,HC-0293 DIR HC-0300,19,65329295,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0293,HC-0300 DIR HC-0293,19,2859668715,10,-38,SNMP/SIAE
28-11-2019 1500,HC-0208,HC-0026 DIR HC-0208,19,4125496182,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0026,HC-0208 DIR HC-0026,19,3471275373,10,-40,SNMP/SIAE
28-11-2019 1500,HC-0093,HC-0026 DIR HC-0093,23,2676689039,10,-48,SNMP/SIAE
28-11-2019 1500,HC-0026,HC-0093 DIR HC-0026,23,4226612199,10,-48,SNMP/SIAE
28-11-2019 1500,HC-0342,HC-0093 dir HC-0342,24,2500441216,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0093,HC-0342 dir HC-0093,24,672260082,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0211,HC-0078 DIR HC-0211,19,1603513845,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0078,HC-0211 DIR HC-0078,19,1868472965,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0381,HC-0229 DIR HC-0381,19,1685150372,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0229,HC-0381 DIR HC-0229,19,3422355854,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0190,HC-0381 dir HC-0190,23,3877297671,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0381,HC-0190 DIR HC-0381,23,3521863069,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0410,HC-0229 DIR HC-0410,23,2773907171,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0229,HC-0410 DIR HC-0229,23,3361485556,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0380,HC-0174 dir HC-0380,19,1819512118,10,-36,SNMP/SIAE
28-11-2019 1500,HC-0174,HC-0380 DIR HC-0174,19,1062916774,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0297,HC-0380 DIR HC-0297,19,1312123655,10,-40,SNMP/SIAE
28-11-2019 1500,HC-0380,HC-0297 DIR HC-0380,19,1055396887,10,-40,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0096 dir HC-0373,23,527630453,22,-36,SNMP/SIAE
28-11-2019 1500,HC-0096,HC-0373 dir HC-0096,23,4097502240,22,-36,SNMP/SIAE
28-11-2019 1500,HC-0374,HC-0096 DIR HC-0374,21,2431190112,22,-41,SNMP/SIAE
28-11-2019 1500,HC-0096,HC-0374 DIR HC-0096,21,2043246742,22,-38,SNMP/SIAE
28-11-2019 1500,HC-0051,HC-0373 DIR HC-0051,27,3953354076,4,-51,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0051 DIR HC-0373,27,3209434708,4,-50,SNMP/SIAE
28-11-2019 1500,HC-0034,HC-0373 dir HC-0034,27,1331254799,4,-52,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0034 dir HC-0373,27,3444518239,4,-52,SNMP/SIAE
28-11-2019 1500,HC-0385,HC-0374 dir HC-0385,21,2183041897,22,-36,SNMP/SIAE
28-11-2019 1500,HC-0374,HC-0385 dir HC-0374,21,1454164555,22,-34,SNMP/SIAE
28-11-2019 1500,HC-0048,HC-0385 DIR HC-0048,19,4050084560,10,-36,SNMP/SIAE
28-11-2019 1500,HC-0385,HC-0048 DIR HC-0385,19,1556328419,10,-36,SNMP/SIAE
28-11-2019 1500,HC-0330,HC-0373 DIR HC-0330,24,4117472864,7,-48,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0330 DIR HC-0373,24,2345880115,7,-47,SNMP/SIAE
28-11-2019 1500,HC-0336,HC-0374 dir HC-0336,24,227910331,7,-51,SNMP/SIAE
28-11-2019 1500,HC-0374,HC-0336 dir HC-0374,24,690812478,7,-50,SNMP/SIAE
28-11-2019 1500,HC-0005,HC-0374 DIR HC-0005,23,3995650386,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0374,HC-0005 DIR HC-0374,23,1202851568,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0173,HC-0373 dir HC-0173,27,595784071,4,-45,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0173 dir HC-0373,27,3340418082,4,-46,SNMP/SIAE
28-11-2019 1500,HC-0357,HC-0373 dir HC-0357,23,1363003974,4,-47,SNMP/SIAE
28-11-2019 1500,HC-0373,HC-0357 dir HC-0373,23,4129251319,4,-47,SNMP/SIAE
28-11-2019 1500,HC-0412,HC-0096 DIR HC-0412,27,2467113241,4,-43,SNMP/SIAE
28-11-2019 1500,HC-0096,HC-0412 DIR HC-0096,27,1297801076,4,-44,SNMP/SIAE
28-11-2019 1500,HC-0077,HC-0005 DIR HC-0077,19,221933492,10,-40,SNMP/SIAE
28-11-2019 1500,HC-0005,HC-0077 DIR HC-0005,19,52167956,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0132,HC-0077 dir HC-0132,24,4246084390,7,-44,SNMP/SIAE
28-11-2019 1500,HC-0077,HC-0132 dir HC-0077,24,1710659079,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0328,HC-0132 DIR HC-0328,23,1234211951,4,-40,SNMP/SIAE
28-11-2019 1500,HC-0132,HC-0328 DIR HC-0132,23,2451106848,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0404,HC-0330 DIR HC-0404,27,4260649021,4,-43,SNMP/SIAE
28-11-2019 1500,HC-0330,HC-0404 DIR HC-0330,27,2416878123,4,-44,SNMP/SIAE
28-11-2019 1500,HC-0370,HC-0196 DIR HC-0370,17,2838568321,10,-34,SNMP/SIAE
28-11-2019 1500,HC-0196,HC-0370 DIR HC-0196,17,2322556673,10,-35,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0367 DIR HC-0375,22,393858629,22,-33,SNMP/SIAE
28-11-2019 1500,HC-0367,HC-0375 dir HC-0367,22,2570551052,22,-35,SNMP/SIAE
28-11-2019 1500,HC-0166,HC-0375 dir HC-0166,19,3310236327,22,-36,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0166 DIR HC-0375,19,2237278666,22,-35,SNMP/SIAE
28-11-2019 1500,HC-0002,HC-0166 dir HC-0002,19,111863630,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0166,HC-0002 dir HC-0166,19,2025939810,10,-36,SNMP/SIAE
28-11-2019 1500,HC-0156,HC-0166 DIR HC-0156,24,36319214,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0166,HC-0156 DIR HC-0166,24,3828192097,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0241,HC-0166 DIR HC-0241,24,332219402,7,-49,SNMP/SIAE
28-11-2019 1500,HC-0166,HC-0241 DIR HC-0166,24,1693865707,7,-51,SNMP/SIAE
28-11-2019 1500,HC-0192,HC-0156 DIR HC-0192,23,1961320816,4,-61,SNMP/SIAE
28-11-2019 1500,HC-0156,HC-0192 DIR HC-0156,23,1811048546,4,-55,SNMP/SIAE
28-11-2019 1500,HC-0165,HC-0241 DIR HC-0165,19,3124104185,10,-38,SNMP/SIAE
28-11-2019 1500,HC-0241,HC-0165 DIR HC-0241,19,2086841905,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0388,HC-0375 DIR HC-0388,27,2109516,4,-47,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0388 DIR HC-0375,27,1467742582,4,-48,SNMP/SIAE
28-11-2019 1500,HC-0262,HC-0388 DIR HC-0262,9,3494891128,10,-35,SNMP/SIAE
28-11-2019 1500,HC-0388,HC-0262 DIR HC-0388,9,1304373661,10,-34,SNMP/SIAE
28-11-2019 1500,HC-0210,HC-0375 DIR HC-0210,23,4204632293,22,-36,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0210 DIR HC-0375,23,1510016010,22,-37,SNMP/SIAE
28-11-2019 1500,HC-0346,HC-0210 DIR HC-0346,23,2140730386,10,-44,SNMP/SIAE
28-11-2019 1500,HC-0210,HC-0346 DIR HC-0210,23,4058724697,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0185,HC-0002 DIR HC-0185,19,3372305484,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0002,HC-0185 DIR HC-0002,19,3580701157,10,-42,SNMP/SIAE
28-11-2019 1500,HC-0143,HC-0185 DIR HC-0143,23,2897898152,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0185,HC-0143 DIR HC-0185,23,3723649733,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0332,HC-0375 DIR HC-0332,23,1772606419,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0332 DIR HC-0375,23,1502482431,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0215,HC-0375 DIR HC-0215,24,3030907975,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0215 DIR HC-0375,24,3120666864,7,-45,SNMP/SIAE
28-11-2019 1500,HC-0135,HC-0215 DIR HC-0135,19,4059010024,10,-44,SNMP/SIAE
28-11-2019 1500,HC-0215,HC-0135 DIR HC-0215,19,982932997,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0243,HC-0375 DIR HC-0243,23,591345592,4,-43,SNMP/SIAE
28-11-2019 1500,HC-0375,HC-0243 DIR HC-0375,23,590744768,4,-43,SNMP/SIAE
28-11-2019 1500,HC-0191,HC-0210 DIR HC-0191,23,3647930305,4,-40,SNMP/SIAE
28-11-2019 1500,HC-0210,HC-0191 DIR HC-0210,23,1507775169,4,-40,SNMP/SIAE
28-11-2019 1500,HC-0187,HC-0166 DIR HC-0187,23,858330045,10,-45,SNMP/SIAE
28-11-2019 1500,HC-0166,HC-0187 DIR HC-0166,23,2270059501,10,-46,SNMP/SIAE
28-11-2019 1500,HC-0049,HC-0210 DIR HC-0049,23,3981698190,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0210,HC-0049 DIR HC-0210,23,4072610099,10,-44,SNMP/SIAE
28-11-2019 1500,HC-0371,HC-0269 DIR HC-0371,19,1796565243,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0269,HC-0371 DIR HC-0269,19,2253078046,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0037,HC-0249 DIR HC-0037,24,3453695402,7,-48,SNMP/SIAE
28-11-2019 1500,HC-0249,HC-0037 DIR HC-0249,24,2440343931,7,-48,SNMP/SIAE
28-11-2019 1500,HC-0204,HC-0249 DIR HC-0204,19,1766986181,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0249,HC-0204 DIR HC-0249,19,2124175080,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0198,HC-0204 DIR HC-0198,23,884893892,10,-52,SNMP/SIAE
28-11-2019 1500,HC-0204,HC-0198 DIR HC-0204,23,2585325149,10,-51,SNMP/SIAE
28-11-2019 1500,HC-0031,HC-0176 DIR HC-0031,19,2977649195,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0176,HC-0031 DIR HC-0176,19,2467930167,10,-37,SNMP/SIAE
28-11-2019 1500,HC-0295,HC-0176 DIR HC-0295,17,2716705035,10,-35,SNMP/SIAE
28-11-2019 1500,HC-0176,HC-0295 DIR HC-0176,17,4115924329,10,-34,SNMP/SIAE
28-11-2019 1500,HC-0129,HC-0009 DIR HC-0129,23,4182023823,4,-75,SNMP/SIAE
28-11-2019 1500,HC-0009,HC-0129 DIR HC-0009,23,515975182,4,-73,SNMP/SIAE
28-11-2019 1500,HC-0219,HC-0009 DIR HC-0219,19,42736725,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0009,HC-0219 DIR HC-0009,19,2047402357,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0178,HC-0256 DIR HC-0178,20,1377699041,22,-30,SNMP/SIAE
28-11-2019 1500,HC-0256,HC-0178 dir HC-0256,23,628184645,22,-32,SNMP/SIAE
28-11-2019 1500,HC-0147,HC-0178 DIR HC-0147,23,86419509,4,-41,SNMP/SIAE
28-11-2019 1500,HC-0178,HC-0147 DIR HC-0178,23,2554895956,4,-42,SNMP/SIAE
28-11-2019 1500,HC-0273,HC-0178 dir HC-0273,27,810587014,4,-53,SNMP/SIAE
28-11-2019 1500,HC-0178,HC-0273 dir HC-0178,27,2752116410,4,-53,SNMP/SIAE
28-11-2019 1500,HC-0223,HC-0178 dir HC-0223,18,3404497212,22,-35,SNMP/SIAE
28-11-2019 1500,HC-0178,HC-0223 dir HC-0178,18,3208308435,22,-34,SNMP/SIAE
28-11-2019 1500,HC-0323,HC-0223 DIR HC-0323,23,2823881381,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0223,HC-0323 DIR HC-0223,23,1730962131,10,-48,SNMP/SIAE
28-11-2019 1500,HC-0017,HC-0256 DIR HC-0017,24,2847961115,7,-47,SNMP/SIAE
28-11-2019 1500,HC-0256,HC-0017 DIR HC-0256,24,1085677317,7,-46,SNMP/SIAE
28-11-2019 1500,HC-0316,HC-0256 dir HC-0316,24,863195420,7,-53,SNMP/SIAE
28-11-2019 1500,HC-0256,HC-0316 dir HC-0256,24,2700692229,7,-53,SNMP/SIAE
28-11-2019 1500,HC-0212,HC-0256 dir HC-0212,23,3449994704,10,-47,SNMP/SIAE
28-11-2019 1500,HC-0256,HC-0212 dir HC-0256,23,2738706539,10,-48,SNMP/SIAE
28-11-2019 1500,HC-0261,HC-0256 dir HC-0261,23,2043595807,10,-50,SNMP/SIAE
28-11-2019 1500,HC-0256,HC-0261 dir HC-0256,23,1737134544,10,-50,SNMP/SIAE
28-11-2019 1500,HC-0033,HC-0223 DIR HC-0033,23,3990022167,4,-44,SNMP/SIAE
28-11-2019 1500,HC-0223,HC-0033 DIR HC-0223,23,3080393092,4,-43,SNMP/SIAE
28-11-2019 1500,HC-0234,HC-0323 DIR HC-0234,23,1722173385,4,-39,SNMP/SIAE
28-11-2019 1500,HC-0323,HC-0234 DIR HC-0323,23,3041629189,4,-46,SNMP/SIAE
28-11-2019 1500,HC-0019,HC-0323 DIR HC-0019,17,167443224,10,-34,SNMP/SIAE
28-11-2019 1500,HC-0323,HC-0019 DIR HC-0323,17,1347479331,10,-33,SNMP/SIAE
28-11-2019 1500,HC-0338,HC-0327 DIR HC-0338,19,1126758689,10,-39,SNMP/SIAE
28-11-2019 1500,HC-0327,HC-0338 DIR HC-0327,19,3266349145,10,-41,SNMP/SIAE
28-11-2019 1500,HC-0364,HC-0327 dir HC-0364,19,1155594172,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0327,HC-0364 dir HC-0327,19,3631703096,10,-43,SNMP/SIAE
28-11-2019 1500,HC-0242,HC-0264 DIR HC-0242,24,2390910516,7,-49,SNMP/SIAE
28-11-2019 1500,HC-0264,HC-0242 DIR HC-0264,24,3265410384,7,-47,SNMP/SIAE
28-11-2019 1500,HC-0253,HC-0264 DIR HC-0253,23,3423024789,10,-49,SNMP/SIAE
28-11-2019 1500,HC-0264,HC-0253 DIR HC-0264,23,3263012624,10,-49,SNMP/SIAE
