event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1600,HC-0075,HC-0246 DIR HC-0075,23,90983944,10,-49,SNMP/SIAE
28-11-2019 1600,HC-0298,HC-0075 DIR HC-0298,24,1670934402,7,-53,SNMP/SIAE
28-11-2019 1600,HC-0075,HC-0298 DIR HC-0075,24,1725719060,7,-53,SNMP/SIAE
28-11-2019 1600,HC-0389,HC-0246 DIR HC-0389,19,3306891461,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0246,HC-0389 DIR HC-0246,19,2777256233,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0072,HC-0120 DIR HC-0072,23,2966660563,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0120,HC-0072 DIR HC-0120,23,1210410881,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0294,HC-0120 DIR HC-0294,23,787928695,4,-44,SNMP/SIAE
28-11-2019 1600,HC-0120,HC-0294 DIR HC-0120,23,572505615,4,-45,SNMP/SIAE
28-11-2019 1600,HC-0111,HC-0120 DIR HC-0111,23,3118238131,22,-45,SNMP/SIAE
28-11-2019 1600,HC-0120,HC-0111 DIR HC-0120,23,3154738525,22,-45,SNMP/SIAE
28-11-2019 1600,HC-0240,HC-0111 DIR HC-0240,24,1902063994,7,-50,SNMP/SIAE
28-11-2019 1600,HC-0111,HC-0240 DIR HC-0111,24,945886325,7,-49,SNMP/SIAE
28-11-2019 1600,HC-0020,HC-0016 DIR HC-0020,24,1956604248,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0016,HC-0020 DIR HC-0016,24,1832950037,7,-47,SNMP/SIAE
28-11-2019 1600,HC-0059,HC-0020 DIR HC-0059,23,699828252,10,-44,SNMP/SIAE
28-11-2019 1600,HC-0020,HC-0059 DIR HC-0020,23,1780157918,10,-44,SNMP/SIAE
28-11-2019 1600,HC-0379,HC-0058 dir HC-0379,19,1289381728,22,-39,SNMP/SIAE
28-11-2019 1600,HC-0058,HC-0379 dir HC-0058,19,2462520817,22,-41,SNMP/SIAE
28-11-2019 1600,HC-0350,HC-0379 DIR HC-0350,17,2348660191,22,-36,SNMP/SIAE
28-11-2019 1600,HC-0379,HC-0350 DIR HC-0379,17,1804575050,22,-38,SNMP/SIAE
28-11-2019 1600,HC-0140,HC-0350 dir HC-0140,23,3235948348,22,-39,SNMP/SIAE
28-11-2019 1600,HC-0350,HC-0140 dir HC-0350,23,3334910516,22,-39,SNMP/SIAE
28-11-2019 1600,HC-0278,HC-0140 DIR HC-0278,19,2353074988,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0140,HC-0278 DIR HC-0140,19,3463611960,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0084,HC-0140 DIR HC-0084,23,956354504,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0140,HC-0084 DIR HC-0140,23,1889343736,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0167,HC-0137 DIR HC-0167,23,2482361637,10,-49,SNMP/SIAE
28-11-2019 1600,HC-0137,HC-0167 DIR HC-0137,23,984001751,10,-49,SNMP/SIAE
28-11-2019 1600,HC-0220,HC-0167 DIR HC-0220,23,1911138240,4,-40,SNMP/SIAE
28-11-2019 1600,HC-0167,HC-0220 DIR HC-0167,23,3254675204,4,-39,SNMP/SIAE
28-11-2019 1600,HC-0376,HC-0137 DIR HC-0376,23,4005135899,22,-36,SNMP/SIAE
28-11-2019 1600,HC-0137,HC-0376 DIR HC-0137,23,3461522685,22,-35,SNMP/SIAE
28-11-2019 1600,HC-0237,HC-0376 DIR HC-0237,19,1152224210,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0376,HC-0237 DIR HC-0376,19,4035378583,10,-35,SNMP/SIAE
28-11-2019 1600,HC-0022,HC-0376 DIR HC-0022,23,2607491212,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0376,HC-0022 DIR HC-0376,23,3298272275,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0386,HC-0376 DIR HC-0386,23,609288917,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0376,HC-0386 DIR HC-0376,23,1486480310,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0149,HC-0022 DIR HC-0149,19,1384363392,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0022,HC-0149 DIR HC-0022,19,822779894,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0081,HC-0137 DIR HC-0081,19,3933061869,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0137,HC-0081 DIR HC-0137,19,3382191047,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0221,HC-0081 DIR HC-0221,23,2412229464,4,-45,SNMP/SIAE
28-11-2019 1600,HC-0081,HC-0221 DIR HC-0081,23,192901325,4,-45,SNMP/SIAE
28-11-2019 1600,HC-0060,HC-0376 DIR HC-0060,24,1410970052,7,-51,SNMP/SIAE
28-11-2019 1600,HC-0376,HC-0060 dir HC-0376,24,3382589429,7,-52,SNMP/SIAE
28-11-2019 1600,HC-0334,HC-0386 DIR HC-0334,15,193335024,10,-33,SNMP/SIAE
28-11-2019 1600,HC-0386,HC-0334 DIR HC-0386,15,2381697648,10,-34,SNMP/SIAE
28-11-2019 1600,HC-0091,HC-0386 DIR HC-0091,23,3802884481,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0386,HC-0091 DIR HC-0386,23,719464134,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0076,HC-0119 DIR HC-0076,23,159104605,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0119,HC-0076 DIR HC-0119,23,3573297716,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0144,HC-0119 DIR HC-0144,24,1006816358,7,-51,SNMP/SIAE
28-11-2019 1600,HC-0119,HC-0144 DIR HC-0119,24,375732132,7,-52,SNMP/SIAE
28-11-2019 1600,HC-0124,HC-0144 DIR HC-0124,24,1012815549,7,-44,SNMP/SIAE
28-11-2019 1600,HC-0144,HC-0124 DIR HC-0144,24,4041192847,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0335,HC-0076 DIR HC-0335,24,60153470,7,-46,SNMP/SIAE
28-11-2019 1600,HC-0076,HC-0335 DIR HC-0076,24,1205703906,7,-46,SNMP/SIAE
28-11-2019 1600,HC-0247,HC-0119 DIR HC-0247,27,3729157448,4,-52,SNMP/SIAE
28-11-2019 1600,HC-0119,HC-0247 DIR HC-0119,27,4018279560,4,-50,SNMP/SIAE
28-11-2019 1600,HC-0105,HC-0099 DIR HC-0105,27,3637314158,4,-54,SNMP/SIAE
28-11-2019 1600,HC-0099,HC-0105 DIR HC-0099,27,2560707655,4,-54,SNMP/SIAE
28-11-2019 1600,HC-0161,HC-0099 DIR HC-0161,23,4238044156,10,-52,SNMP/SIAE
28-11-2019 1600,HC-0099,HC-0161 DIR HC-0099,23,3129808172,10,-54,SNMP/SIAE
28-11-2019 1600,HC-0122,HC-0099 DIR HC-0122,19,3461066144,10,-36,SNMP/SIAE
28-11-2019 1600,HC-0099,HC-0122 dir HC-0099,19,1843367175,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0169,HC-0161 DIR HC-0169,23,4029757310,4,-40,SNMP/SIAE
28-11-2019 1600,HC-0161,HC-0169 DIR HC-0161,23,3822995399,4,-40,SNMP/SIAE
28-11-2019 1600,HC-0368,HC-0122 dir HC-0368,19,1190765103,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0122,HC-0368 dir HC-0122,19,2739023198,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0417,HC-0099 DIR HC-0417,24,3263938539,7,-51,SNMP/SIAE
28-11-2019 1600,HC-0099,HC-0417 DIR HC-0099,24,2651138432,7,-50,SNMP/SIAE
28-11-2019 1600,HC-0053,HC-0417 dir HC-0053,27,948573406,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0417,HC-0053 DIR HC-0417,27,3316584546,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0157,HC-0024 DIR HC-0157,19,2981165120,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0024,HC-0157 DIR HC-0024,19,1532772140,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0026,HC-0293 dir HC-0026,23,3061757885,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0293,HC-0026 dir HC-0293,23,1278393874,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0300,HC-0293 DIR HC-0300,19,84499630,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0293,HC-0300 DIR HC-0293,19,2912904148,10,-38,SNMP/SIAE
28-11-2019 1600,HC-0208,HC-0026 DIR HC-0208,19,4284234691,10,-41,SNMP/SIAE
28-11-2019 1600,HC-0026,HC-0208 DIR HC-0026,19,818214861,10,-40,SNMP/SIAE
28-11-2019 1600,HC-0093,HC-0026 DIR HC-0093,23,2868861786,10,-48,SNMP/SIAE
28-11-2019 1600,HC-0026,HC-0093 DIR HC-0026,23,2547341116,10,-48,SNMP/SIAE
28-11-2019 1600,HC-0342,HC-0093 dir HC-0342,24,2591265158,7,-44,SNMP/SIAE
28-11-2019 1600,HC-0093,HC-0342 dir HC-0093,24,1879711263,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0211,HC-0078 DIR HC-0211,19,773989212,10,-41,SNMP/SIAE
28-11-2019 1600,HC-0078,HC-0211 DIR HC-0078,19,2924724014,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0381,HC-0229 DIR HC-0381,19,1795145053,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0229,HC-0381 DIR HC-0229,19,3879955007,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0190,HC-0381 dir HC-0190,23,3922750232,4,-41,SNMP/SIAE
28-11-2019 1600,HC-0381,HC-0190 DIR HC-0381,23,3544753040,4,-41,SNMP/SIAE
28-11-2019 1600,HC-0410,HC-0229 DIR HC-0410,23,3480488371,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0229,HC-0410 DIR HC-0229,23,172019727,10,-41,SNMP/SIAE
28-11-2019 1600,HC-0380,HC-0174 dir HC-0380,19,3548760454,10,-36,SNMP/SIAE
28-11-2019 1600,HC-0174,HC-0380 DIR HC-0174,19,2869917494,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0297,HC-0380 DIR HC-0297,19,1379402887,10,-40,SNMP/SIAE
28-11-2019 1600,HC-0380,HC-0297 DIR HC-0380,19,1870874526,10,-40,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0096 dir HC-0373,23,1205856596,22,-35,SNMP/SIAE
28-11-2019 1600,HC-0096,HC-0373 dir HC-0096,23,1837383161,22,-36,SNMP/SIAE
28-11-2019 1600,HC-0374,HC-0096 DIR HC-0374,21,749937072,22,-36,SNMP/SIAE
28-11-2019 1600,HC-0096,HC-0374 DIR HC-0096,21,101503783,22,-34,SNMP/SIAE
28-11-2019 1600,HC-0051,HC-0373 DIR HC-0051,27,3954916207,4,-50,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0051 DIR HC-0373,27,3261983095,4,-49,SNMP/SIAE
28-11-2019 1600,HC-0034,HC-0373 dir HC-0034,27,1362785317,4,-51,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0034 dir HC-0373,27,3943887167,4,-51,SNMP/SIAE
28-11-2019 1600,HC-0385,HC-0374 dir HC-0385,21,3870088244,22,-35,SNMP/SIAE
28-11-2019 1600,HC-0374,HC-0385 dir HC-0374,21,197256646,22,-34,SNMP/SIAE
28-11-2019 1600,HC-0048,HC-0385 DIR HC-0048,19,4247735160,10,-36,SNMP/SIAE
28-11-2019 1600,HC-0385,HC-0048 DIR HC-0385,19,3235507695,10,-36,SNMP/SIAE
28-11-2019 1600,HC-0330,HC-0373 DIR HC-0330,24,4166528366,7,-48,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0330 DIR HC-0373,24,2866046654,7,-48,SNMP/SIAE
28-11-2019 1600,HC-0336,HC-0374 dir HC-0336,24,239585928,7,-51,SNMP/SIAE
28-11-2019 1600,HC-0374,HC-0336 dir HC-0374,24,746202775,7,-50,SNMP/SIAE
28-11-2019 1600,HC-0005,HC-0374 DIR HC-0005,23,486245156,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0374,HC-0005 DIR HC-0374,23,3801921144,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0173,HC-0373 dir HC-0173,27,1104907007,4,-45,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0173 dir HC-0373,27,3781963896,4,-46,SNMP/SIAE
28-11-2019 1600,HC-0357,HC-0373 dir HC-0357,23,1378425567,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0373,HC-0357 dir HC-0373,23,4184209857,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0412,HC-0096 DIR HC-0412,27,2864589572,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0096,HC-0412 DIR HC-0096,27,2569188255,4,-44,SNMP/SIAE
28-11-2019 1600,HC-0077,HC-0005 DIR HC-0077,19,908279926,10,-40,SNMP/SIAE
28-11-2019 1600,HC-0005,HC-0077 DIR HC-0005,19,1853854199,10,-42,SNMP/SIAE
28-11-2019 1600,HC-0132,HC-0077 dir HC-0132,24,132886991,7,-44,SNMP/SIAE
28-11-2019 1600,HC-0077,HC-0132 dir HC-0077,24,3498696044,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0328,HC-0132 DIR HC-0328,23,1413154375,4,-40,SNMP/SIAE
28-11-2019 1600,HC-0132,HC-0328 DIR HC-0132,23,4238981165,4,-41,SNMP/SIAE
28-11-2019 1600,HC-0404,HC-0330 DIR HC-0404,27,8244336,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0330,HC-0404 DIR HC-0330,27,2935208025,4,-44,SNMP/SIAE
28-11-2019 1600,HC-0370,HC-0196 DIR HC-0370,17,2919622946,10,-34,SNMP/SIAE
28-11-2019 1600,HC-0196,HC-0370 DIR HC-0196,17,2718348639,10,-35,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0367 DIR HC-0375,22,2457802915,22,-34,SNMP/SIAE
28-11-2019 1600,HC-0367,HC-0375 dir HC-0367,22,1241300228,22,-35,SNMP/SIAE
28-11-2019 1600,HC-0166,HC-0375 dir HC-0166,19,312572435,22,-37,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0166 DIR HC-0375,19,3569465391,22,-37,SNMP/SIAE
28-11-2019 1600,HC-0002,HC-0166 dir HC-0002,19,668487601,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0166,HC-0002 dir HC-0166,19,2091177693,10,-38,SNMP/SIAE
28-11-2019 1600,HC-0156,HC-0166 DIR HC-0156,24,161952375,7,-46,SNMP/SIAE
28-11-2019 1600,HC-0166,HC-0156 DIR HC-0166,24,4265935430,7,-46,SNMP/SIAE
28-11-2019 1600,HC-0241,HC-0166 DIR HC-0241,24,343494351,7,-49,SNMP/SIAE
28-11-2019 1600,HC-0166,HC-0241 DIR HC-0166,24,1743026184,7,-50,SNMP/SIAE
28-11-2019 1600,HC-0192,HC-0156 DIR HC-0192,23,2042497408,4,-52,SNMP/SIAE
28-11-2019 1600,HC-0156,HC-0192 DIR HC-0156,23,1857614005,4,-51,SNMP/SIAE
28-11-2019 1600,HC-0165,HC-0241 DIR HC-0165,19,3130219684,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0241,HC-0165 DIR HC-0241,19,2135141604,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0388,HC-0375 DIR HC-0388,27,43182036,4,-46,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0388 DIR HC-0375,27,1513278456,4,-47,SNMP/SIAE
28-11-2019 1600,HC-0262,HC-0388 DIR HC-0262,9,3514006520,10,-35,SNMP/SIAE
28-11-2019 1600,HC-0388,HC-0262 DIR HC-0388,9,1348303325,10,-34,SNMP/SIAE
28-11-2019 1600,HC-0210,HC-0375 DIR HC-0210,23,514940656,22,-37,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0210 DIR HC-0375,23,2472522717,22,-37,SNMP/SIAE
28-11-2019 1600,HC-0346,HC-0210 DIR HC-0346,23,2202329970,10,-44,SNMP/SIAE
28-11-2019 1600,HC-0210,HC-0346 DIR HC-0210,23,56445285,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0185,HC-0002 DIR HC-0185,19,3921787983,10,-44,SNMP/SIAE
28-11-2019 1600,HC-0002,HC-0185 DIR HC-0002,19,3643424667,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0143,HC-0185 DIR HC-0143,23,2907146595,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0185,HC-0143 DIR HC-0185,23,3770545520,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0332,HC-0375 DIR HC-0332,23,1785748527,10,-48,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0332 DIR HC-0375,23,1547626101,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0215,HC-0375 DIR HC-0215,24,3060039570,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0215 DIR HC-0375,24,3242600403,7,-45,SNMP/SIAE
28-11-2019 1600,HC-0135,HC-0215 DIR HC-0135,19,4078378516,10,-44,SNMP/SIAE
28-11-2019 1600,HC-0215,HC-0135 DIR HC-0215,19,1098987383,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0243,HC-0375 DIR HC-0243,23,599826743,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0375,HC-0243 DIR HC-0375,23,660175656,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0191,HC-0210 DIR HC-0191,23,3677801504,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0210,HC-0191 DIR HC-0210,23,1893067512,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0187,HC-0166 DIR HC-0187,23,863076667,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0166,HC-0187 DIR HC-0166,23,2313822481,10,-46,SNMP/SIAE
28-11-2019 1600,HC-0049,HC-0210 DIR HC-0049,23,189234797,10,-45,SNMP/SIAE
28-11-2019 1600,HC-0210,HC-0049 DIR HC-0210,23,144565859,10,-45,SNMP/SIAE
28-11-2019 1600,HC-0371,HC-0269 DIR HC-0371,19,1959719236,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0269,HC-0371 DIR HC-0269,19,3324890766,10,-40,SNMP/SIAE
28-11-2019 1600,HC-0037,HC-0249 DIR HC-0037,24,761101073,7,-48,SNMP/SIAE
28-11-2019 1600,HC-0249,HC-0037 DIR HC-0249,24,2577814450,7,-48,SNMP/SIAE
28-11-2019 1600,HC-0204,HC-0249 DIR HC-0204,19,1844049609,10,-41,SNMP/SIAE
28-11-2019 1600,HC-0249,HC-0204 DIR HC-0249,19,2926587878,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0198,HC-0204 DIR HC-0198,23,898363404,10,-52,SNMP/SIAE
28-11-2019 1600,HC-0204,HC-0198 DIR HC-0204,23,2592595031,10,-51,SNMP/SIAE
28-11-2019 1600,HC-0031,HC-0176 DIR HC-0031,19,2986550335,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0176,HC-0031 DIR HC-0176,19,2472556885,10,-37,SNMP/SIAE
28-11-2019 1600,HC-0295,HC-0176 DIR HC-0295,17,2725653428,10,-36,SNMP/SIAE
28-11-2019 1600,HC-0176,HC-0295 DIR HC-0176,17,4122231312,10,-35,SNMP/SIAE
28-11-2019 1600,HC-0129,HC-0009 DIR HC-0129,23,4220010294,4,-74,SNMP/SIAE
28-11-2019 1600,HC-0009,HC-0129 DIR HC-0009,23,1030661492,4,-74,SNMP/SIAE
28-11-2019 1600,HC-0219,HC-0009 DIR HC-0219,19,572924697,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0009,HC-0219 DIR HC-0009,19,2073327763,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0178,HC-0256 DIR HC-0178,20,1557156072,22,-30,SNMP/SIAE
28-11-2019 1600,HC-0256,HC-0178 dir HC-0256,23,2153476876,22,-33,SNMP/SIAE
28-11-2019 1600,HC-0147,HC-0178 DIR HC-0147,23,138394904,4,-41,SNMP/SIAE
28-11-2019 1600,HC-0178,HC-0147 DIR HC-0178,23,2939034447,4,-42,SNMP/SIAE
28-11-2019 1600,HC-0273,HC-0178 dir HC-0273,27,814712100,4,-55,SNMP/SIAE
28-11-2019 1600,HC-0178,HC-0273 dir HC-0178,27,2789347423,4,-56,SNMP/SIAE
28-11-2019 1600,HC-0223,HC-0178 dir HC-0223,18,3523360400,22,-35,SNMP/SIAE
28-11-2019 1600,HC-0178,HC-0223 dir HC-0178,18,87107148,22,-34,SNMP/SIAE
28-11-2019 1600,HC-0323,HC-0223 DIR HC-0323,23,2901815759,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0223,HC-0323 DIR HC-0223,23,2473814297,10,-48,SNMP/SIAE
28-11-2019 1600,HC-0017,HC-0256 DIR HC-0017,24,3322365111,7,-47,SNMP/SIAE
28-11-2019 1600,HC-0256,HC-0017 DIR HC-0256,24,1546914165,7,-47,SNMP/SIAE
28-11-2019 1600,HC-0316,HC-0256 dir HC-0316,24,884028478,7,-53,SNMP/SIAE
28-11-2019 1600,HC-0256,HC-0316 dir HC-0256,24,2737260685,7,-53,SNMP/SIAE
28-11-2019 1600,HC-0212,HC-0256 dir HC-0212,23,3468026966,10,-47,SNMP/SIAE
28-11-2019 1600,HC-0256,HC-0212 dir HC-0256,23,2960685111,10,-48,SNMP/SIAE
28-11-2019 1600,HC-0261,HC-0256 dir HC-0261,23,2786848298,10,-49,SNMP/SIAE
28-11-2019 1600,HC-0256,HC-0261 dir HC-0256,23,2373560429,10,-50,SNMP/SIAE
28-11-2019 1600,HC-0033,HC-0223 DIR HC-0033,23,4016746029,4,-44,SNMP/SIAE
28-11-2019 1600,HC-0223,HC-0033 DIR HC-0223,23,3454347640,4,-43,SNMP/SIAE
28-11-2019 1600,HC-0234,HC-0323 DIR HC-0234,23,1733431228,4,-39,SNMP/SIAE
28-11-2019 1600,HC-0323,HC-0234 DIR HC-0323,23,3095407615,4,-46,SNMP/SIAE
28-11-2019 1600,HC-0019,HC-0323 DIR HC-0019,17,179329380,10,-35,SNMP/SIAE
28-11-2019 1600,HC-0323,HC-0019 DIR HC-0323,17,1480720793,10,-34,SNMP/SIAE
28-11-2019 1600,HC-0338,HC-0327 DIR HC-0338,19,1166288212,10,-39,SNMP/SIAE
28-11-2019 1600,HC-0327,HC-0338 DIR HC-0327,19,3581886327,10,-41,SNMP/SIAE
28-11-2019 1600,HC-0364,HC-0327 dir HC-0364,19,3502132965,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0327,HC-0364 dir HC-0327,19,1000511060,10,-43,SNMP/SIAE
28-11-2019 1600,HC-0242,HC-0264 DIR HC-0242,24,3575423835,7,-49,SNMP/SIAE
28-11-2019 1600,HC-0264,HC-0242 DIR HC-0264,24,378591464,7,-47,SNMP/SIAE
28-11-2019 1600,HC-0253,HC-0264 DIR HC-0253,23,3513842965,10,-49,SNMP/SIAE
28-11-2019 1600,HC-0264,HC-0253 DIR HC-0264,23,3942665097,10,-49,SNMP/SIAE
