event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1545,HC-0142,HC-0228 DIR HC-0142,19,612512134,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0228,HC-0142 DIR HC-0228,19,3817447202,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0120,HC-0228 DIR HC-0120,18,2668518827,22,-33,SNMP/SIAE
28-11-2019 1545,HC-0228,HC-0120 DIR HC-0228,18,3277999722,22,-34,SNMP/SIAE
28-11-2019 1545,HC-0118,HC-0142 DIR HC-0118,19,1207564399,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0142,HC-0118 DIR HC-0142,19,599505912,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0246,HC-0075 DIR HC-0246,23,2881127418,10,-45,SNMP/SIAE
28-11-2019 1545,HC-0075,HC-0246 DIR HC-0075,23,3926352232,10,-44,SNMP/SIAE
28-11-2019 1545,HC-0298,HC-0075 DIR HC-0298,24,1389855286,7,-51,SNMP/SIAE
28-11-2019 1545,HC-0075,HC-0298 DIR HC-0075,24,1492742090,7,-50,SNMP/SIAE
28-11-2019 1545,HC-0389,HC-0246 DIR HC-0389,19,3264597155,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0246,HC-0389 DIR HC-0246,19,2638189363,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0072,HC-0120 DIR HC-0072,23,2960260244,10,-45,SNMP/SIAE
28-11-2019 1545,HC-0120,HC-0072 DIR HC-0120,23,1127277208,10,-45,SNMP/SIAE
28-11-2019 1545,HC-0294,HC-0120 DIR HC-0294,23,783058255,4,-37,SNMP/SIAE
28-11-2019 1545,HC-0120,HC-0294 DIR HC-0120,23,557126621,4,-37,SNMP/SIAE
28-11-2019 1545,HC-0111,HC-0120 DIR HC-0111,23,2826873241,22,-40,SNMP/SIAE
28-11-2019 1545,HC-0120,HC-0111 DIR HC-0120,23,2821469093,22,-40,SNMP/SIAE
28-11-2019 1545,HC-0240,HC-0111 DIR HC-0240,24,1643729204,7,-50,SNMP/SIAE
28-11-2019 1545,HC-0111,HC-0240 DIR HC-0111,24,842189523,7,-49,SNMP/SIAE
28-11-2019 1545,HC-0020,HC-0016 DIR HC-0020,24,1808083376,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0016,HC-0020 DIR HC-0016,24,1290587744,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0059,HC-0020 DIR HC-0059,23,582363750,10,-44,SNMP/SIAE
28-11-2019 1545,HC-0020,HC-0059 DIR HC-0020,23,1250514327,10,-44,SNMP/SIAE
28-11-2019 1545,HC-0379,HC-0058 dir HC-0379,19,1181418338,22,-39,SNMP/SIAE
28-11-2019 1545,HC-0058,HC-0379 dir HC-0058,19,1842077126,22,-41,SNMP/SIAE
28-11-2019 1545,HC-0350,HC-0379 DIR HC-0350,17,2259264854,22,-36,SNMP/SIAE
28-11-2019 1545,HC-0379,HC-0350 DIR HC-0379,17,1324380403,22,-38,SNMP/SIAE
28-11-2019 1545,HC-0140,HC-0350 dir HC-0140,23,3149393339,22,-41,SNMP/SIAE
28-11-2019 1545,HC-0350,HC-0140 dir HC-0350,23,2856293743,22,-40,SNMP/SIAE
28-11-2019 1545,HC-0278,HC-0140 DIR HC-0278,19,2342868578,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0140,HC-0278 DIR HC-0140,19,3439595509,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0084,HC-0140 DIR HC-0084,23,955214891,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0140,HC-0084 DIR HC-0140,23,1885572587,10,-48,SNMP/SIAE
28-11-2019 1545,HC-0167,HC-0137 DIR HC-0167,23,2469673554,10,-50,SNMP/SIAE
28-11-2019 1545,HC-0137,HC-0167 DIR HC-0137,23,952735843,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0220,HC-0167 DIR HC-0220,23,1909285819,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0167,HC-0220 DIR HC-0167,23,3242888347,4,-40,SNMP/SIAE
28-11-2019 1545,HC-0376,HC-0137 DIR HC-0376,23,3788947408,22,-36,SNMP/SIAE
28-11-2019 1545,HC-0137,HC-0376 DIR HC-0137,23,2646777986,22,-35,SNMP/SIAE
28-11-2019 1545,HC-0237,HC-0376 DIR HC-0237,19,1026367031,10,-38,SNMP/SIAE
28-11-2019 1545,HC-0376,HC-0237 DIR HC-0376,19,4020465819,10,-35,SNMP/SIAE
28-11-2019 1545,HC-0022,HC-0376 DIR HC-0022,23,2575761695,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0376,HC-0022 DIR HC-0376,23,3142678565,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0386,HC-0376 DIR HC-0386,23,567401064,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0376,HC-0386 DIR HC-0376,23,1002777183,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0149,HC-0022 DIR HC-0149,19,1383198164,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0022,HC-0149 DIR HC-0022,19,812023160,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0081,HC-0137 DIR HC-0081,19,3918482025,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0137,HC-0081 DIR HC-0137,19,3196548545,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0221,HC-0081 DIR HC-0221,23,2408903156,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0081,HC-0221 DIR HC-0081,23,101418135,4,-45,SNMP/SIAE
28-11-2019 1545,HC-0060,HC-0376 DIR HC-0060,24,1401405176,7,-52,SNMP/SIAE
28-11-2019 1545,HC-0376,HC-0060 dir HC-0376,24,3261368167,7,-52,SNMP/SIAE
28-11-2019 1545,HC-0334,HC-0386 DIR HC-0334,15,192424769,10,-33,SNMP/SIAE
28-11-2019 1545,HC-0386,HC-0334 DIR HC-0386,15,2371121436,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0091,HC-0386 DIR HC-0091,23,3801055282,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0386,HC-0091 DIR HC-0386,23,708379074,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0076,HC-0119 DIR HC-0076,23,151629492,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0119,HC-0076 DIR HC-0119,23,3478707503,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0144,HC-0119 DIR HC-0144,24,993093064,7,-51,SNMP/SIAE
28-11-2019 1545,HC-0119,HC-0144 DIR HC-0119,24,249857087,7,-52,SNMP/SIAE
28-11-2019 1545,HC-0124,HC-0144 DIR HC-0124,24,1000231976,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0144,HC-0124 DIR HC-0144,24,3915885973,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0335,HC-0076 DIR HC-0335,24,58025478,7,-46,SNMP/SIAE
28-11-2019 1545,HC-0076,HC-0335 DIR HC-0076,24,1202462847,7,-46,SNMP/SIAE
28-11-2019 1545,HC-0247,HC-0119 DIR HC-0247,27,3721884785,4,-52,SNMP/SIAE
28-11-2019 1545,HC-0119,HC-0247 DIR HC-0119,27,4015066599,4,-50,SNMP/SIAE
28-11-2019 1545,HC-0105,HC-0099 DIR HC-0105,27,3623335424,4,-54,SNMP/SIAE
28-11-2019 1545,HC-0099,HC-0105 DIR HC-0099,27,2415213712,4,-54,SNMP/SIAE
28-11-2019 1545,HC-0161,HC-0099 DIR HC-0161,23,4094876064,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0099,HC-0161 DIR HC-0099,23,3023050447,10,-51,SNMP/SIAE
28-11-2019 1545,HC-0122,HC-0099 DIR HC-0122,19,3135163528,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0099,HC-0122 dir HC-0099,19,256990369,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0169,HC-0161 DIR HC-0169,23,3899683643,4,-40,SNMP/SIAE
28-11-2019 1545,HC-0161,HC-0169 DIR HC-0161,23,3773090946,4,-40,SNMP/SIAE
28-11-2019 1545,HC-0368,HC-0122 dir HC-0368,19,875656692,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0122,HC-0368 dir HC-0122,19,1153609889,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0417,HC-0099 DIR HC-0417,24,3129386002,7,-50,SNMP/SIAE
28-11-2019 1545,HC-0099,HC-0417 DIR HC-0099,24,2642670541,7,-50,SNMP/SIAE
28-11-2019 1545,HC-0053,HC-0417 dir HC-0053,27,815587647,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0417,HC-0053 DIR HC-0417,27,3308579975,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0157,HC-0024 DIR HC-0157,19,2975692390,10,-39,SNMP/SIAE
28-11-2019 1545,HC-0024,HC-0157 DIR HC-0024,19,1473486554,10,-39,SNMP/SIAE
28-11-2019 1545,HC-0026,HC-0293 dir HC-0026,23,2955679233,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0293,HC-0026 dir HC-0293,23,172910055,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0300,HC-0293 DIR HC-0300,19,77461471,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0293,HC-0300 DIR HC-0293,19,2907546896,10,-38,SNMP/SIAE
28-11-2019 1545,HC-0208,HC-0026 DIR HC-0208,19,4246221152,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0026,HC-0208 DIR HC-0026,19,462042844,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0093,HC-0026 DIR HC-0093,23,2816172616,10,-48,SNMP/SIAE
28-11-2019 1545,HC-0026,HC-0093 DIR HC-0026,23,1875474283,10,-48,SNMP/SIAE
28-11-2019 1545,HC-0342,HC-0093 dir HC-0342,24,2560342551,7,-44,SNMP/SIAE
28-11-2019 1545,HC-0093,HC-0342 dir HC-0093,24,1556392916,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0211,HC-0078 DIR HC-0211,19,4250666856,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0078,HC-0211 DIR HC-0078,19,475571427,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0381,HC-0229 DIR HC-0381,19,1775877453,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0229,HC-0381 DIR HC-0229,19,3788610918,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0190,HC-0381 dir HC-0190,23,3918360186,4,-41,SNMP/SIAE
28-11-2019 1545,HC-0381,HC-0190 DIR HC-0381,23,3542117322,4,-41,SNMP/SIAE
28-11-2019 1545,HC-0410,HC-0229 DIR HC-0410,23,3291700718,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0229,HC-0410 DIR HC-0229,23,4221846950,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0380,HC-0174 dir HC-0380,19,3124710900,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0174,HC-0380 DIR HC-0174,19,1432900849,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0297,HC-0380 DIR HC-0297,19,1361520614,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0380,HC-0297 DIR HC-0380,19,1632750927,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0096 dir HC-0373,23,1026061661,22,-35,SNMP/SIAE
28-11-2019 1545,HC-0096,HC-0373 dir HC-0096,23,1378501864,22,-36,SNMP/SIAE
28-11-2019 1545,HC-0374,HC-0096 DIR HC-0374,21,3262333,22,-36,SNMP/SIAE
28-11-2019 1545,HC-0096,HC-0374 DIR HC-0096,21,1412747824,22,-34,SNMP/SIAE
28-11-2019 1545,HC-0051,HC-0373 DIR HC-0051,27,3954534667,4,-50,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0051 DIR HC-0373,27,3248973023,4,-49,SNMP/SIAE
28-11-2019 1545,HC-0034,HC-0373 dir HC-0034,27,1353202624,4,-51,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0034 dir HC-0373,27,3797360820,4,-51,SNMP/SIAE
28-11-2019 1545,HC-0385,HC-0374 dir HC-0385,21,3348500759,22,-35,SNMP/SIAE
28-11-2019 1545,HC-0374,HC-0385 dir HC-0374,21,2285995491,22,-34,SNMP/SIAE
28-11-2019 1545,HC-0048,HC-0385 DIR HC-0048,19,4191137237,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0385,HC-0048 DIR HC-0385,19,2619041278,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0330,HC-0373 DIR HC-0330,24,4157611081,7,-48,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0330 DIR HC-0373,24,2742764492,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0336,HC-0374 dir HC-0336,24,237312594,7,-51,SNMP/SIAE
28-11-2019 1545,HC-0374,HC-0336 dir HC-0374,24,732493970,7,-51,SNMP/SIAE
28-11-2019 1545,HC-0005,HC-0374 DIR HC-0005,23,301443184,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0374,HC-0005 DIR HC-0374,23,3285291975,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0173,HC-0373 dir HC-0173,27,968484633,4,-45,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0173 dir HC-0373,27,3725924706,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0357,HC-0373 dir HC-0357,23,1372730219,4,-43,SNMP/SIAE
28-11-2019 1545,HC-0373,HC-0357 dir HC-0373,23,4170689058,4,-43,SNMP/SIAE
28-11-2019 1545,HC-0412,HC-0096 DIR HC-0412,27,2773844867,4,-45,SNMP/SIAE
28-11-2019 1545,HC-0096,HC-0412 DIR HC-0096,27,2312539973,4,-45,SNMP/SIAE
28-11-2019 1545,HC-0077,HC-0005 DIR HC-0077,19,734144538,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0005,HC-0077 DIR HC-0005,19,1423490830,10,-42,SNMP/SIAE
28-11-2019 1545,HC-0132,HC-0077 dir HC-0132,24,91293815,7,-44,SNMP/SIAE
28-11-2019 1545,HC-0077,HC-0132 dir HC-0077,24,3071856052,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0328,HC-0132 DIR HC-0328,23,1372253279,4,-40,SNMP/SIAE
28-11-2019 1545,HC-0132,HC-0328 DIR HC-0132,23,3812179872,4,-41,SNMP/SIAE
28-11-2019 1545,HC-0404,HC-0330 DIR HC-0404,27,905528,4,-43,SNMP/SIAE
28-11-2019 1545,HC-0330,HC-0404 DIR HC-0330,27,2812376166,4,-44,SNMP/SIAE
28-11-2019 1545,HC-0370,HC-0196 DIR HC-0370,17,2901969310,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0196,HC-0370 DIR HC-0196,17,2592467822,10,-35,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0367 DIR HC-0375,22,1972446047,22,-35,SNMP/SIAE
28-11-2019 1545,HC-0367,HC-0375 dir HC-0367,22,924037694,22,-36,SNMP/SIAE
28-11-2019 1545,HC-0166,HC-0375 dir HC-0166,19,4293895191,22,-38,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0166 DIR HC-0375,19,3449485539,22,-37,SNMP/SIAE
28-11-2019 1545,HC-0002,HC-0166 dir HC-0002,19,528896350,10,-39,SNMP/SIAE
28-11-2019 1545,HC-0166,HC-0002 dir HC-0166,19,2075466314,10,-38,SNMP/SIAE
28-11-2019 1545,HC-0156,HC-0166 DIR HC-0156,24,135014132,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0166,HC-0156 DIR HC-0166,24,4252383892,7,-46,SNMP/SIAE
28-11-2019 1545,HC-0241,HC-0166 DIR HC-0241,24,337695094,7,-50,SNMP/SIAE
28-11-2019 1545,HC-0166,HC-0241 DIR HC-0166,24,1729028548,7,-52,SNMP/SIAE
28-11-2019 1545,HC-0192,HC-0156 DIR HC-0192,23,2017999359,4,-55,SNMP/SIAE
28-11-2019 1545,HC-0156,HC-0192 DIR HC-0156,23,1845996663,4,-53,SNMP/SIAE
28-11-2019 1545,HC-0165,HC-0241 DIR HC-0165,19,3127872860,10,-37,SNMP/SIAE
28-11-2019 1545,HC-0241,HC-0165 DIR HC-0241,19,2121404841,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0388,HC-0375 DIR HC-0388,27,19440659,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0388 DIR HC-0375,27,1501634190,4,-47,SNMP/SIAE
28-11-2019 1545,HC-0262,HC-0388 DIR HC-0262,9,3496389877,10,-35,SNMP/SIAE
28-11-2019 1545,HC-0388,HC-0262 DIR HC-0388,9,1337074070,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0210,HC-0375 DIR HC-0210,23,381955935,22,-38,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0210 DIR HC-0375,23,2324249059,22,-39,SNMP/SIAE
28-11-2019 1545,HC-0346,HC-0210 DIR HC-0346,23,2186398196,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0210,HC-0346 DIR HC-0210,23,4208432830,10,-45,SNMP/SIAE
28-11-2019 1545,HC-0185,HC-0002 DIR HC-0185,19,3783989011,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0002,HC-0185 DIR HC-0002,19,3628336216,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0143,HC-0185 DIR HC-0143,23,2904829498,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0185,HC-0143 DIR HC-0185,23,3758924182,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0332,HC-0375 DIR HC-0332,23,1784548816,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0332 DIR HC-0375,23,1536501634,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0215,HC-0375 DIR HC-0215,24,3053317593,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0215 DIR HC-0375,24,3201200404,7,-45,SNMP/SIAE
28-11-2019 1545,HC-0135,HC-0215 DIR HC-0135,19,4074030256,10,-44,SNMP/SIAE
28-11-2019 1545,HC-0215,HC-0135 DIR HC-0215,19,1058673187,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0243,HC-0375 DIR HC-0243,23,596747942,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0375,HC-0243 DIR HC-0375,23,626943964,4,-43,SNMP/SIAE
28-11-2019 1545,HC-0191,HC-0210 DIR HC-0191,23,3676098174,4,-47,SNMP/SIAE
28-11-2019 1545,HC-0210,HC-0191 DIR HC-0210,23,1881680197,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0187,HC-0166 DIR HC-0187,23,861896044,10,-46,SNMP/SIAE
28-11-2019 1545,HC-0166,HC-0187 DIR HC-0166,23,2302989406,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0049,HC-0210 DIR HC-0049,23,78125928,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0210,HC-0049 DIR HC-0210,23,130302397,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0371,HC-0269 DIR HC-0371,19,1910874254,10,-39,SNMP/SIAE
28-11-2019 1545,HC-0269,HC-0371 DIR HC-0269,19,2965637985,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0037,HC-0249 DIR HC-0037,24,412975724,7,-48,SNMP/SIAE
28-11-2019 1545,HC-0249,HC-0037 DIR HC-0249,24,1322922191,7,-48,SNMP/SIAE
28-11-2019 1545,HC-0204,HC-0249 DIR HC-0204,19,1829682182,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0249,HC-0204 DIR HC-0249,19,2751818669,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0198,HC-0204 DIR HC-0198,23,897187910,10,-52,SNMP/SIAE
28-11-2019 1545,HC-0204,HC-0198 DIR HC-0204,23,2590836372,10,-51,SNMP/SIAE
28-11-2019 1545,HC-0031,HC-0176 DIR HC-0031,19,2985503195,10,-38,SNMP/SIAE
28-11-2019 1545,HC-0176,HC-0031 DIR HC-0176,19,2471438508,10,-38,SNMP/SIAE
28-11-2019 1545,HC-0295,HC-0176 DIR HC-0295,17,2724253878,10,-36,SNMP/SIAE
28-11-2019 1545,HC-0176,HC-0295 DIR HC-0176,17,4120697365,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0129,HC-0009 DIR HC-0129,23,4209995394,4,-79,SNMP/SIAE
28-11-2019 1545,HC-0009,HC-0129 DIR HC-0009,23,876448716,4,-75,SNMP/SIAE
28-11-2019 1545,HC-0219,HC-0009 DIR HC-0219,19,438744969,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0009,HC-0219 DIR HC-0009,19,2066500951,10,-40,SNMP/SIAE
28-11-2019 1545,HC-0178,HC-0256 DIR HC-0178,20,1510293442,22,-29,SNMP/SIAE
28-11-2019 1545,HC-0256,HC-0178 dir HC-0256,23,1761044781,22,-32,SNMP/SIAE
28-11-2019 1545,HC-0147,HC-0178 DIR HC-0147,23,125563827,4,-41,SNMP/SIAE
28-11-2019 1545,HC-0178,HC-0147 DIR HC-0178,23,2839279597,4,-42,SNMP/SIAE
28-11-2019 1545,HC-0273,HC-0178 dir HC-0273,27,813689232,4,-53,SNMP/SIAE
28-11-2019 1545,HC-0178,HC-0273 dir HC-0178,27,2780087526,4,-53,SNMP/SIAE
28-11-2019 1545,HC-0223,HC-0178 dir HC-0223,18,3491459558,22,-35,SNMP/SIAE
28-11-2019 1545,HC-0178,HC-0223 dir HC-0178,18,4081276385,22,-34,SNMP/SIAE
28-11-2019 1545,HC-0323,HC-0223 DIR HC-0323,23,2880236005,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0223,HC-0323 DIR HC-0223,23,2273693680,10,-48,SNMP/SIAE
28-11-2019 1545,HC-0017,HC-0256 DIR HC-0017,24,3207863496,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0256,HC-0017 DIR HC-0256,24,1479868917,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0316,HC-0256 dir HC-0316,24,878791120,7,-53,SNMP/SIAE
28-11-2019 1545,HC-0256,HC-0316 dir HC-0256,24,2728170829,7,-53,SNMP/SIAE
28-11-2019 1545,HC-0212,HC-0256 dir HC-0212,23,3464704770,10,-47,SNMP/SIAE
28-11-2019 1545,HC-0256,HC-0212 dir HC-0256,23,2934391163,10,-48,SNMP/SIAE
28-11-2019 1545,HC-0261,HC-0256 dir HC-0261,23,2597321527,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0256,HC-0261 dir HC-0256,23,2208780156,10,-50,SNMP/SIAE
28-11-2019 1545,HC-0033,HC-0223 DIR HC-0033,23,4010573090,4,-44,SNMP/SIAE
28-11-2019 1545,HC-0223,HC-0033 DIR HC-0223,23,3389073336,4,-43,SNMP/SIAE
28-11-2019 1545,HC-0234,HC-0323 DIR HC-0234,23,1730546709,4,-39,SNMP/SIAE
28-11-2019 1545,HC-0323,HC-0234 DIR HC-0323,23,3083927024,4,-46,SNMP/SIAE
28-11-2019 1545,HC-0019,HC-0323 DIR HC-0019,17,177165058,10,-34,SNMP/SIAE
28-11-2019 1545,HC-0323,HC-0019 DIR HC-0323,17,1470658721,10,-33,SNMP/SIAE
28-11-2019 1545,HC-0338,HC-0327 DIR HC-0338,19,1155621932,10,-39,SNMP/SIAE
28-11-2019 1545,HC-0327,HC-0338 DIR HC-0327,19,3479668515,10,-41,SNMP/SIAE
28-11-2019 1545,HC-0364,HC-0327 dir HC-0364,19,2910785480,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0327,HC-0364 dir HC-0327,19,4044082490,10,-43,SNMP/SIAE
28-11-2019 1545,HC-0242,HC-0264 DIR HC-0242,24,3312819278,7,-49,SNMP/SIAE
28-11-2019 1545,HC-0264,HC-0242 DIR HC-0264,24,4284805513,7,-47,SNMP/SIAE
28-11-2019 1545,HC-0253,HC-0264 DIR HC-0253,23,3487715916,10,-49,SNMP/SIAE
28-11-2019 1545,HC-0264,HC-0253 DIR HC-0264,23,3769956136,10,-49,SNMP/SIAE
