event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1530,HC-0376,HC-0386 DIR HC-0376,23,650723419,10,-46,SNMP/SIAE
28-11-2019 1530,HC-0149,HC-0022 DIR HC-0149,19,1382031176,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0022,HC-0149 DIR HC-0022,19,801204258,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0081,HC-0137 DIR HC-0081,19,3897890764,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0137,HC-0081 DIR HC-0137,19,2921912533,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0221,HC-0081 DIR HC-0221,23,2404080426,4,-47,SNMP/SIAE
28-11-2019 1530,HC-0081,HC-0221 DIR HC-0081,23,328489,4,-47,SNMP/SIAE
28-11-2019 1530,HC-0060,HC-0376 DIR HC-0060,24,1392586392,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0376,HC-0060 dir HC-0376,24,3153712326,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0334,HC-0386 DIR HC-0334,15,191508389,10,-33,SNMP/SIAE
28-11-2019 1530,HC-0386,HC-0334 DIR HC-0386,15,2360483929,10,-34,SNMP/SIAE
28-11-2019 1530,HC-0091,HC-0386 DIR HC-0091,23,3795339157,4,-42,SNMP/SIAE
28-11-2019 1530,HC-0386,HC-0091 DIR HC-0386,23,697125212,4,-42,SNMP/SIAE
28-11-2019 1530,HC-0076,HC-0119 DIR HC-0076,23,144637657,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0119,HC-0076 DIR HC-0119,23,3399228797,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0144,HC-0119 DIR HC-0144,24,980644749,7,-51,SNMP/SIAE
28-11-2019 1530,HC-0119,HC-0144 DIR HC-0119,24,91649035,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0124,HC-0144 DIR HC-0124,24,988920313,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0144,HC-0124 DIR HC-0144,24,3758250221,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0335,HC-0076 DIR HC-0335,24,55903333,7,-46,SNMP/SIAE
28-11-2019 1530,HC-0076,HC-0335 DIR HC-0076,24,1199259035,7,-46,SNMP/SIAE
28-11-2019 1530,HC-0247,HC-0119 DIR HC-0247,27,3714812750,4,-52,SNMP/SIAE
28-11-2019 1530,HC-0119,HC-0247 DIR HC-0119,27,4011886906,4,-50,SNMP/SIAE
28-11-2019 1530,HC-0105,HC-0099 DIR HC-0105,27,3566793601,4,-54,SNMP/SIAE
28-11-2019 1530,HC-0099,HC-0105 DIR HC-0099,27,2247525972,4,-54,SNMP/SIAE
28-11-2019 1530,HC-0161,HC-0099 DIR HC-0161,23,3948838531,10,-47,SNMP/SIAE
28-11-2019 1530,HC-0099,HC-0161 DIR HC-0099,23,2930382451,10,-49,SNMP/SIAE
28-11-2019 1530,HC-0122,HC-0099 DIR HC-0122,19,2846807453,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0099,HC-0122 dir HC-0099,19,2834703452,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0169,HC-0161 DIR HC-0169,23,3767539602,4,-40,SNMP/SIAE
28-11-2019 1530,HC-0161,HC-0169 DIR HC-0161,23,3741948437,4,-40,SNMP/SIAE
28-11-2019 1530,HC-0368,HC-0122 dir HC-0368,19,593561981,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0122,HC-0368 dir HC-0122,19,3732216085,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0417,HC-0099 DIR HC-0417,24,2994076710,7,-50,SNMP/SIAE
28-11-2019 1530,HC-0099,HC-0417 DIR HC-0099,24,2626870230,7,-49,SNMP/SIAE
28-11-2019 1530,HC-0053,HC-0417 dir HC-0053,27,681799297,4,-42,SNMP/SIAE
28-11-2019 1530,HC-0417,HC-0053 DIR HC-0417,27,3293255068,4,-42,SNMP/SIAE
28-11-2019 1530,HC-0157,HC-0024 DIR HC-0157,19,2972617957,10,-39,SNMP/SIAE
28-11-2019 1530,HC-0024,HC-0157 DIR HC-0024,19,1469122076,10,-39,SNMP/SIAE
28-11-2019 1530,HC-0026,HC-0293 dir HC-0026,23,2868403684,10,-46,SNMP/SIAE
28-11-2019 1530,HC-0293,HC-0026 dir HC-0293,23,3612741995,10,-47,SNMP/SIAE
28-11-2019 1530,HC-0300,HC-0293 DIR HC-0300,19,73952682,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0293,HC-0300 DIR HC-0293,19,2902230533,10,-38,SNMP/SIAE
28-11-2019 1530,HC-0208,HC-0026 DIR HC-0208,19,4228088881,10,-41,SNMP/SIAE
28-11-2019 1530,HC-0026,HC-0208 DIR HC-0026,19,276783428,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0093,HC-0026 DIR HC-0093,23,2769895496,10,-48,SNMP/SIAE
28-11-2019 1530,HC-0026,HC-0093 DIR HC-0026,23,1300273749,10,-48,SNMP/SIAE
28-11-2019 1530,HC-0342,HC-0093 dir HC-0342,24,2540684277,7,-44,SNMP/SIAE
28-11-2019 1530,HC-0093,HC-0342 dir HC-0093,24,1291657815,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0211,HC-0078 DIR HC-0211,19,3382294883,10,-41,SNMP/SIAE
28-11-2019 1530,HC-0078,HC-0211 DIR HC-0078,19,2455427534,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0381,HC-0229 DIR HC-0381,19,1755083867,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0229,HC-0381 DIR HC-0229,19,3674956566,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0190,HC-0381 dir HC-0190,23,3913320264,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0381,HC-0190 DIR HC-0381,23,3539421521,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0410,HC-0229 DIR HC-0410,23,3111706786,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0229,HC-0410 DIR HC-0229,23,3945205724,10,-41,SNMP/SIAE
28-11-2019 1530,HC-0380,HC-0174 dir HC-0380,19,2685564520,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0174,HC-0380 DIR HC-0174,19,4106558249,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0297,HC-0380 DIR HC-0297,19,1346433133,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0380,HC-0297 DIR HC-0380,19,1446826740,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0096 dir HC-0373,23,858477860,22,-35,SNMP/SIAE
28-11-2019 1530,HC-0096,HC-0373 dir HC-0096,23,961038265,22,-36,SNMP/SIAE
28-11-2019 1530,HC-0374,HC-0096 DIR HC-0374,21,3578658411,22,-37,SNMP/SIAE
28-11-2019 1530,HC-0096,HC-0374 DIR HC-0096,21,3059443735,22,-35,SNMP/SIAE
28-11-2019 1530,HC-0051,HC-0373 DIR HC-0051,27,3954156712,4,-50,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0051 DIR HC-0373,27,3235697443,4,-50,SNMP/SIAE
28-11-2019 1530,HC-0034,HC-0373 dir HC-0034,27,1342832565,4,-52,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0034 dir HC-0373,27,3638035441,4,-51,SNMP/SIAE
28-11-2019 1530,HC-0385,HC-0374 dir HC-0385,21,2880068314,22,-35,SNMP/SIAE
28-11-2019 1530,HC-0374,HC-0385 dir HC-0374,21,502232438,22,-34,SNMP/SIAE
28-11-2019 1530,HC-0048,HC-0385 DIR HC-0048,19,4153275699,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0385,HC-0048 DIR HC-0385,19,2162193224,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0330,HC-0373 DIR HC-0330,24,4146668418,7,-48,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0330 DIR HC-0373,24,2605703112,7,-47,SNMP/SIAE
28-11-2019 1530,HC-0336,HC-0374 dir HC-0336,24,234860477,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0374,HC-0336 dir HC-0374,24,718534700,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0005,HC-0374 DIR HC-0005,23,85511237,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0374,HC-0005 DIR HC-0374,23,2608311276,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0173,HC-0373 dir HC-0173,27,844640473,4,-45,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0173 dir HC-0373,27,3709361390,4,-46,SNMP/SIAE
28-11-2019 1530,HC-0357,HC-0373 dir HC-0357,23,1366506808,4,-44,SNMP/SIAE
28-11-2019 1530,HC-0373,HC-0357 dir HC-0373,23,4156660601,4,-44,SNMP/SIAE
28-11-2019 1530,HC-0412,HC-0096 DIR HC-0412,27,2670495796,4,-51,SNMP/SIAE
28-11-2019 1530,HC-0096,HC-0412 DIR HC-0096,27,1966960372,4,-52,SNMP/SIAE
28-11-2019 1530,HC-0077,HC-0005 DIR HC-0077,19,537604005,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0005,HC-0077 DIR HC-0005,19,970251175,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0132,HC-0077 dir HC-0132,24,30383052,7,-44,SNMP/SIAE
28-11-2019 1530,HC-0077,HC-0132 dir HC-0077,24,2622190820,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0328,HC-0132 DIR HC-0328,23,1312035130,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0132,HC-0328 DIR HC-0132,23,3362551989,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0404,HC-0330 DIR HC-0404,27,4286527374,4,-44,SNMP/SIAE
28-11-2019 1530,HC-0330,HC-0404 DIR HC-0330,27,2675749784,4,-44,SNMP/SIAE
28-11-2019 1530,HC-0370,HC-0196 DIR HC-0370,17,2884140308,10,-34,SNMP/SIAE
28-11-2019 1530,HC-0196,HC-0370 DIR HC-0196,17,2493476224,10,-35,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0367 DIR HC-0375,22,1485213549,22,-35,SNMP/SIAE
28-11-2019 1530,HC-0367,HC-0375 dir HC-0367,22,467123559,22,-36,SNMP/SIAE
28-11-2019 1530,HC-0166,HC-0375 dir HC-0166,19,3984630955,22,-37,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0166 DIR HC-0375,19,3312326823,22,-36,SNMP/SIAE
28-11-2019 1530,HC-0002,HC-0166 dir HC-0002,19,389446430,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0166,HC-0002 dir HC-0166,19,2057812108,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0156,HC-0166 DIR HC-0156,24,110296447,7,-46,SNMP/SIAE
28-11-2019 1530,HC-0166,HC-0156 DIR HC-0166,24,4236782231,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0241,HC-0166 DIR HC-0241,24,335468162,7,-50,SNMP/SIAE
28-11-2019 1530,HC-0166,HC-0241 DIR HC-0166,24,1716949824,7,-52,SNMP/SIAE
28-11-2019 1530,HC-0192,HC-0156 DIR HC-0192,23,1996626886,4,-54,SNMP/SIAE
28-11-2019 1530,HC-0156,HC-0192 DIR HC-0156,23,1834486888,4,-54,SNMP/SIAE
28-11-2019 1530,HC-0165,HC-0241 DIR HC-0165,19,3126196754,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0241,HC-0165 DIR HC-0241,19,2109515415,10,-36,SNMP/SIAE
28-11-2019 1530,HC-0388,HC-0375 DIR HC-0388,27,14177940,4,-47,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0388 DIR HC-0375,27,1490506205,4,-48,SNMP/SIAE
28-11-2019 1530,HC-0262,HC-0388 DIR HC-0262,9,3495905336,10,-35,SNMP/SIAE
28-11-2019 1530,HC-0388,HC-0262 DIR HC-0388,9,1326331383,10,-34,SNMP/SIAE
28-11-2019 1530,HC-0210,HC-0375 DIR HC-0210,23,245638258,22,-37,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0210 DIR HC-0375,23,2241489520,22,-38,SNMP/SIAE
28-11-2019 1530,HC-0346,HC-0210 DIR HC-0346,23,2170180960,10,-44,SNMP/SIAE
28-11-2019 1530,HC-0210,HC-0346 DIR HC-0210,23,4147689305,10,-42,SNMP/SIAE
28-11-2019 1530,HC-0185,HC-0002 DIR HC-0185,19,3646313442,10,-49,SNMP/SIAE
28-11-2019 1530,HC-0002,HC-0185 DIR HC-0002,19,3611306928,10,-48,SNMP/SIAE
28-11-2019 1530,HC-0143,HC-0185 DIR HC-0143,23,2902523373,4,-46,SNMP/SIAE
28-11-2019 1530,HC-0185,HC-0143 DIR HC-0185,23,3747317861,4,-47,SNMP/SIAE
28-11-2019 1530,HC-0332,HC-0375 DIR HC-0332,23,1783347554,10,-51,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0332 DIR HC-0375,23,1525387424,10,-50,SNMP/SIAE
28-11-2019 1530,HC-0215,HC-0375 DIR HC-0215,24,3042189569,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0215 DIR HC-0375,24,3165039983,7,-45,SNMP/SIAE
28-11-2019 1530,HC-0135,HC-0215 DIR HC-0135,19,4065324311,10,-44,SNMP/SIAE
28-11-2019 1530,HC-0215,HC-0135 DIR HC-0215,19,1023633184,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0243,HC-0375 DIR HC-0243,23,594904711,4,-43,SNMP/SIAE
28-11-2019 1530,HC-0375,HC-0243 DIR HC-0375,23,614864817,4,-43,SNMP/SIAE
28-11-2019 1530,HC-0191,HC-0210 DIR HC-0191,23,3674367450,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0210,HC-0191 DIR HC-0210,23,1870231471,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0187,HC-0166 DIR HC-0187,23,860719824,10,-46,SNMP/SIAE
28-11-2019 1530,HC-0166,HC-0187 DIR HC-0166,23,2292169372,10,-46,SNMP/SIAE
28-11-2019 1530,HC-0049,HC-0210 DIR HC-0049,23,4257045050,10,-45,SNMP/SIAE
28-11-2019 1530,HC-0210,HC-0049 DIR HC-0210,23,99338489,10,-45,SNMP/SIAE
28-11-2019 1530,HC-0371,HC-0269 DIR HC-0371,19,1877767417,10,-39,SNMP/SIAE
28-11-2019 1530,HC-0269,HC-0371 DIR HC-0269,19,2776702625,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0037,HC-0249 DIR HC-0037,24,31488788,7,-48,SNMP/SIAE
28-11-2019 1530,HC-0249,HC-0037 DIR HC-0249,24,223667058,7,-48,SNMP/SIAE
28-11-2019 1530,HC-0204,HC-0249 DIR HC-0204,19,1810500838,10,-41,SNMP/SIAE
28-11-2019 1530,HC-0249,HC-0204 DIR HC-0249,19,2535641818,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0198,HC-0204 DIR HC-0198,23,894642414,10,-52,SNMP/SIAE
28-11-2019 1530,HC-0204,HC-0198 DIR HC-0204,23,2589049205,10,-51,SNMP/SIAE
28-11-2019 1530,HC-0031,HC-0176 DIR HC-0031,19,2979776447,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0176,HC-0031 DIR HC-0176,19,2470195029,10,-37,SNMP/SIAE
28-11-2019 1530,HC-0295,HC-0176 DIR HC-0295,17,2722835546,10,-35,SNMP/SIAE
28-11-2019 1530,HC-0176,HC-0295 DIR HC-0176,17,4119148278,10,-34,SNMP/SIAE
28-11-2019 1530,HC-0129,HC-0009 DIR HC-0129,23,4199977677,4,-78,SNMP/SIAE
28-11-2019 1530,HC-0009,HC-0129 DIR HC-0009,23,747772333,4,-76,SNMP/SIAE
28-11-2019 1530,HC-0219,HC-0009 DIR HC-0219,19,304770454,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0009,HC-0219 DIR HC-0009,19,2060150978,10,-40,SNMP/SIAE
28-11-2019 1530,HC-0178,HC-0256 DIR HC-0178,20,1462158167,22,-30,SNMP/SIAE
28-11-2019 1530,HC-0256,HC-0178 dir HC-0256,23,1368538402,22,-32,SNMP/SIAE
28-11-2019 1530,HC-0147,HC-0178 DIR HC-0147,23,108113983,4,-41,SNMP/SIAE
28-11-2019 1530,HC-0178,HC-0147 DIR HC-0178,23,2684366600,4,-42,SNMP/SIAE
28-11-2019 1530,HC-0273,HC-0178 dir HC-0273,27,812664496,4,-53,SNMP/SIAE
28-11-2019 1530,HC-0178,HC-0273 dir HC-0178,27,2770811958,4,-53,SNMP/SIAE
28-11-2019 1530,HC-0223,HC-0178 dir HC-0223,18,3462909817,22,-35,SNMP/SIAE
28-11-2019 1530,HC-0178,HC-0223 dir HC-0178,18,3835543851,22,-34,SNMP/SIAE
28-11-2019 1530,HC-0323,HC-0223 DIR HC-0323,23,2862812793,10,-47,SNMP/SIAE
28-11-2019 1530,HC-0223,HC-0323 DIR HC-0223,23,2129598850,10,-48,SNMP/SIAE
28-11-2019 1530,HC-0017,HC-0256 DIR HC-0017,24,3083098856,7,-47,SNMP/SIAE
28-11-2019 1530,HC-0256,HC-0017 DIR HC-0256,24,1256624142,7,-47,SNMP/SIAE
28-11-2019 1530,HC-0316,HC-0256 dir HC-0316,24,873524682,7,-53,SNMP/SIAE
28-11-2019 1530,HC-0256,HC-0316 dir HC-0256,24,2719058993,7,-53,SNMP/SIAE
28-11-2019 1530,HC-0212,HC-0256 dir HC-0212,23,3460113297,10,-47,SNMP/SIAE
28-11-2019 1530,HC-0256,HC-0212 dir HC-0256,23,2877401681,10,-48,SNMP/SIAE
28-11-2019 1530,HC-0261,HC-0256 dir HC-0261,23,2445322974,10,-50,SNMP/SIAE
28-11-2019 1530,HC-0256,HC-0261 dir HC-0256,23,1992435939,10,-50,SNMP/SIAE
28-11-2019 1530,HC-0033,HC-0223 DIR HC-0033,23,4004015287,4,-44,SNMP/SIAE
28-11-2019 1530,HC-0223,HC-0033 DIR HC-0223,23,3318310348,4,-43,SNMP/SIAE
28-11-2019 1530,HC-0234,HC-0323 DIR HC-0234,23,1728049539,4,-39,SNMP/SIAE
28-11-2019 1530,HC-0323,HC-0234 DIR HC-0323,23,3073904587,4,-46,SNMP/SIAE
28-11-2019 1530,HC-0019,HC-0323 DIR HC-0019,17,174948534,10,-34,SNMP/SIAE
28-11-2019 1530,HC-0323,HC-0019 DIR HC-0323,17,1460318210,10,-33,SNMP/SIAE
28-11-2019 1530,HC-0338,HC-0327 DIR HC-0338,19,1132628169,10,-39,SNMP/SIAE
28-11-2019 1530,HC-0327,HC-0338 DIR HC-0327,19,3276392661,10,-41,SNMP/SIAE
28-11-2019 1530,HC-0364,HC-0327 dir HC-0364,19,2330707987,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0327,HC-0364 dir HC-0327,19,2589789834,10,-43,SNMP/SIAE
28-11-2019 1530,HC-0242,HC-0264 DIR HC-0242,24,2991031344,7,-49,SNMP/SIAE
28-11-2019 1530,HC-0264,HC-0242 DIR HC-0264,24,3957639640,7,-47,SNMP/SIAE
28-11-2019 1530,HC-0253,HC-0264 DIR HC-0253,23,3464870300,10,-49,SNMP/SIAE
28-11-2019 1530,HC-0264,HC-0253 DIR HC-0264,23,3544788531,10,-49,SNMP/SIAE
