event_date,nodo_id,element_identifier,power_level,transmission_bit_rate,dl_modulation,rltavg,nbi_sys
28-11-2019 1315,HC-0140,HC-0278 DIR HC-0140,19,2623748525,10,-38,SNMP/SIAE
28-11-2019 1315,HC-0084,HC-0140 DIR HC-0084,23,943613102,10,-45,SNMP/SIAE
28-11-2019 1315,HC-0140,HC-0084 DIR HC-0140,23,1846582924,10,-45,SNMP/SIAE
28-11-2019 1315,HC-0167,HC-0137 DIR HC-0167,23,2170298028,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0137,HC-0167 DIR HC-0137,23,3134554487,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0220,HC-0167 DIR HC-0220,23,1823892222,4,-39,SNMP/SIAE
28-11-2019 1315,HC-0167,HC-0220 DIR HC-0167,23,2823314731,4,-38,SNMP/SIAE
28-11-2019 1315,HC-0376,HC-0137 DIR HC-0376,23,1403843424,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0137,HC-0376 DIR HC-0137,23,3040518643,22,-34,SNMP/SIAE
28-11-2019 1315,HC-0237,HC-0376 DIR HC-0237,19,4010086676,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0376,HC-0237 DIR HC-0376,19,3498695405,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0022,HC-0376 DIR HC-0022,23,2132823111,10,-46,SNMP/SIAE
28-11-2019 1315,HC-0376,HC-0022 DIR HC-0376,23,4271782189,10,-46,SNMP/SIAE
28-11-2019 1315,HC-0386,HC-0376 DIR HC-0386,23,198518304,10,-46,SNMP/SIAE
28-11-2019 1315,HC-0376,HC-0386 DIR HC-0376,23,3120537951,10,-46,SNMP/SIAE
28-11-2019 1315,HC-0149,HC-0022 DIR HC-0149,19,1371427224,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0022,HC-0149 DIR HC-0022,19,701059452,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0081,HC-0137 DIR HC-0081,19,3719276241,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0137,HC-0081 DIR HC-0137,19,609608483,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0221,HC-0081 DIR HC-0221,23,2386312608,4,-45,SNMP/SIAE
28-11-2019 1315,HC-0081,HC-0221 DIR HC-0081,23,4049417891,4,-44,SNMP/SIAE
28-11-2019 1315,HC-0060,HC-0376 DIR HC-0060,24,1198861590,7,-51,SNMP/SIAE
28-11-2019 1315,HC-0376,HC-0060 dir HC-0376,24,733671511,7,-52,SNMP/SIAE
28-11-2019 1315,HC-0334,HC-0386 DIR HC-0334,15,175498961,10,-33,SNMP/SIAE
28-11-2019 1315,HC-0386,HC-0334 DIR HC-0386,15,2149733129,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0091,HC-0386 DIR HC-0091,23,3768853425,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0386,HC-0091 DIR HC-0386,23,583014361,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0076,HC-0119 DIR HC-0076,23,38654372,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0119,HC-0076 DIR HC-0119,23,2369729200,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0144,HC-0119 DIR HC-0144,24,854520480,7,-51,SNMP/SIAE
28-11-2019 1315,HC-0119,HC-0144 DIR HC-0119,24,3233754136,7,-52,SNMP/SIAE
28-11-2019 1315,HC-0124,HC-0144 DIR HC-0124,24,872987627,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0144,HC-0124 DIR HC-0144,24,2610508736,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0335,HC-0076 DIR HC-0335,24,5770905,7,-46,SNMP/SIAE
28-11-2019 1315,HC-0076,HC-0335 DIR HC-0076,24,610853672,7,-46,SNMP/SIAE
28-11-2019 1315,HC-0247,HC-0119 DIR HC-0247,27,3650699619,4,-52,SNMP/SIAE
28-11-2019 1315,HC-0119,HC-0247 DIR HC-0119,27,3971850736,4,-50,SNMP/SIAE
28-11-2019 1315,HC-0105,HC-0099 DIR HC-0105,27,3422243183,4,-54,SNMP/SIAE
28-11-2019 1315,HC-0099,HC-0105 DIR HC-0099,27,957685206,4,-54,SNMP/SIAE
28-11-2019 1315,HC-0161,HC-0099 DIR HC-0161,23,2396929121,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0099,HC-0161 DIR HC-0099,23,3110002345,10,-49,SNMP/SIAE
28-11-2019 1315,HC-0122,HC-0099 DIR HC-0122,19,485118057,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0099,HC-0122 dir HC-0099,19,1207238698,10,-38,SNMP/SIAE
28-11-2019 1315,HC-0169,HC-0161 DIR HC-0169,23,2471544161,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0161,HC-0169 DIR HC-0161,23,2336112276,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0368,HC-0122 dir HC-0368,19,2570922795,10,-38,SNMP/SIAE
28-11-2019 1315,HC-0122,HC-0368 dir HC-0122,19,2179084382,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0417,HC-0099 DIR HC-0417,24,1795448908,7,-50,SNMP/SIAE
28-11-2019 1315,HC-0099,HC-0417 DIR HC-0099,24,2377745206,7,-50,SNMP/SIAE
28-11-2019 1315,HC-0053,HC-0417 dir HC-0053,27,3798657109,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0417,HC-0053 DIR HC-0417,27,3214029916,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0157,HC-0024 DIR HC-0157,19,2901096546,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0024,HC-0157 DIR HC-0024,19,1272939791,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0026,HC-0293 dir HC-0026,23,1734341166,10,-46,SNMP/SIAE
28-11-2019 1315,HC-0293,HC-0026 dir HC-0293,23,803362792,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0300,HC-0293 DIR HC-0300,19,31965039,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0293,HC-0300 DIR HC-0293,19,2689649615,10,-38,SNMP/SIAE
28-11-2019 1315,HC-0208,HC-0026 DIR HC-0208,19,3706670199,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0026,HC-0208 DIR HC-0026,19,318112542,10,-40,SNMP/SIAE
28-11-2019 1315,HC-0093,HC-0026 DIR HC-0093,23,2289915067,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0026,HC-0093 DIR HC-0026,23,4163907862,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0342,HC-0093 dir HC-0342,24,2240880902,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0093,HC-0342 dir HC-0093,24,2494434779,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0211,HC-0078 DIR HC-0211,19,217294181,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0078,HC-0211 DIR HC-0078,19,3706144374,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0381,HC-0229 DIR HC-0381,19,1406586249,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0229,HC-0381 DIR HC-0229,19,2126466468,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0190,HC-0381 dir HC-0190,23,3793019237,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0381,HC-0190 DIR HC-0381,23,3311648622,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0410,HC-0229 DIR HC-0410,23,1540395914,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0229,HC-0410 DIR HC-0229,23,1928476019,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0380,HC-0174 dir HC-0380,19,3720149519,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0174,HC-0380 DIR HC-0174,19,1689573478,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0297,HC-0380 DIR HC-0297,19,1200046569,10,-40,SNMP/SIAE
28-11-2019 1315,HC-0380,HC-0297 DIR HC-0380,19,3876531464,10,-40,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0096 dir HC-0373,23,3422578473,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0096,HC-0373 dir HC-0096,23,511381380,22,-36,SNMP/SIAE
28-11-2019 1315,HC-0374,HC-0096 DIR HC-0374,21,2716869494,22,-37,SNMP/SIAE
28-11-2019 1315,HC-0096,HC-0374 DIR HC-0096,21,1878882576,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0051,HC-0373 DIR HC-0051,27,3949885405,4,-50,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0051 DIR HC-0373,27,3103530505,4,-49,SNMP/SIAE
28-11-2019 1315,HC-0034,HC-0373 dir HC-0034,27,1300329789,4,-51,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0034 dir HC-0373,27,3113622118,4,-51,SNMP/SIAE
28-11-2019 1315,HC-0385,HC-0374 dir HC-0385,21,3860645025,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0374,HC-0385 dir HC-0374,21,41592613,22,-34,SNMP/SIAE
28-11-2019 1315,HC-0048,HC-0385 DIR HC-0048,19,3578310494,10,-35,SNMP/SIAE
28-11-2019 1315,HC-0385,HC-0048 DIR HC-0385,19,2766564918,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0330,HC-0373 DIR HC-0330,24,4043876064,7,-48,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0330 DIR HC-0373,24,1581194650,7,-48,SNMP/SIAE
28-11-2019 1315,HC-0336,HC-0374 dir HC-0336,24,205889731,7,-51,SNMP/SIAE
28-11-2019 1315,HC-0374,HC-0336 dir HC-0374,24,588957430,7,-50,SNMP/SIAE
28-11-2019 1315,HC-0005,HC-0374 DIR HC-0005,23,3193063947,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0374,HC-0005 DIR HC-0374,23,524125407,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0173,HC-0373 dir HC-0173,27,3715118730,4,-45,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0173 dir HC-0373,27,1389692772,4,-46,SNMP/SIAE
28-11-2019 1315,HC-0357,HC-0373 dir HC-0357,23,1339151303,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0373,HC-0357 dir HC-0373,23,3880899171,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0412,HC-0096 DIR HC-0412,27,1498906425,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0096,HC-0412 DIR HC-0096,27,1016500365,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0077,HC-0005 DIR HC-0077,19,4029075636,10,-40,SNMP/SIAE
28-11-2019 1315,HC-0005,HC-0077 DIR HC-0005,19,909529502,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0132,HC-0077 dir HC-0132,24,3929627199,7,-44,SNMP/SIAE
28-11-2019 1315,HC-0077,HC-0132 dir HC-0077,24,3669591116,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0328,HC-0132 DIR HC-0328,23,926975756,4,-41,SNMP/SIAE
28-11-2019 1315,HC-0132,HC-0328 DIR HC-0132,23,115413903,4,-41,SNMP/SIAE
28-11-2019 1315,HC-0404,HC-0330 DIR HC-0404,27,4209679595,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0330,HC-0404 DIR HC-0330,27,1801833505,4,-44,SNMP/SIAE
28-11-2019 1315,HC-0370,HC-0196 DIR HC-0370,17,2485451337,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0196,HC-0370 DIR HC-0196,17,121707849,10,-35,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0367 DIR HC-0375,22,591052711,22,-34,SNMP/SIAE
28-11-2019 1315,HC-0367,HC-0375 dir HC-0367,22,2523386475,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0166,HC-0375 dir HC-0166,19,777321427,22,-36,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0166 DIR HC-0375,19,2191483359,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0002,HC-0166 dir HC-0002,19,3336985205,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0166,HC-0002 dir HC-0166,19,1074640454,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0156,HC-0166 DIR HC-0156,24,4071166847,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0166,HC-0156 DIR HC-0166,24,2421760616,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0241,HC-0166 DIR HC-0241,24,317628552,7,-49,SNMP/SIAE
28-11-2019 1315,HC-0166,HC-0241 DIR HC-0166,24,1599182302,7,-51,SNMP/SIAE
28-11-2019 1315,HC-0192,HC-0156 DIR HC-0192,23,1827269700,4,-56,SNMP/SIAE
28-11-2019 1315,HC-0156,HC-0192 DIR HC-0156,23,1315336459,4,-55,SNMP/SIAE
28-11-2019 1315,HC-0165,HC-0241 DIR HC-0165,19,3116614585,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0241,HC-0165 DIR HC-0241,19,1993578039,10,-36,SNMP/SIAE
28-11-2019 1315,HC-0388,HC-0375 DIR HC-0388,27,4236487468,4,-46,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0388 DIR HC-0375,27,1386820543,4,-47,SNMP/SIAE
28-11-2019 1315,HC-0262,HC-0388 DIR HC-0262,9,3473898446,10,-35,SNMP/SIAE
28-11-2019 1315,HC-0388,HC-0262 DIR HC-0388,9,1226268988,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0210,HC-0375 DIR HC-0210,23,2952596003,22,-36,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0210 DIR HC-0375,23,2752920261,22,-36,SNMP/SIAE
28-11-2019 1315,HC-0346,HC-0210 DIR HC-0346,23,1998683167,10,-44,SNMP/SIAE
28-11-2019 1315,HC-0210,HC-0346 DIR HC-0210,23,2796078881,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0185,HC-0002 DIR HC-0185,19,2314894220,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0002,HC-0185 DIR HC-0002,19,2633956692,10,-42,SNMP/SIAE
28-11-2019 1315,HC-0143,HC-0185 DIR HC-0143,23,2784981610,4,-41,SNMP/SIAE
28-11-2019 1315,HC-0185,HC-0143 DIR HC-0185,23,2811661374,4,-41,SNMP/SIAE
28-11-2019 1315,HC-0332,HC-0375 DIR HC-0332,23,1749371539,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0332 DIR HC-0375,23,1321699230,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0215,HC-0375 DIR HC-0215,24,2982475059,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0215 DIR HC-0375,24,2815109343,7,-45,SNMP/SIAE
28-11-2019 1315,HC-0135,HC-0215 DIR HC-0135,19,4034326350,10,-44,SNMP/SIAE
28-11-2019 1315,HC-0215,HC-0135 DIR HC-0215,19,823863041,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0243,HC-0375 DIR HC-0243,23,576939535,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0375,HC-0243 DIR HC-0375,23,496593949,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0191,HC-0210 DIR HC-0191,23,3581827675,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0210,HC-0191 DIR HC-0210,23,895726139,4,-40,SNMP/SIAE
28-11-2019 1315,HC-0187,HC-0166 DIR HC-0187,23,832297688,10,-45,SNMP/SIAE
28-11-2019 1315,HC-0166,HC-0187 DIR HC-0166,23,1962148101,10,-45,SNMP/SIAE
28-11-2019 1315,HC-0049,HC-0210 DIR HC-0049,23,2954067517,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0210,HC-0049 DIR HC-0210,23,2747606567,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0371,HC-0269 DIR HC-0371,19,1428734271,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0269,HC-0371 DIR HC-0269,19,3243591495,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0037,HC-0249 DIR HC-0037,24,939595286,7,-48,SNMP/SIAE
28-11-2019 1315,HC-0249,HC-0037 DIR HC-0249,24,3807569419,7,-48,SNMP/SIAE
28-11-2019 1315,HC-0204,HC-0249 DIR HC-0204,19,1584096870,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0249,HC-0204 DIR HC-0249,19,446568781,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0198,HC-0204 DIR HC-0198,23,876708301,10,-52,SNMP/SIAE
28-11-2019 1315,HC-0204,HC-0198 DIR HC-0204,23,2573449737,10,-51,SNMP/SIAE
28-11-2019 1315,HC-0031,HC-0176 DIR HC-0031,19,2970358548,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0176,HC-0031 DIR HC-0176,19,2460094798,10,-37,SNMP/SIAE
28-11-2019 1315,HC-0295,HC-0176 DIR HC-0295,17,2700944955,10,-35,SNMP/SIAE
28-11-2019 1315,HC-0176,HC-0295 DIR HC-0176,17,4104967068,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0129,HC-0009 DIR HC-0129,23,4093380607,4,-74,SNMP/SIAE
28-11-2019 1315,HC-0009,HC-0129 DIR HC-0009,23,3798865867,4,-73,SNMP/SIAE
28-11-2019 1315,HC-0219,HC-0009 DIR HC-0219,19,3381453743,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0009,HC-0219 DIR HC-0009,19,1866510652,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0178,HC-0256 DIR HC-0178,20,1001333217,22,-30,SNMP/SIAE
28-11-2019 1315,HC-0256,HC-0178 dir HC-0256,23,1948796736,22,-32,SNMP/SIAE
28-11-2019 1315,HC-0147,HC-0178 DIR HC-0147,23,16825674,4,-41,SNMP/SIAE
28-11-2019 1315,HC-0178,HC-0147 DIR HC-0178,23,2115484513,4,-42,SNMP/SIAE
28-11-2019 1315,HC-0273,HC-0178 dir HC-0273,27,803096346,4,-53,SNMP/SIAE
28-11-2019 1315,HC-0178,HC-0273 dir HC-0178,27,2684198383,4,-53,SNMP/SIAE
28-11-2019 1315,HC-0223,HC-0178 dir HC-0223,18,3113048643,22,-35,SNMP/SIAE
28-11-2019 1315,HC-0178,HC-0223 dir HC-0178,18,613766554,22,-34,SNMP/SIAE
28-11-2019 1315,HC-0323,HC-0223 DIR HC-0323,23,2665947416,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0223,HC-0323 DIR HC-0223,23,460309705,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0017,HC-0256 DIR HC-0017,24,2002230014,7,-47,SNMP/SIAE
28-11-2019 1315,HC-0256,HC-0017 DIR HC-0256,24,479178809,7,-47,SNMP/SIAE
28-11-2019 1315,HC-0316,HC-0256 dir HC-0316,24,828202406,7,-53,SNMP/SIAE
28-11-2019 1315,HC-0256,HC-0316 dir HC-0256,24,2634162402,7,-53,SNMP/SIAE
28-11-2019 1315,HC-0212,HC-0256 dir HC-0212,23,3418111606,10,-47,SNMP/SIAE
28-11-2019 1315,HC-0256,HC-0212 dir HC-0256,23,2338228853,10,-48,SNMP/SIAE
28-11-2019 1315,HC-0261,HC-0256 dir HC-0261,23,788037165,10,-50,SNMP/SIAE
28-11-2019 1315,HC-0256,HC-0261 dir HC-0256,23,515041170,10,-50,SNMP/SIAE
28-11-2019 1315,HC-0033,HC-0223 DIR HC-0033,23,3889293989,4,-44,SNMP/SIAE
28-11-2019 1315,HC-0223,HC-0033 DIR HC-0223,23,1784689193,4,-43,SNMP/SIAE
28-11-2019 1315,HC-0234,HC-0323 DIR HC-0234,23,1704928437,4,-39,SNMP/SIAE
28-11-2019 1315,HC-0323,HC-0234 DIR HC-0323,23,2969484198,4,-46,SNMP/SIAE
28-11-2019 1315,HC-0019,HC-0323 DIR HC-0019,17,133737446,10,-34,SNMP/SIAE
28-11-2019 1315,HC-0323,HC-0019 DIR HC-0323,17,889576683,10,-33,SNMP/SIAE
28-11-2019 1315,HC-0338,HC-0327 DIR HC-0338,19,1021956960,10,-39,SNMP/SIAE
28-11-2019 1315,HC-0327,HC-0338 DIR HC-0327,19,2464593445,10,-41,SNMP/SIAE
28-11-2019 1315,HC-0364,HC-0327 dir HC-0364,19,1266282323,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0327,HC-0364 dir HC-0327,19,2831915326,10,-43,SNMP/SIAE
28-11-2019 1315,HC-0242,HC-0264 DIR HC-0242,24,448177063,7,-49,SNMP/SIAE
28-11-2019 1315,HC-0264,HC-0242 DIR HC-0264,24,4167319809,7,-47,SNMP/SIAE
28-11-2019 1315,HC-0253,HC-0264 DIR HC-0253,23,2923023305,10,-49,SNMP/SIAE
28-11-2019 1315,HC-0264,HC-0253 DIR HC-0264,23,2227595489,10,-49,SNMP/SIAE
